GeographyCode,LC4403NI0001,LC4403NI0002,LC4403NI0003,LC4403NI0004,LC4403NI0005,LC4403NI0006,LC4403NI0007,LC4403NI0008,LC4403NI0009,LC4403NI0010,LC4403NI0011,LC4403NI0012,LC4403NI0013,LC4403NI0014,LC4403NI0015,LC4403NI0016,LC4403NI0017,LC4403NI0018,LC4403NI0019,LC4403NI0020
N92000002,703275,474751,104885,123639,14395,2882,6149,5364,133431,45971,50187,37273,350956,240670,45645,64641,204493,185228,2904,16361
BHSCT,148328,83915,34700,29713,5192,826,2268,2098,43902,13412,17744,12746,73010,47215,13683,12112,26224,22462,1005,2757
NHSCT,177914,127620,21174,29120,2573,629,1052,892,27882,10444,10005,7433,89530,63552,9662,16316,57929,52995,455,4479
SEHSCT,136698,99826,17644,19228,2283,520,1065,698,24986,9835,9032,6119,66536,49584,7103,9849,42893,39887,444,2562
SHSCT,131129,92001,14218,24910,2052,522,747,783,19141,6748,6522,5871,66185,44926,6488,14771,43751,39805,461,3485
WHSCT,109206,71389,17149,20668,2295,385,1017,893,17520,5532,6884,5104,55695,35393,8709,11593,33696,30079,539,3078
BELB,120595,63019,30818,26758,4802,755,2053,1994,38982,11523,15566,11893,57373,34681,12272,10420,19438,16060,927,2451
NEELB,165010,118144,20122,26744,2403,556,1015,832,26224,9735,9562,6927,83291,59252,9118,14921,53092,48601,427,4064
SEELB,164431,120722,21526,22183,2673,591,1280,802,29906,11724,11210,6972,82173,62118,8514,11541,49679,46289,522,2868
SELB,144033,101477,15270,27286,2222,595,784,843,20799,7457,6965,6377,72424,49226,7032,16166,48588,44199,489,3900
WELB,109206,71389,17149,20668,2295,385,1017,893,17520,5532,6884,5104,55695,35393,8709,11593,33696,30079,539,3078
UKN01,120595,63019,30818,26758,4802,755,2053,1994,38982,11523,15566,11893,57373,34681,12272,10420,19438,16060,927,2451
UKN02,156882,115712,21552,19618,2436,530,1226,680,28587,11012,11373,6202,81031,62182,8461,10388,44828,41988,492,2348
UKN03,170132,121340,19772,29020,2530,544,1054,932,27812,10289,9712,7811,85415,60455,8490,16470,54375,50052,516,3807
UKN04,109318,69848,18728,20742,2359,373,1078,908,18011,5491,7422,5098,56896,35572,9712,11612,32052,28412,516,3124
UKN05,146348,104832,14015,27501,2268,680,738,850,20039,7656,6114,6269,70241,47780,6710,15751,53800,48716,453,4631
95AA,20064,14372,2385,3307,262,68,83,111,2987,1112,1080,795,10234,7157,1158,1919,6581,6035,64,482
95BB,31514,23303,4094,4117,526,138,254,134,6040,2396,2190,1454,15552,11919,1585,2048,9396,8850,65,481
95CC,21594,15928,2029,3637,286,103,79,104,2715,966,962,787,10785,7665,940,2180,7808,7194,48,566
95DD,24817,17844,2778,4195,340,60,145,135,3782,1353,1281,1148,11768,8237,1271,2260,8927,8194,81,652
95EE,11508,8120,1437,1951,182,48,57,77,1541,594,575,372,5790,3871,781,1138,3995,3607,24,364
95FF,18303,13545,1806,2952,242,53,96,93,2841,1153,917,771,8543,6097,763,1683,6677,6242,30,405
95GG,120595,63019,30818,26758,4802,755,2053,1994,38982,11523,15566,11893,57373,34681,12272,10420,19438,16060,927,2451
95HH,16200,11747,2214,2239,244,56,111,77,3169,1159,1255,755,8243,6251,811,1181,4544,4281,37,226
95II,27733,20896,3882,2955,390,71,215,104,4920,1889,2178,853,15637,12534,1411,1692,6786,6402,78,306
95JJ,23508,15585,3235,4688,437,69,199,169,3660,1177,1298,1185,11431,7316,1661,2454,7980,7023,77,880
95KK,12904,9476,1052,2376,170,73,37,60,1658,709,443,506,6239,4300,544,1395,4837,4394,28,415
95LL,35931,23929,4710,7292,570,84,254,232,5347,1577,2156,1614,19961,13240,2116,4605,10053,9028,184,841
95MM,40779,23600,9271,7908,1209,134,592,483,7946,1971,3654,2321,22113,13139,4733,4241,9511,8356,292,863
95NN,26206,18706,2575,4925,424,104,146,174,4337,1699,1305,1333,12676,8856,1062,2758,8769,8047,62,660
95OO,20270,14028,2083,4159,359,98,125,136,2878,1025,885,968,9735,6350,993,2392,7298,6555,80,663
95PP,23069,16782,2170,4117,324,90,113,121,3306,1299,1008,999,10871,7666,974,2231,8568,7727,75,766
95QQ,13297,9641,1424,2232,166,37,76,53,2478,999,783,696,6681,4949,535,1197,3972,3656,30,286
95RR,12098,8392,1557,2149,159,39,67,53,1672,600,684,388,6309,4191,772,1346,3958,3562,34,362
95SS,45723,32686,7699,5338,773,158,432,183,8310,3122,3627,1561,22695,16532,3379,2784,13945,12874,261,810
95TT,15037,11106,1278,2653,187,59,60,68,1693,716,514,463,7072,4816,669,1587,6085,5515,35,535
95UU,6608,4477,890,1241,116,34,49,33,1025,401,373,251,3229,2067,449,713,2238,1975,19,244
95VV,35031,24571,3590,6870,595,184,193,218,5360,2027,1602,1731,17161,11574,1676,3911,11915,10786,119,1010
95WW,33971,25252,4481,4238,469,125,235,109,5889,2224,2403,1262,18843,14588,1783,2472,8770,8315,60,395
95XX,33255,25131,3276,4848,560,120,233,207,6299,2618,1910,1771,15613,12277,1077,2259,10783,10116,56,611
95YY,18443,12941,1813,3689,347,73,131,143,2429,914,700,815,8378,5409,914,2055,7289,6545,68,676
95ZZ,14817,9674,2338,2805,256,49,114,93,2167,748,838,581,8024,4988,1316,1720,4370,3889,70,411
