ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2101NI0001,Count,PERSONS,"All categories: Age, All categories: National Identity"
LC2101NI0002,Count,PERSONS,"All categories: Age, British only"
LC2101NI0003,Count,PERSONS,"All categories: Age, Irish only"
LC2101NI0004,Count,PERSONS,"All categories: Age, Northern Irish only"
LC2101NI0005,Count,PERSONS,"All categories: Age, Other"
LC2101NI0006,Count,PERSONS,"Aged 0 to 15, All categories: National Identity"
LC2101NI0007,Count,PERSONS,"Aged 0 to 15, British only"
LC2101NI0008,Count,PERSONS,"Aged 0 to 15, Irish only"
LC2101NI0009,Count,PERSONS,"Aged 0 to 15, Northern Irish only"
LC2101NI0010,Count,PERSONS,"Aged 0 to 15, Other"
LC2101NI0011,Count,PERSONS,"Aged 16 to 34, All categories: National Identity"
LC2101NI0012,Count,PERSONS,"Aged 16 to 34, British only"
LC2101NI0013,Count,PERSONS,"Aged 16 to 34, Irish only"
LC2101NI0014,Count,PERSONS,"Aged 16 to 34, Northern Irish only"
LC2101NI0015,Count,PERSONS,"Aged 16 to 34, Other"
LC2101NI0016,Count,PERSONS,"Aged 35 to 54, All categories: National Identity"
LC2101NI0017,Count,PERSONS,"Aged 35 to 54, British only"
LC2101NI0018,Count,PERSONS,"Aged 35 to 54, Irish only"
LC2101NI0019,Count,PERSONS,"Aged 35 to 54, Northern Irish only"
LC2101NI0020,Count,PERSONS,"Aged 35 to 54, Other"
LC2101NI0021,Count,PERSONS,"Aged 55 and over, All categories: National Identity"
LC2101NI0022,Count,PERSONS,"Aged 55 and over, British only"
LC2101NI0023,Count,PERSONS,"Aged 55 and over, Irish only"
LC2101NI0024,Count,PERSONS,"Aged 55 and over, Northern Irish only"
LC2101NI0025,Count,PERSONS,"Aged 55 and over, Other"
