ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2205NI0001,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, All categories: Religion"
LC2205NI0002,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Catholic"
LC2205NI0003,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Protestant and Other Christian (including Christian related)"
LC2205NI0004,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Other religions, no religion and religion not stated"
LC2205NI0005,Count,PERSONS,"Some ability in Ulster-Scots, All categories: Religion"
LC2205NI0006,Count,PERSONS,"Some ability in Ulster-Scots, Catholic"
LC2205NI0007,Count,PERSONS,"Some ability in Ulster-Scots, Protestant and Other Christian (including Christian related)"
LC2205NI0008,Count,PERSONS,"Some ability in Ulster-Scots, Other religions, no religion and religion not stated"
LC2205NI0009,Count,PERSONS,"No ability in Ulster-Scots, All categories: Religion"
LC2205NI0010,Count,PERSONS,"No ability in Ulster-Scots, Catholic"
LC2205NI0011,Count,PERSONS,"No ability in Ulster-Scots, Protestant and Other Christian (including Christian related)"
LC2205NI0012,Count,PERSONS,"No ability in Ulster-Scots, Other religions, no religion and religion not stated"
