GeographyCode,LC4406NI0001,LC4406NI0002,LC4406NI0003,LC4406NI0004,LC4406NI0005,LC4406NI0006,LC4406NI0007,LC4406NI0008,LC4406NI0009,LC4406NI0010,LC4406NI0011,LC4406NI0012
N92000002,1788339,1285113,219712,283514,1689946,1262444,182517,244985,98393,22669,37195,38529
BHSCT,342643,204390,72822,65431,302880,196511,58125,48244,39763,7879,14697,17187
NHSCT,457038,347457,41908,67673,436575,342037,34027,60511,20463,5420,7881,7162
SEHSCT,342197,261330,37709,43158,324613,255878,30933,37802,17584,5452,6776,5356
SHSCT,355580,265738,29472,60370,344838,263504,25646,55688,10742,2234,3826,4682
WHSCT,290881,206198,37801,46882,281040,204514,33786,42740,9841,1684,4015,4142
BELB,276141,152027,65488,58626,241329,145528,53303,42498,34812,6499,12185,16128
NEELB,420327,318742,39708,61877,400625,313505,32062,55058,19702,5237,7646,6819
SEELB,408699,313693,45043,49963,386164,306861,35755,43548,22535,6832,9288,6415
SELB,392291,294453,31672,66166,380788,292036,27611,61141,11503,2417,4061,5025
WELB,290881,206198,37801,46882,281040,204514,33786,42740,9841,1684,4015,4142
UKN01,276141,152027,65488,58626,241329,145528,53303,42498,34812,6499,12185,16128
UKN02,384428,296377,43659,44392,358991,288537,33009,37445,25437,7840,10650,6947
UKN03,434612,328687,39610,66315,418162,324808,32969,60385,16450,3879,6641,5930
UKN04,284667,195977,41299,47391,273424,193963,36659,42802,11243,2014,4640,4589
UKN05,408491,312045,29656,66790,398040,309608,26577,61855,10451,2437,3079,4935
95AA,52540,39880,4771,7889,50445,39363,3986,7096,2095,517,785,793
95BB,77483,60143,8265,9075,74306,59236,6899,8171,3177,907,1366,904
95CC,58638,45904,4005,8729,57151,45522,3492,8137,1487,382,513,592
95DD,63403,48075,5557,9771,60712,47493,4485,8734,2691,582,1072,1037
95EE,31054,23393,3030,4631,30475,23272,2798,4405,579,121,232,226
95FF,48045,38058,3462,6525,46810,37718,2999,6093,1235,340,463,432
95GG,276141,152027,65488,58626,241329,145528,53303,42498,34812,6499,12185,16128
95HH,38785,29969,4010,4806,35972,29055,2978,3939,2813,914,1032,867
95II,66502,52363,7334,6805,61551,50983,4822,5746,4951,1380,2512,1059
95JJ,57761,40116,6627,11018,54662,39411,5631,9620,3099,705,996,1398
95KK,36711,28715,2200,5796,35950,28532,1965,5453,761,183,235,343
95LL,92513,65735,9465,17313,89332,65273,8014,16045,3181,462,1451,1268
95MM,106500,67455,21450,17595,100417,66589,18620,15208,6083,866,2830,2387
95NN,68714,52207,5502,11005,66115,51479,4694,9942,2599,728,808,1063
95OO,57462,41857,4535,11070,55779,41611,4015,10153,1683,246,520,917
95PP,61064,47282,4376,9406,59664,46904,4057,8703,1400,378,319,703
95QQ,31914,24589,2588,4737,30442,24246,1892,4304,1472,343,696,433
95RR,32850,24394,3297,5159,32285,24312,3017,4956,565,82,280,203
95SS,118525,88206,17811,12508,112549,86501,14975,11073,5976,1705,2836,1435
95TT,44822,35395,2870,6557,44070,35168,2651,6251,752,227,219,306
95UU,16907,12260,1882,2765,16571,12161,1772,2638,336,99,110,127
95VV,98922,74184,8005,16733,95766,73380,7126,15260,3156,804,879,1473
95WW,83141,65065,8373,9703,77276,63336,5869,8071,5865,1729,2504,1632
95XX,77475,60774,6131,10570,71643,58662,4365,8616,5832,2112,1766,1954
95YY,50872,38708,3665,8499,49660,38491,3271,7898,1212,217,394,601
95ZZ,39595,28359,5013,6223,39014,28218,4821,5975,581,141,192,248
