ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2111NI0001,Count,PERSONS,"All categories: Sex, All categories: Religion"
LC2111NI0002,Count,PERSONS,"All categories: Sex, Catholic"
LC2111NI0003,Count,PERSONS,"All categories: Sex, Protestant and Other Christian: Total"
LC2111NI0004,Count,PERSONS,"All categories: Sex, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2111NI0005,Count,PERSONS,"All categories: Sex, Protestant and Other Christian: Church of Ireland"
LC2111NI0006,Count,PERSONS,"All categories: Sex, Protestant and Other Christian: Other Christian (including Christian related)"
LC2111NI0007,Count,PERSONS,"All categories: Sex, Other religions, no religion and religion not stated: Total"
LC2111NI0008,Count,PERSONS,"All categories: Sex, Other religions, no religion and religion not stated: No religion"
LC2111NI0009,Count,PERSONS,"Males, All categories: Religion"
LC2111NI0010,Count,PERSONS,"Males, Catholic"
LC2111NI0011,Count,PERSONS,"Males, Protestant and Other Christian: Total"
LC2111NI0012,Count,PERSONS,"Males, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2111NI0013,Count,PERSONS,"Males, Protestant and Other Christian: Church of Ireland"
LC2111NI0014,Count,PERSONS,"Males, Protestant and Other Christian: Other Christian (including Christian related)"
LC2111NI0015,Count,PERSONS,"Males, Other religions, no religion and religion not stated: Total"
LC2111NI0016,Count,PERSONS,"Males, Other religions, no religion and religion not stated: No religion"
LC2111NI0017,Count,PERSONS,"Females, All categories: Religion"
LC2111NI0018,Count,PERSONS,"Females, Catholic"
LC2111NI0019,Count,PERSONS,"Females, Protestant and Other Christian: Total"
LC2111NI0020,Count,PERSONS,"Females, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2111NI0021,Count,PERSONS,"Females, Protestant and Other Christian: Church of Ireland"
LC2111NI0022,Count,PERSONS,"Females, Protestant and Other Christian: Other Christian (including Christian related)"
LC2111NI0023,Count,PERSONS,"Females, Other religions, no religion and religion not stated: Total"
LC2111NI0024,Count,PERSONS,"Females, Other religions, no religion and religion not stated: No religion"
