ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3301NI0001,Count,PERSONS,"All categories: Disability, All categories: Health"
LC3301NI0002,Count,PERSONS,"All categories: Disability, Very good or good health"
LC3301NI0003,Count,PERSONS,"All categories: Disability, Fair, bad or very bad health"
LC3301NI0004,Count,PERSONS,"Day-to-day activities limited a lot, All categories: Health"
LC3301NI0005,Count,PERSONS,"Day-to-day activities limited a lot, Very good or good health"
LC3301NI0006,Count,PERSONS,"Day-to-day activities limited a lot, Fair, bad or very bad health"
LC3301NI0007,Count,PERSONS,"Day-to-day activities limited a little, All categories: Health"
LC3301NI0008,Count,PERSONS,"Day-to-day activities limited a little, Very good or good health"
LC3301NI0009,Count,PERSONS,"Day-to-day activities limited a little, Fair, bad or very bad health"
LC3301NI0010,Count,PERSONS,"Day-to-day activities not limited, All categories: Health"
LC3301NI0011,Count,PERSONS,"Day-to-day activities not limited, Very good or good health"
LC3301NI0012,Count,PERSONS,"Day-to-day activities not limited, Fair, bad or very bad health"


