GeographyCode,LC2114NI0001,LC2114NI0002,LC2114NI0003,LC2114NI0004,LC2114NI0005,LC2114NI0006,LC2114NI0007,LC2114NI0008,LC2114NI0009,LC2114NI0010,LC2114NI0011,LC2114NI0012,LC2114NI0013,LC2114NI0014,LC2114NI0015
N92000002,1735711,140204,1595507,531805,22627,509178,498046,34036,464010,442140,48576,393564,263720,34965,228755
BHSCT,334560,18771,315789,101989,3191,98798,99134,4952,94182,80732,6012,74720,52705,4616,48089
NHSCT,444578,62478,382100,134071,10257,123814,124656,15389,109267,115425,21485,93940,70426,15347,55079
SEHSCT,333088,26794,306294,97159,3444,93715,91054,5793,85261,90062,9879,80183,54813,7678,47135
SHSCT,341383,17601,323782,108585,3115,105470,101875,4497,97378,83760,6044,77716,47163,3945,43218
WHSCT,282102,14560,267542,90001,2620,87381,81327,3405,77922,72161,5156,67005,38613,3379,35234
BELB,269804,14181,255623,84298,2646,81652,81470,3938,77532,63145,4426,58719,40891,3171,37720
NEELB,409258,60235,349023,122558,9839,112719,114025,14813,99212,107007,20731,86276,65668,14852,50816
SEELB,397844,31384,366460,114850,3989,110861,108718,6807,101911,107649,11465,96184,66627,9123,57504
SELB,376703,19844,356859,120098,3533,116565,112506,5073,107433,92178,6798,85380,51921,4440,47481
WELB,282102,14560,267542,90001,2620,87381,81327,3405,77922,72161,5156,67005,38613,3379,35234
UKN01,269804,14181,255623,84298,2646,81652,81470,3938,77532,63145,4426,58719,40891,3171,37720
UKN02,374966,28722,346244,108575,3597,104978,104072,6230,97842,100006,10376,89630,62313,8519,53794
UKN03,420580,46275,374305,124899,6921,117978,118940,10989,107951,110537,16559,93978,66204,11806,54398
UKN04,277050,31240,245810,87648,5809,81839,78190,7887,70303,71076,10501,60575,40136,7043,33093
UKN05,393311,19786,373525,126385,3654,122731,115374,4992,110382,97376,6714,90662,54176,4426,49750
95AA,51042,4886,46156,15749,690,15059,15256,1146,14110,12966,1755,11211,7071,1295,5776
95BB,75313,9991,65322,20701,1350,19351,19855,2261,17594,21491,3613,17878,13266,2767,10499
95CC,56792,3313,53479,17920,557,17363,16103,821,15282,14347,1122,13225,8422,813,7609
95DD,61601,13642,47959,17575,2140,15435,17297,3462,13835,16075,4670,11405,10654,3370,7284
95EE,29937,8811,21126,9042,1894,7148,8715,2626,6089,7528,2626,4902,4652,1665,2987
95FF,46112,3625,42487,13972,620,13352,13633,885,12748,11811,1306,10505,6696,814,5882
95GG,269804,14181,255623,84298,2646,81652,81470,3938,77532,63145,4426,58719,40891,3171,37720
95HH,37739,3543,34196,10891,453,10438,10101,746,9355,10494,1356,9138,6253,988,5265
95II,64756,4590,60166,17691,545,17146,17664,1014,16650,17587,1586,16001,11814,1445,10369
95JJ,56990,9078,47912,17216,1455,15761,14510,2054,12456,15375,3194,12181,9889,2375,7514
95KK,35320,2243,33077,11513,418,11095,10631,576,10055,8418,754,7664,4758,495,4263
95LL,88565,4509,84056,27420,734,26686,26886,1200,25686,21642,1573,20069,12617,1002,11615
95MM,103341,4635,98706,34384,865,33519,30133,1076,29057,25972,1674,24298,12852,1020,11832
95NN,66882,3658,63224,20830,503,20327,18032,724,17308,17604,1446,16158,10416,985,9431
95OO,55075,2649,52426,17961,489,17472,17031,656,16375,12911,907,12004,7172,597,6575
95PP,59282,2373,56909,17681,389,17292,16553,541,16012,15824,825,14999,9224,618,8606
95QQ,31065,5964,25101,8652,884,7768,7981,1311,6670,8948,2196,6752,5484,1573,3911
95RR,32150,2519,29631,10150,398,9752,9638,623,9015,8127,908,7219,4235,590,3645
95SS,114825,7075,107750,35802,943,34859,32841,1626,31215,29523,2614,26909,16659,1892,14767
95TT,42883,3301,39582,14266,625,13641,12814,927,11887,10174,1110,9064,5629,639,4990
95UU,16423,3566,12857,4802,690,4112,4211,879,3332,4489,1210,3279,2921,787,2134
95VV,94839,3505,91334,31312,715,30597,28222,935,27287,23049,1136,21913,12256,719,11537
95WW,81578,7444,74134,24365,1008,23357,23140,1662,21478,20958,2614,18344,13115,2160,10955
95XX,76068,6070,69998,19826,648,19178,20326,1182,19144,21444,2206,19238,14472,2034,12438
95YY,49120,2402,46718,15732,461,15271,14020,536,13484,12653,860,11793,6715,545,6170
95ZZ,38209,2631,35578,12054,507,11547,10983,629,10354,9585,889,8696,5587,606,4981
