GeographyCode,LC6108NI0001,LC6108NI0002,LC6108NI0003,LC6108NI0004,LC6108NI0005,LC6108NI0006,LC6108NI0007,LC6108NI0008,LC6108NI0009,LC6108NI0010,LC6108NI0011,LC6108NI0012,LC6108NI0013,LC6108NI0014,LC6108NI0015,LC6108NI0016,LC6108NI0017,LC6108NI0018,LC6108NI0019,LC6108NI0020,LC6108NI0021
95DD,46337,22991,23346,32020,17161,14859,7177,1361,5816,18096,10881,7215,4647,3546,1101,2100,1373,727,14317,5830,8487
95EE,22558,11298,11260,14740,8084,6656,3055,599,2456,7672,4464,3208,2699,2108,591,1314,913,401,7818,3214,4604
95FF,34555,17280,17275,24187,12990,11197,5179,962,4217,13447,7931,5516,3995,3052,943,1566,1045,521,10368,4290,6078
95GG,208609,101270,107339,132666,68197,64469,34270,8959,25311,73292,42184,31108,11192,7954,3238,13912,9100,4812,75943,33073,42870
95HH,28657,13905,14752,19596,10099,9497,4618,878,3740,11598,6970,4628,1888,1341,547,1492,910,582,9061,3806,5255
95II,48551,23437,25114,33982,17278,16704,7939,1647,6292,20720,11888,8832,3457,2520,937,1866,1223,643,14569,6159,8410
95JJ,43277,21081,22196,27795,14720,13075,7207,1842,5365,13857,8209,5648,4208,3071,1137,2523,1598,925,15482,6361,9121
95KK,26645,13323,13322,17418,9569,7849,3955,879,3076,8884,5252,3632,3157,2529,628,1422,909,513,9227,3754,5473
95LL,67061,33125,33936,45009,24038,20971,10217,2144,8073,26118,15717,10401,4985,3754,1231,3689,2423,1266,22052,9087,12965
95MM,78409,38178,40231,47447,24976,22471,11894,3206,8688,23461,13438,10023,5257,4005,1252,6835,4327,2508,30962,13202,17760
95NN,50138,24879,25259,33648,17787,15861,7677,1615,6062,17390,9826,7564,5843,4477,1366,2738,1869,869,16490,7092,9398
95OO,41315,20944,20371,27881,15380,12501,6002,1325,4677,14928,8910,6018,4716,3720,996,2235,1425,810,13434,5564,7870
95PP,44465,22508,21957,29852,16321,13531,6464,1618,4846,15592,8831,6761,5518,4300,1218,2278,1572,706,14613,6187,8426
95QQ,23565,11615,11950,15962,8411,7551,3573,665,2908,9145,5478,3667,2143,1552,591,1101,716,385,7603,3204,4399
95RR,24610,12558,12052,15067,8254,6813,3239,739,2500,7521,4259,3262,2457,2012,445,1850,1244,606,9543,4304,5239
95SS,86371,42177,44194,59061,30820,28241,14135,2922,11213,33593,19959,13634,7234,5330,1904,4099,2609,1490,27310,11357,15953
95TT,31959,16138,15821,21505,12021,9484,4395,881,3514,11619,6875,4744,3969,3254,715,1522,1011,511,10454,4117,6337
95UU,12375,6264,6111,7837,4334,3503,1695,359,1336,3637,2112,1525,1689,1322,367,816,541,275,4538,1930,2608
95VV,70560,35288,35272,46207,25309,20898,10624,2465,8159,22883,13175,9708,7956,6394,1562,4744,3275,1469,24353,9979,14374
95WW,61791,29823,31968,42859,21967,20892,10568,2189,8379,25393,15041,10352,4008,2921,1087,2890,1816,1074,18932,7856,11076
95XX,57848,28081,29767,39469,20456,19013,9268,2001,7267,22598,13437,9161,5050,3449,1601,2553,1569,984,18379,7625,10754
95YY,36723,18479,18244,23693,12928,10765,4861,1157,3704,12257,6800,5457,4558,3646,912,2017,1325,692,13030,5551,7479
95ZZ,28610,14305,14305,17223,9625,7598,3851,1015,2836,8294,4793,3501,2855,2345,510,2223,1472,751,11387,4680,6707
