ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3606NI0001,Count,PERSONS,"All categories: Unpaid carers, All categories: Hours Worked"
LC3606NI0002,Count,PERSONS,"All categories: Unpaid carers, Part-time hours worked per week"
LC3606NI0003,Count,PERSONS,"All categories: Unpaid carers, Full-time hours worked per week"
LC3606NI0004,Count,PERSONS,"Provides no unpaid care, All categories: Hours Worked"
LC3606NI0005,Count,PERSONS,"Provides no unpaid care, Part-time hours worked per week"
LC3606NI0006,Count,PERSONS,"Provides no unpaid care, Full-time hours worked per week"
LC3606NI0007,Count,PERSONS,"Provides 1 to 19 hours unpaid care per week, All categories: Hours Worked"
LC3606NI0008,Count,PERSONS,"Provides 1 to 19 hours unpaid care per week, Part-time hours worked per week"
LC3606NI0009,Count,PERSONS,"Provides 1 to 19 hours unpaid care per week, Full-time hours worked per week"
LC3606NI0010,Count,PERSONS,"Provides 20 or more hours unpaid care per week, All categories: Hours Worked"
LC3606NI0011,Count,PERSONS,"Provides 20 or more hours unpaid care per week, Part-time hours worked per week"
LC3606NI0012,Count,PERSONS,"Provides 20 or more hours unpaid care per week, Full-time hours worked per week"
