DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2202NI","COUNTRY OF BIRTH BY RELIGION","All usual residents","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 3. 'Other' includes persons born at sea or in the air or with country of birth not stated."
