GeographyCode,LC3402NI0001,LC3402NI0002,LC3402NI0003,LC3402NI0004,LC3402NI0005,LC3402NI0006,LC3402NI0007,LC3402NI0008,LC3402NI0009,LC3402NI0010,LC3402NI0011,LC3402NI0012,LC3402NI0013,LC3402NI0014,LC3402NI0015
N92000002,1788339,359956,1428383,946862,190346,756516,393463,84367,309096,277346,55032,222314,170668,30211,140457
BHSCT,342643,77006,265637,139665,32302,107363,84045,20946,63099,70719,15048,55671,48214,8710,39504
NHSCT,457038,87357,369681,265451,50983,214468,96326,19047,77279,61903,11712,50191,33358,5615,27743
SEHSCT,342197,65563,276634,193919,36237,157682,74236,15036,59200,49066,9677,39389,24976,4613,20363
SHSCT,355580,68112,287468,197895,38530,159365,75976,15255,60721,49452,9080,40372,32257,5247,27010
WHSCT,290881,61918,228963,149932,32294,117638,62880,14083,48797,46206,9515,36691,31863,6026,25837
BELB,276141,64127,212014,101963,24826,77137,68536,17946,50590,61223,13258,47965,44419,8097,36322
NEELB,420327,79810,340517,244471,46510,197961,88953,17472,71481,56893,10751,46142,30010,5077,24933
SEELB,408699,78442,330257,231621,43713,187908,89745,18036,71709,58562,11467,47095,28771,5226,23545
SELB,392291,75659,316632,218875,43003,175872,83349,16830,66519,54462,10041,44421,35605,5785,29820
WELB,290881,61918,228963,149932,32294,117638,62880,14083,48797,46206,9515,36691,31863,6026,25837
UKN01,276141,64127,212014,101963,24826,77137,68536,17946,50590,61223,13258,47965,44419,8097,36322
UKN02,384428,72757,311671,217491,40568,176923,85793,16738,69055,55315,10803,44512,25829,4648,21181
UKN03,434612,84417,350195,249192,48339,200853,95027,19222,75805,59578,11425,48153,30815,5431,25384
UKN04,284667,60147,224520,145185,30994,114191,62283,13870,48413,46364,9530,36834,30835,5753,25082
UKN05,408491,78508,329983,233031,45619,187412,81824,16591,65233,54866,10016,44850,38770,6282,32488
95AA,52540,9073,43467,30129,5335,24794,11429,1990,9439,7177,1195,5982,3805,553,3252
95BB,77483,15949,61534,43659,8888,34771,17793,3870,13923,11208,2222,8986,4823,969,3854
95CC,58638,10894,47744,34534,6659,27875,12107,2311,9796,7396,1224,6172,4601,700,3901
95DD,63403,11581,51822,38898,7126,31772,12421,2337,10084,7828,1442,6386,4256,676,3580
95EE,31054,6104,24950,18393,3491,14902,6205,1377,4828,4011,789,3222,2445,447,1998
95FF,48045,8951,39094,29438,5203,24235,9968,2101,7867,5827,1084,4743,2812,563,2249
95GG,276141,64127,212014,101963,24826,77137,68536,17946,50590,61223,13258,47965,44419,8097,36322
95HH,38785,7883,30902,22258,4273,17985,8845,1955,6890,5438,1210,4228,2244,445,1799
95II,66502,12879,53623,37702,7476,30226,15509,3000,12509,9496,1790,7706,3795,613,3182
95JJ,57761,11073,46688,33945,6577,27368,11516,2261,9255,7817,1478,6339,4483,757,3726
95KK,36711,7547,29164,20980,4473,16507,7373,1575,5798,5010,961,4049,3348,538,2810
95LL,92513,18748,73765,49444,10343,39101,21961,4453,17508,13378,2613,10765,7730,1339,6391
95MM,106500,23379,83121,44914,10176,34738,25223,5834,19389,21101,4477,16624,15262,2892,12370
95NN,68714,13631,55083,38694,7643,31051,14530,3013,11517,9881,1990,7891,5609,985,4624
95OO,57462,10692,46770,31736,6135,25601,11328,2308,9020,8044,1381,6663,6354,868,5486
95PP,61064,11692,49372,36219,6984,29235,12006,2436,9570,7734,1451,6283,5105,821,4284
95QQ,31914,6484,25430,18930,3801,15129,6925,1458,5467,4279,879,3400,1780,346,1434
95RR,32850,6577,26273,18041,3614,14427,7100,1445,5655,4869,984,3885,2840,534,2306
95SS,118525,21900,96625,63670,11349,52321,25698,5045,20653,18288,3553,14735,10869,1953,8916
95TT,44822,8107,36715,26354,4736,21618,8723,1766,6957,5582,945,4637,4163,660,3503
95UU,16907,3493,13414,9599,2058,7541,3363,698,2665,2357,475,1882,1588,262,1326
95VV,98922,18827,80095,52743,10190,42553,20612,4082,16530,14807,2778,12029,10760,1777,8983
95WW,83141,16012,67129,45965,9113,36852,19526,3630,15896,12404,2338,10066,5246,931,4315
95XX,77475,14083,63392,47896,8357,39539,16215,3108,13107,9689,1912,7777,3675,706,2969
95YY,50872,10749,40123,30465,6442,24023,9675,2113,7562,6293,1276,5017,4439,918,3521
95ZZ,39595,9521,30074,20293,5078,15215,8876,2255,6621,6209,1327,4882,4217,861,3356
