GeographyCode,LC3106NI0001,LC3106NI0002,LC3106NI0003,LC3106NI0004,LC3106NI0005,LC3106NI0006,LC3106NI0007,LC3106NI0008,LC3106NI0009,LC3106NI0010,LC3106NI0011,LC3106NI0012
N92000002,1788339,203339,156617,1428383,877577,94681,72675,710221,910762,108658,83942,718162
BHSCT,342643,46025,30981,265637,165118,20899,13964,130255,177525,25126,17017,135382
NHSCT,457038,47155,40202,369681,224514,21783,18577,184154,232524,25372,21625,185527
SEHSCT,342197,34905,30658,276634,166723,16119,14118,136486,175474,18786,16540,140148
SHSCT,355580,39170,28942,287468,176877,18611,13614,144652,178703,20559,15328,142816
WHSCT,290881,36084,25834,228963,144345,17269,12402,114674,146536,18815,13432,114289
BELB,276141,39149,24978,212014,133147,17853,11290,104004,142994,21296,13688,108010
NEELB,420327,42752,37058,340517,206162,19674,17099,169389,214165,23078,19959,171128
SEELB,408699,41781,36661,330257,198694,19165,16792,162737,210005,22616,19869,167520
SELB,392291,43573,32086,316632,195229,20720,15092,159417,197062,22853,16994,157215
WELB,290881,36084,25834,228963,144345,17269,12402,114674,146536,18815,13432,114289
UKN01,276141,39149,24978,212014,133147,17853,11290,104004,142994,21296,13688,108010
UKN02,384428,38817,33940,311671,185804,17195,15269,153340,198624,21622,18671,158331
UKN03,434612,46071,38346,350195,213896,21583,17856,174457,220716,24488,20490,175738
UKN04,284667,34796,25351,224520,140354,16578,11919,111857,144313,18218,13432,112663
UKN05,408491,44506,34002,329983,204376,21472,16341,166563,204115,23034,17661,163420
95AA,52540,4918,4155,43467,25823,2272,1960,21591,26717,2646,2195,21876
95BB,77483,8444,7505,61534,37934,3956,3544,30434,39549,4488,3961,31100
95CC,58638,6035,4859,47744,29230,2869,2306,24055,29408,3166,2553,23689
95DD,63403,6093,5488,51822,31191,2793,2509,25889,32212,3300,2979,25933
95EE,31054,3439,2665,24950,15392,1656,1234,12502,15662,1783,1431,12448
95FF,48045,5036,3915,39094,23895,2367,1857,19671,24150,2669,2058,19423
95GG,276141,39149,24978,212014,133147,17853,11290,104004,142994,21296,13688,108010
95HH,38785,4157,3726,30902,18749,1837,1670,15242,20036,2320,2056,15660
95II,66502,6876,6003,53623,31971,3046,2674,26251,34531,3830,3329,27372
95JJ,57761,5783,5290,46688,28258,2726,2416,23116,29503,3057,2874,23572
95KK,36711,4403,3144,29164,18352,2109,1478,14765,18359,2294,1666,14399
95LL,92513,10830,7918,73765,45615,4939,3616,37060,46898,5891,4302,36705
95MM,106500,14188,9191,83121,52089,6662,4293,41134,54411,7526,4898,41987
95NN,68714,7372,6259,55083,33857,3656,2940,27261,34857,3716,3319,27822
95OO,57462,6101,4591,46770,28846,3021,2175,23650,28616,3080,2416,23120
95PP,61064,6300,5392,49372,30687,3030,2687,24970,30377,3270,2705,24402
95QQ,31914,3378,3106,25430,15581,1600,1430,12551,16333,1778,1676,12879
95RR,32850,3713,2864,26273,16387,1809,1358,13220,16463,1904,1506,13053
95SS,118525,12074,9826,96625,57681,5471,4509,47701,60844,6603,5317,48924
95TT,44822,4330,3777,36715,22512,1995,1826,18691,22310,2335,1951,18024
95UU,16907,1959,1534,13414,8504,990,763,6751,8403,969,771,6663
95VV,98922,11168,7659,80095,49291,5415,3660,40216,49631,5753,3999,39879
95WW,83141,8695,7317,67129,40152,3805,3291,33056,42989,4890,4026,34073
95XX,77475,7015,7068,63392,37251,3036,3125,31090,40224,3979,3943,32302
95YY,50872,6169,4580,40123,25458,3033,2209,20216,25414,3136,2371,19907
95ZZ,39595,5714,3807,30074,19724,2735,1855,15134,19871,2979,1952,14940
