GeographyCode,LC6301NI0001,LC6301NI0002,LC6301NI0003,LC6301NI0004,LC6301NI0005,LC6301NI0006,LC6301NI0007,LC6301NI0008,LC6301NI0009,LC6301NI0010,LC6301NI0011,LC6301NI0012
N92000002,1431540,213851,1217689,1223024,163608,1059416,117926,35942,81984,90590,14301,76289
BHSCT,283079,43158,239921,241102,34042,207060,22936,6603,16333,19041,2513,16528
NHSCT,366872,53975,312897,314694,41106,273588,30411,9333,21078,21767,3536,18231
SEHSCT,275606,43217,232389,232246,32605,199641,25892,7745,18147,17468,2867,14601
SHSCT,276654,39908,236746,237210,30216,206994,21918,6796,15122,17526,2896,14630
WHSCT,229329,33593,195736,197772,25639,172133,16769,5465,11304,14788,2489,12299
BELB,228679,34407,194272,195550,27454,168096,17420,4994,12426,15709,1959,13750
NEELB,338153,50153,288000,289955,38225,251730,28213,8667,19546,19985,3261,16724
SEELB,330006,51968,278038,277798,39193,238605,31408,9354,22054,20800,3421,17379
SELB,305373,43730,261643,261949,33097,228852,24116,7462,16654,19308,3171,16137
WELB,229329,33593,195736,197772,25639,172133,16769,5465,11304,14788,2489,12299
UKN01,228679,34407,194272,195550,27454,168096,17420,4994,12426,15709,1959,13750
UKN02,311648,48632,263016,262794,36781,226013,29820,8773,21047,19034,3078,15956
UKN03,346252,50184,296068,294583,37928,256655,29910,8800,21110,21759,3456,18303
UKN04,226804,32457,194347,195896,25097,170799,16329,5139,11190,14579,2221,12358
UKN05,318157,48171,269986,274201,36348,237853,24447,8236,16211,19509,3587,15922
95AA,41479,5784,35695,35666,4331,31335,3438,1073,2365,2375,380,1995
95BB,62813,9075,53738,52459,6795,45664,6134,1657,4477,4220,623,3597
95CC,46195,7049,39146,39788,5321,34467,3757,1252,2505,2650,476,2174
95DD,51185,7640,43545,44208,5904,38304,4122,1262,2860,2855,474,2381
95EE,24608,3439,21169,21289,2685,18604,1826,546,1280,1493,208,1285
95FF,37527,5636,31891,31885,4246,27639,3300,989,2311,2342,401,1941
95GG,228679,34407,194272,195550,27454,168096,17420,4994,12426,15709,1959,13750
95HH,31409,4677,26732,26546,3539,23007,2891,812,2079,1972,326,1646
95II,54400,8751,45649,45552,6588,38964,5516,1609,3907,3332,554,2778
95JJ,47617,7967,39650,41370,6269,35101,3598,1267,2331,2649,431,2218
95KK,28719,3822,24897,24739,2881,21858,2198,666,1532,1782,275,1507
95LL,72503,9629,62874,61950,7384,54566,5884,1631,4253,4669,614,4055
95MM,83663,11510,72153,71772,8861,62911,6089,1779,4310,5802,870,4932
95NN,54746,8779,45967,46353,6590,39763,4722,1516,3206,3671,673,2998
95OO,44467,6266,38201,38562,4715,33847,3198,1041,2157,2707,510,2197
95PP,48664,8164,40500,42091,6200,35891,3760,1390,2370,2813,574,2239
95QQ,25999,3641,22358,22062,2678,19384,2310,672,1638,1627,291,1336
95RR,26293,3363,22930,22977,2646,20331,1711,500,1211,1605,217,1388
95SS,93625,14276,79349,79159,10814,68345,8454,2520,5934,6012,942,5070
95TT,34461,4976,29485,29829,3743,26086,2627,880,1747,2005,353,1652
95UU,13603,2188,11415,11723,1642,10081,1024,375,649,856,171,685
95VV,75962,11328,64634,65025,8550,56475,5779,1883,3896,5158,895,4263
95WW,67792,9841,57951,57262,7434,49828,6377,1780,4597,4153,627,3526
95XX,64422,11087,53335,54275,8406,45869,6582,2052,4530,3565,629,2936
95YY,39689,6566,33123,34167,4938,29229,3128,1124,2004,2394,504,1890
95ZZ,31020,3990,27030,26765,2994,23771,2081,672,1409,2174,324,1850
