GeographyCode,LC1101NI0001,LC1101NI0002,LC1101NI0003,LC1101NI0004,LC1101NI0005,LC1101NI0006,LC1101NI0007,LC1101NI0008,LC1101NI0009,LC1101NI0010,LC1101NI0011,LC1101NI0012,LC1101NI0013,LC1101NI0014,LC1101NI0015,LC1101NI0016,LC1101NI0017,LC1101NI0018,LC1101NI0019,LC1101NI0020,LC1101NI0021,LC1101NI0022,LC1101NI0023,LC1101NI0024
95DD,51185,16172,26852,8161,15106,11407,3337,362,9350,2137,5975,1238,8557,1025,5883,1649,7518,585,5518,1415,10654,1018,6139,3497
95EE,24608,8041,12939,3628,7811,5772,1890,149,4617,968,3106,543,4361,532,3044,785,3167,315,2228,624,4652,454,2671,1527
95FF,37527,11854,20224,5449,11725,8673,2794,258,7295,1456,5031,808,6847,776,4922,1149,4964,408,3672,884,6696,541,3805,2350
95GG,228679,106568,78569,43542,88165,75587,10681,1897,36478,15003,15552,5923,36457,7889,18387,10181,26688,3435,15257,7996,40891,4654,18692,17545
95HH,31409,9529,16165,5715,9030,6982,1752,296,5632,1217,3483,932,6007,699,4101,1207,4487,307,3251,929,6253,324,3578,2351
95II,54400,17004,28227,9169,15232,11701,3187,344,9767,2408,6143,1216,10497,1485,7114,1898,7090,673,5032,1385,11814,737,6751,4326
95JJ,47617,16559,23302,7756,14446,11771,2366,309,7907,2124,4803,980,8554,1197,5618,1739,6821,596,4895,1330,9889,871,5620,3398
95KK,28719,10240,14588,3891,10342,7797,2325,220,5201,1092,3474,635,4780,525,3502,753,3638,293,2687,658,4758,533,2600,1625
95LL,72503,24927,35777,11799,24871,18414,5818,639,13373,3117,8239,2017,12303,1596,8159,2548,9339,809,6488,2042,12617,991,7073,4553
95MM,83663,34794,34603,14266,29554,25049,3868,637,15285,4859,7934,2492,14859,2452,8772,3635,11113,1103,7242,2768,12852,1331,6787,4734
95NN,54746,19108,27290,8348,17248,13690,3181,377,9478,2276,6078,1124,9721,1306,6665,1750,7883,717,5686,1480,10416,1119,5680,3617
95OO,44467,16212,22174,6081,16031,11893,3753,385,8353,1968,5399,986,7366,985,5203,1178,5545,560,3986,999,7172,806,3833,2533
95PP,48664,17255,24357,7052,15005,11769,2994,242,8611,2168,5580,863,8569,1240,5926,1403,7255,836,5101,1318,9224,1242,4756,3226
95QQ,25999,8396,13061,4542,7134,5708,1241,185,4433,1148,2634,651,4963,706,3279,978,3985,381,2810,794,5484,453,3097,1934
95RR,26293,9633,12889,3771,8773,6993,1607,173,5158,1300,3194,664,4501,610,3056,835,3626,310,2644,672,4235,420,2388,1427
95SS,93625,31445,47160,15020,30521,23459,6234,828,16922,4073,10478,2371,16834,1991,11397,3446,12689,880,9235,2574,16659,1042,9816,5801
95TT,34461,12211,18076,4174,12148,9091,2878,179,6510,1306,4609,595,5773,719,4186,868,4401,421,3310,670,5629,674,3093,1862
95UU,13603,4756,6681,2166,3861,3124,669,68,2332,625,1446,261,2397,419,1540,438,2092,232,1434,426,2921,356,1592,973
95VV,75962,28047,37071,10844,26417,20717,5165,535,14240,3358,9253,1629,13135,1713,9120,2302,9914,903,7100,1911,12256,1356,6433,4467
95WW,67792,22509,34032,11251,21672,16709,4403,560,12047,2952,7393,1702,11751,1494,7883,2374,9207,626,6766,1815,13115,728,7587,4800
95XX,64422,18836,33947,11639,17675,13421,3787,467,10831,2515,6718,1598,11217,1348,7514,2355,10227,705,7422,2100,14472,847,8506,5119
95YY,39689,14343,19987,5359,13207,10229,2768,210,7114,1581,4832,701,7095,1049,4925,1121,5558,646,3894,1018,6715,838,3568,2309
95ZZ,31020,11532,14708,4780,9943,8070,1682,191,5905,1577,3579,749,5348,790,3550,1008,4237,435,2930,872,5587,660,2967,1960
