DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC6107NI","ECONOMIC ACTIVITY BY AGE","All usual residents aged 16 to 74","1. 'Part-time' is defined as working 30 hours or less per week.  'Full-time' is defined as working 31 or more hours per week.; 2. 'Age' is age at last birthday."
