ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2212NI0001,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, All categories: Religion Brought Up In"
LC2212NI0002,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Catholic"
LC2212NI0003,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Protestant and Other Christian (including Christian related)"
LC2212NI0004,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Other religions and none"
LC2212NI0005,Count,PERSONS,"Some ability in Ulster-Scots, All categories: Religion Brought Up In"
LC2212NI0006,Count,PERSONS,"Some ability in Ulster-Scots, Catholic"
LC2212NI0007,Count,PERSONS,"Some ability in Ulster-Scots, Protestant and Other Christian (including Christian related)"
LC2212NI0008,Count,PERSONS,"Some ability in Ulster-Scots, Other religions and none"
LC2212NI0009,Count,PERSONS,"No ability in Ulster-Scots, All categories: Religion Brought Up In"
LC2212NI0010,Count,PERSONS,"No ability in Ulster-Scots, Catholic"
LC2212NI0011,Count,PERSONS,"No ability in Ulster-Scots, Protestant and Other Christian (including Christian related)"
LC2212NI0012,Count,PERSONS,"No ability in Ulster-Scots, Other religions and none"
