DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2203NI","COUNTRY OF BIRTH BY RELIGION OR RELIGION BROUGHT UP IN","All usual residents","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion or their religion brought up in as Catholic or Roman Catholic.; 3. 'Other' includes persons born at sea or in the air or with country of birth not stated."
