GeographyCode,LC2210NI0001,LC2210NI0002,LC2210NI0003,LC2210NI0004,LC2210NI0005,LC2210NI0006,LC2210NI0007,LC2210NI0008,LC2210NI0009,LC2210NI0010,LC2210NI0011,LC2210NI0012,LC2210NI0013,LC2210NI0014,LC2210NI0015,LC2210NI0016,LC2210NI0017,LC2210NI0018,LC2210NI0019,LC2210NI0020
N92000002,1810863,817385,875717,117761,722379,86761,582695,52923,457482,429586,19948,7948,379267,219250,135440,24577,251735,81788,137634,32313
BHSCT,348204,151452,164525,32227,134285,14465,106829,12991,94702,87975,4144,2583,65169,32867,25904,6398,54048,16145,27648,10255
NHSCT,463297,155691,276015,31591,226455,23422,187266,15767,73074,66944,4693,1437,96118,47484,41921,6713,67650,17841,42135,7674
SEHSCT,346911,107991,207432,31488,167650,18524,133504,15622,53389,47691,4210,1488,71018,30525,33419,7074,54854,11251,36299,7304
SHSCT,358034,202952,140163,14919,116635,14674,96080,5881,115787,111210,3261,1316,77575,53993,20568,3014,48037,23075,20254,4708
WHSCT,294417,199299,87582,7536,77354,15676,59016,2662,120530,115766,3640,1124,69387,54381,13628,1378,27146,13476,11298,2372
BELB,280962,136497,118856,25609,98532,12104,76737,9691,87312,81652,3406,2254,52633,28863,18847,4923,42485,13878,19866,8741
NEELB,426284,133758,262033,30493,214610,22001,177257,15352,61678,55928,4381,1369,86458,39937,40027,6494,63538,15892,40368,7278
SEELB,414153,122946,253101,38106,203403,20885,163596,18922,60779,54014,4948,1817,83554,34529,40476,8549,66417,13518,44081,8818
SELB,395047,224885,154145,16017,128480,16095,106089,6296,127183,122226,3573,1384,87235,61540,22462,3233,52149,25024,22021,5104
WELB,294417,199299,87582,7536,77354,15676,59016,2662,120530,115766,3640,1124,69387,54381,13628,1378,27146,13476,11298,2372
UKN01,280962,136497,118856,25609,98532,12104,76737,9691,87312,81652,3406,2254,52633,28863,18847,4923,42485,13878,19866,8741
UKN02,390597,92393,259368,38836,204501,15938,168905,19658,47437,41112,4625,1700,73323,23604,41127,8592,65336,11739,44711,8886
UKN03,438823,156162,251695,30966,211619,26462,170112,15045,68741,62975,4258,1508,92176,47848,37641,6687,66287,18877,39684,7726
UKN04,288597,163249,114709,10639,96989,15755,76800,4434,96913,92314,3442,1157,63916,43415,18363,2138,30779,11765,16104,2910
UKN05,411884,269084,131089,11711,110738,16502,90141,4095,157079,151533,4217,1329,97219,75520,19462,2237,46848,25529,17269,4050
95AA,53428,22010,26970,4448,24456,4119,18114,2223,9197,8603,406,188,11521,6462,4203,856,8254,2826,4247,1181
95BB,78078,9904,60054,8120,46385,2747,39327,4311,3867,2662,969,236,14526,3144,9562,1820,13300,1351,10196,1753
95CC,59340,28698,28486,2156,22357,1603,19843,911,17751,16981,602,168,11962,7436,4106,420,7270,2678,3935,657
95DD,64044,14440,45700,3904,37060,2835,32149,2076,5642,4887,604,151,11017,4194,6030,793,10325,2524,6917,884
95EE,31224,9928,19687,1609,16028,1596,13570,862,4418,4037,298,83,6802,3403,3094,305,3976,892,2725,359
95FF,48339,15479,29979,2881,24679,2828,20435,1416,6473,5756,555,162,10685,5331,4625,729,6502,1564,4364,574
95GG,280962,136497,118856,25609,98532,12104,76737,9691,87312,81652,3406,2254,52633,28863,18847,4923,42485,13878,19866,8741
95HH,39114,3738,31005,4371,24436,1237,20801,2398,1225,746,360,119,6692,1050,4674,968,6761,705,5170,886
95II,67242,14955,45669,6618,35753,2361,30092,3300,7390,6323,738,329,12536,4004,7057,1475,11563,2267,7782,1514
95JJ,59067,16552,38560,3955,30378,3305,25319,1754,6776,5696,850,230,12420,5078,6423,919,9493,2473,5968,1052
95KK,37013,21933,13982,1098,11845,1421,10009,415,11396,11016,312,68,9660,7547,1894,219,4112,1949,1767,396
95LL,93023,42735,44686,5602,37475,4261,30903,2311,21426,20304,769,353,19246,12040,6114,1092,14876,6130,6900,1846
95MM,107877,80729,24105,3043,21369,4644,15740,985,55949,54123,1224,602,21310,17127,3697,486,9249,4835,3444,970
95NN,69731,43591,22372,3768,23056,7085,14385,1586,19681,18680,660,341,18814,14166,3762,886,8180,3660,3565,955
95OO,57852,37087,19111,1654,15338,1628,13247,463,20644,19934,579,131,12704,9565,2839,300,9166,5960,2446,760
95PP,61805,36563,23350,1892,19729,3486,15555,688,20635,19369,1048,218,14799,10753,3699,347,6642,2955,3048,639
95QQ,32180,8003,21934,2243,18508,2587,14799,1122,2455,2083,295,77,6367,2511,3345,511,4850,822,3495,533
95RR,33536,20014,12625,897,12295,3097,8791,407,9825,9404,348,73,8363,6202,1949,212,3053,1311,1537,205
95SS,120165,43815,67197,9153,54098,5666,43844,4588,25744,23739,1467,538,22527,10261,10352,1914,17796,4149,11534,2113
95TT,45038,29728,14179,1131,12043,1457,10152,434,17705,17184,418,103,10781,8708,1823,250,4509,2379,1786,344
95UU,17050,10155,6310,585,5598,1217,4133,248,5279,4998,204,77,4441,3196,1134,111,1732,744,839,149
95VV,99480,78953,17901,2626,16786,4354,11652,780,49493,48235,756,502,22978,19621,2884,473,10223,6743,2609,871
95WW,85139,19204,57688,8247,46103,3648,38220,4235,8981,7694,946,341,16417,5335,9301,1781,13638,2527,9221,1890
95XX,78937,10681,57809,10447,44111,3026,35948,5137,4097,2610,1114,373,15151,2954,9743,2454,15578,2091,11004,2483
95YY,51356,36122,14080,1154,12640,2553,9683,404,19455,18814,502,139,14335,11890,2217,228,4926,2865,1678,383
95ZZ,39843,25871,13422,550,11321,1896,9247,178,14666,14056,518,92,10580,8409,2066,105,3276,1510,1591,175
