DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC3602NI","LONG-TERM HEALTH PROBLEM OR DISABILITY BY NS-SEC BY SEX","All usual residents aged 16 to 74","1. For 'Long-term unemployed' year last worked is 2009 or earlier.; 2. NS-SeC stands for National Statistics Socio-economic Classification.; 3. In the NS-SeC classification, all full-time students are recorded in the 'Full-time students' category regardless of whether they are economically active or not.; 4. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months."
