DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2204NI","KNOWLEDGE OF IRISH BY RELIGION","All usual residents aged 3 and over","1. 'Religion' indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 3. 'Other Christian' includes the Methodist Church in Ireland.; 4. 'Some ability in Irish' is any of the following; understanding Irish, reading Irish, speaking Irish or writing Irish."
