GeographyCode,LC2118NI0001,LC2118NI0002,LC2118NI0003,LC2118NI0004,LC2118NI0005,LC2118NI0006,LC2118NI0007,LC2118NI0008,LC2118NI0009,LC2118NI0010,LC2118NI0011,LC2118NI0012,LC2118NI0013,LC2118NI0014,LC2118NI0015,LC2118NI0016,LC2118NI0017,LC2118NI0018,LC2118NI0019,LC2118NI0020,LC2118NI0021,LC2118NI0022,LC2118NI0023,LC2118NI0024,LC2118NI0025,LC2118NI0026,LC2118NI0027,LC2118NI0028
WELB,109206,71962,34853,2391,29406,19190,9556,660,71091,46629,22986,1476,42826,27478,14480,868,17444,12820,4305,319,10821,6331,4201,289,8709,6143,2311,255
UKN01,120595,54899,57007,8689,42401,17293,22312,2796,64315,30069,29949,4297,29604,13352,14175,2077,21020,11446,8524,1050,13691,5271,7250,1170,13879,7537,4746,1596
UKN02,156882,33156,112961,10765,43525,7301,33583,2641,105299,23447,74588,7264,62440,13807,44516,4117,20429,5679,13213,1537,22430,3961,16859,1610,8058,2408,4790,860
UKN03,170132,56873,104754,8505,44655,14154,28455,2046,115487,38544,71261,5682,71084,23347,44567,3170,22038,8888,11964,1186,22365,6309,14730,1326,9990,4175,5038,777
UKN04,109318,59110,47140,3068,29564,15569,13143,852,70880,38135,30856,1889,41354,21756,18524,1074,17542,11082,6023,437,11984,5297,6309,378,8874,5406,3141,327
UKN05,146348,92539,50351,3458,36269,22353,13139,777,99095,62704,34201,2190,64939,40995,22702,1242,19201,13346,5437,418,14955,8363,6062,530,10984,7482,3011,491
95AA,20064,7702,11176,1186,5093,1762,3060,271,13696,5377,7509,810,8619,3418,4686,515,2555,1141,1282,132,2522,818,1541,163,1275,563,607,105
95BB,31514,3774,25541,2199,8310,971,6826,513,21637,2531,17572,1534,13402,1617,10942,843,3645,483,2823,339,4590,431,3807,352,1567,272,1143,152
95CC,21594,10165,10821,608,5464,2584,2764,116,14810,6840,7556,414,9669,4334,5093,242,2802,1541,1195,66,2339,965,1268,106,1320,741,501,78
95DD,24817,5152,18604,1061,6381,1211,4931,239,16887,3481,12701,705,10514,2168,7982,364,3101,738,2202,161,3272,575,2517,180,1549,460,972,117
95EE,11508,3212,7896,400,2741,651,1990,100,7931,2244,5425,262,5116,1541,3423,152,1281,348,880,53,1534,355,1122,57,836,317,481,38
95FF,18303,5673,11847,783,4613,1445,2954,214,12732,3872,8340,520,8303,2469,5536,298,2173,818,1261,94,2256,585,1543,128,958,356,553,49
95GG,120595,54899,57007,8689,42401,17293,22312,2796,64315,30069,29949,4297,29604,13352,14175,2077,21020,11446,8524,1050,13691,5271,7250,1170,13879,7537,4746,1596
95HH,16200,1543,13422,1235,4674,440,3887,347,10768,1003,8964,801,6397,584,5364,449,2174,219,1759,196,2197,200,1841,156,758,100,571,87
95II,27733,5277,20552,1904,8210,1177,6555,478,18172,3766,13162,1244,10940,2581,7621,738,3117,490,2392,235,4115,695,3149,271,1351,334,835,182
95JJ,23508,6029,16377,1102,6715,1600,4801,314,15008,3847,10498,663,8875,2376,6135,364,2971,830,1981,160,3162,641,2382,139,1785,582,1078,125
95KK,12904,7165,5429,310,3023,1598,1372,53,8959,4992,3753,214,5931,3402,2416,113,1696,1006,641,49,1332,584,696,52,922,575,304,43
95LL,35931,15511,18756,1664,9528,3742,5391,395,24119,10503,12554,1062,14332,6090,7676,566,5121,2632,2259,230,4666,1781,2619,266,2284,1266,811,207
95MM,40779,29734,10087,958,11366,8072,3007,287,25568,18648,6364,556,13665,9643,3684,338,8193,6566,1502,125,3710,2439,1178,93,3845,3014,716,115
95NN,26206,15870,9363,973,6888,4071,2585,232,17647,10740,6262,645,10822,6482,3970,370,3613,2535,946,132,3212,1723,1346,143,1671,1059,516,96
95OO,20270,12372,7412,486,4856,2754,1997,105,13602,8333,4978,291,8909,5428,3322,159,2667,1809,809,49,2026,1096,847,83,1812,1285,437,90
95PP,23069,13235,9231,603,6356,3655,2541,160,14998,8548,6071,379,9759,5514,4021,224,2712,1696,936,80,2527,1338,1114,75,1715,1032,619,64
95QQ,13297,3191,9467,639,3842,952,2708,182,8769,2040,6323,406,5092,1103,3775,214,1830,541,1191,98,1847,396,1357,94,686,199,436,51
95RR,12098,6878,4949,271,2811,1559,1186,66,8443,4811,3446,186,5240,3024,2126,90,1807,1121,644,42,1396,666,676,54,844,508,317,19
95SS,45723,15205,28044,2474,11384,2970,7858,556,31580,10931,18930,1719,18708,5916,11781,1011,6718,3398,2981,339,6154,1617,4168,369,2759,1304,1256,199
95TT,15037,9366,5366,305,3174,1774,1328,72,10694,6798,3695,201,7411,4855,2449,107,1780,1124,617,39,1503,819,629,55,1169,794,343,32
95UU,6608,3761,2677,170,1950,1072,832,46,4220,2436,1673,111,2570,1546,964,60,879,503,347,29,771,387,362,22,438,253,172,13
95VV,35031,27617,6660,754,8504,6699,1642,163,23660,18720,4493,447,14986,11791,2944,251,5223,4447,685,91,3451,2482,864,105,2867,2198,525,144
95WW,33971,6823,24910,2238,9265,1468,7264,533,23018,4932,16568,1518,13381,2942,9625,814,4864,1146,3367,351,4773,844,3576,353,1688,423,1078,187
95XX,33255,4308,26033,2914,9992,1246,8019,727,21761,2815,16964,1982,13014,1784,10125,1105,3556,426,2714,416,5191,605,4125,461,1502,247,1050,205
95YY,18443,12619,5432,392,4892,3289,1495,108,12372,8473,3655,244,8274,5671,2457,146,2321,1723,554,44,1777,1079,644,54,1179,857,282,40
95ZZ,14817,9496,5154,167,3981,2615,1327,39,9710,6149,3450,111,5888,3626,2192,70,2411,1714,669,28,1411,809,589,13,1126,732,377,17
