GeographyCode,LC6402NI0001,LC6402NI0002,LC6402NI0003,LC6402NI0004,LC6402NI0005,LC6402NI0006,LC6402NI0007,LC6402NI0008,LC6402NI0009,LC6402NI0010,LC6402NI0011,LC6402NI0012
N92000002,618559,417928,200631,414728,316989,97739,90303,31182,59121,113528,69757,43771
BHSCT,129324,83145,46179,71373,53697,17676,30034,10496,19538,27917,18952,8965
NHSCT,155804,109657,46147,111670,86868,24802,17759,6425,11334,26375,16364,10011
SEHSCT,119897,84615,35282,87662,67816,19846,14874,5619,9255,17361,11180,6181
SHSCT,116175,80036,36139,81089,61967,19122,12257,4296,7961,22829,13773,9056
WHSCT,97359,60475,36884,62934,46641,16293,15379,4346,11033,19046,9488,9558
BELB,105808,65790,40018,53697,39692,14005,26853,9087,17766,25258,17011,8247
NEELB,144392,101870,42522,103364,80705,22659,16840,6114,10726,24188,15051,9137
SEELB,143413,101970,41443,105338,81821,23517,18055,7028,11027,20020,13121,6899
SELB,127587,87823,39764,89395,68130,21265,13176,4607,8569,25016,15086,9930
WELB,97359,60475,36884,62934,46641,16293,15379,4346,11033,19046,9488,9558
UKN01,105808,65790,40018,53697,39692,14005,26853,9087,17766,25258,17011,8247
UKN02,136674,98366,38308,101027,79215,21812,17884,6984,10900,17763,12167,5596
UKN03,149886,105424,44462,106953,83445,23508,16625,6179,10446,26308,15800,10508
UKN04,97172,59805,37367,61389,45354,16035,16670,4835,11835,19113,9616,9497
UKN05,129019,88543,40476,91662,69283,22379,12271,4097,8174,25086,15163,9923
95AA,18099,13347,4752,12933,10403,2530,2111,816,1295,3055,2128,927
95BB,27622,19270,8352,20583,15737,4846,3380,1328,2052,3659,2205,1454
95CC,18983,13407,5576,13963,10768,3195,1740,661,1079,3280,1978,1302
95DD,21468,15356,6112,15422,12099,3323,2286,859,1427,3760,2398,1362
95EE,10052,6864,3188,7077,5512,1565,1244,421,823,1731,931,800
95FF,16209,11853,4356,12079,9682,2397,1506,539,967,2624,1632,992
95GG,105808,65790,40018,53697,39692,14005,26853,9087,17766,25258,17011,8247
95HH,14213,10006,4207,10429,8135,2294,1742,634,1108,2042,1237,805
95II,23516,17355,6161,17676,14005,3671,3181,1409,1772,2659,1941,718
95JJ,20398,13658,6740,13383,10055,3328,2744,921,1823,4271,2682,1589
95KK,11412,7787,3625,8306,6163,2143,919,311,608,2187,1313,874
95LL,31956,21792,10164,21229,16497,4732,3981,1434,2547,6746,3861,2885
95MM,37039,21157,15882,21104,15337,5767,8425,2374,6051,7510,3446,4064
95NN,22986,15821,7165,16317,12590,3727,2199,766,1433,4470,2465,2005
95OO,17974,12514,5460,12306,9259,3047,1847,649,1198,3821,2606,1215
95PP,20097,14024,6073,14512,11111,3401,1872,611,1261,3713,2302,1411
95QQ,11546,7985,3561,8390,6437,1953,1162,437,725,1994,1111,883
95RR,10892,6902,3990,7531,5612,1919,1389,366,1023,1972,924,1048
95SS,40680,29018,11662,29145,23026,6119,6713,2539,4174,4822,3453,1369
95TT,13239,9545,3694,9744,7669,2075,1095,373,722,2400,1503,897
95UU,5721,3628,2093,3826,2809,1017,790,237,553,1105,582,523
95VV,31053,20470,10583,21512,15761,5751,3183,1013,2170,6358,3696,2662
95WW,29656,21481,8175,22160,17586,4574,3666,1416,2250,3830,2479,1351
95XX,28609,20506,8103,21617,16463,5154,2582,986,1596,4410,3057,1353
95YY,16261,10796,5465,11319,8552,2767,1615,479,1136,3327,1765,1562
95ZZ,13070,7596,5474,8468,6029,2439,2078,516,1562,2524,1051,1473
