ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2605NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Occupation"
LC2605NI0002,Count,PERSONS,"All categories: Country of Birth, Skill level of occupation: Level 4"
LC2605NI0003,Count,PERSONS,"All categories: Country of Birth, Skill level of occupation: Level 3"
LC2605NI0004,Count,PERSONS,"All categories: Country of Birth, Skill level of occupation: Level 2"
LC2605NI0005,Count,PERSONS,"All categories: Country of Birth, Skill level of occupation: Level 1"
LC2605NI0006,Count,PERSONS,"Northern Ireland, All categories: Occupation"
LC2605NI0007,Count,PERSONS,"Northern Ireland, Skill level of occupation: Level 4"
LC2605NI0008,Count,PERSONS,"Northern Ireland, Skill level of occupation: Level 3"
LC2605NI0009,Count,PERSONS,"Northern Ireland, Skill level of occupation: Level 2"
LC2605NI0010,Count,PERSONS,"Northern Ireland, Skill level of occupation: Level 1"
LC2605NI0011,Count,PERSONS,"Elsewhere, All categories: Occupation"
LC2605NI0012,Count,PERSONS,"Elsewhere, Skill level of occupation: Level 4"
LC2605NI0013,Count,PERSONS,"Elsewhere, Skill level of occupation: Level 3"
LC2605NI0014,Count,PERSONS,"Elsewhere, Skill level of occupation: Level 2"
LC2605NI0015,Count,PERSONS,"Elsewhere, Skill level of occupation: Level 1"
