GeographyCode,LC2209NI0001,LC2209NI0002,LC2209NI0003,LC2209NI0004,LC2209NI0005,LC2209NI0006,LC2209NI0007,LC2209NI0008,LC2209NI0009,LC2209NI0010,LC2209NI0011,LC2209NI0012
N92000002,1735711,1051688,367236,353877,140204,102831,14691,26278,1595507,948857,352545,327599
BHSCT,334560,209699,72751,60927,18771,13849,2663,2926,315789,195850,70088,58001
NHSCT,444578,298831,58718,95203,62478,46368,4516,12875,382100,252463,54202,82328
SEHSCT,333088,240450,46346,54548,26794,21143,2365,4176,306294,219307,43981,50372
SHSCT,341383,177359,93759,77156,17601,12287,2267,3468,323782,165072,91492,73688
WHSCT,282102,125349,95662,66043,14560,9184,2880,2833,267542,116165,92782,63210
BELB,269804,159583,65147,52275,14181,10116,2247,2345,255623,149467,62900,49930
NEELB,409258,279975,50707,86118,60235,44842,4248,12371,349023,235133,46459,73747
SEELB,397844,290566,53950,63200,31384,24876,2781,4757,366460,265690,51169,58443
SELB,376703,196215,101770,86241,19844,13813,2535,3972,356859,182402,99235,82269
WELB,282102,125349,95662,66043,14560,9184,2880,2833,267542,116165,92782,63210
UKN01,269804,159583,65147,52275,14181,10116,2247,2345,255623,149467,62900,49930
UKN02,374966,285267,43667,54882,28722,23335,2293,3958,346244,261932,41374,50924
UKN03,420580,283992,58579,86307,46275,34975,3329,9063,374305,249017,55250,77244
UKN04,277050,140560,78063,63160,31240,21443,3715,6704,245810,119117,74348,56456
UKN05,393311,182286,121780,97253,19786,12962,3107,4208,373525,169324,118673,93045
95AA,51042,34481,7629,10016,4886,3757,399,864,46156,30724,7230,9152
95BB,75313,58960,4881,12978,9991,7846,586,1823,65322,51114,4295,11155
95CC,56792,30028,15174,12740,3313,2344,400,640,53479,27684,14774,12100
95DD,61601,42892,5047,14657,13642,10206,731,2968,47959,32686,4316,11689
95EE,29937,18864,3540,7899,8811,6261,466,2166,21126,12603,3074,5733
95FF,46112,32196,5852,8936,3625,2789,235,673,42487,29407,5617,8263
95GG,269804,159583,65147,52275,14181,10116,2247,2345,255623,149467,62900,49930
95HH,37739,30736,1830,5845,3543,2903,198,525,34196,27833,1632,5320
95II,64756,50116,7604,8652,4590,3733,416,581,60166,46383,7188,8071
95JJ,56990,38924,6276,12899,9078,6858,650,1800,47912,32066,5626,11099
95KK,35320,18856,8011,9085,2243,1526,268,504,33077,17330,7743,8581
95LL,88565,52839,17424,19912,4509,3249,450,913,84056,49590,16974,18999
95MM,103341,39160,46138,19953,4635,2682,1338,756,98706,36478,44800,19197
95NN,66882,39670,15422,13494,3658,2576,581,639,63224,37094,14841,12855
95OO,55075,24615,15588,15916,2649,1682,406,613,52426,22933,15182,15303
95PP,59282,28055,16744,15471,2373,1529,393,513,56909,26526,16351,14958
95QQ,31065,22954,2324,6314,5964,4552,347,1183,25101,18402,1977,5131
95RR,32150,17885,6707,8039,2519,1762,328,472,29631,16123,6379,7567
95SS,114825,78998,20209,18386,7075,5612,696,1012,107750,73386,19513,17374
95TT,42883,20026,12076,11714,3301,2082,496,802,39582,17944,11580,10912
95UU,16423,8503,3795,4465,3566,2245,480,925,12857,6258,3315,3540
95VV,94839,37681,39721,19652,3505,2223,776,629,91334,35458,38945,19023
95WW,81578,62595,8190,12309,7444,5978,481,1138,74134,56617,7709,11171
95XX,76068,62822,5834,9690,6070,5109,502,702,69998,57713,5332,8988
95YY,49120,23025,14466,12675,2402,1576,368,507,46718,21449,14098,12168
95ZZ,38209,17224,11607,9905,2631,1635,453,585,35578,15589,11154,9320
