ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC6301NI0001,Count,PERSONS,"All categories: Provision of Unpaid Care, All categories: Voluntary work without pay"
LC6301NI0002,Count,PERSONS,"All categories: Provision of Unpaid Care, Voluntary work without pay: Yes"
LC6301NI0003,Count,PERSONS,"All categories: Provision of Unpaid Care, Voluntary work without pay: No"
LC6301NI0004,Count,PERSONS,"Provides no unpaid care, All categories: Voluntary work without pay"
LC6301NI0005,Count,PERSONS,"Provides no unpaid care, Voluntary work without pay: Yes"
LC6301NI0006,Count,PERSONS,"Provides no unpaid care, Voluntary work without pay: No"
LC6301NI0007,Count,PERSONS,"Provides 1 to 19 hours unpaid care per week, All categories: Voluntary work without pay"
LC6301NI0008,Count,PERSONS,"Provides 1 to 19 hours unpaid care per week, Voluntary work without pay: Yes"
LC6301NI0009,Count,PERSONS,"Provides 1 to 19 hours unpaid care per week, Voluntary work without pay: No"
LC6301NI0010,Count,PERSONS,"Provides 20 or more hours unpaid care per week, All categories: Voluntary work without pay"
LC6301NI0011,Count,PERSONS,"Provides 20 or more hours unpaid care per week, Voluntary work without pay: Yes"
LC6301NI0012,Count,PERSONS,"Provides 20 or more hours unpaid care per week, Voluntary work without pay: No"
