GeographyCode,LC2214NI0001,LC2214NI0002,LC2214NI0003,LC2214NI0004,LC2214NI0005,LC2214NI0006,LC2214NI0007,LC2214NI0008,LC2214NI0009,LC2214NI0010,LC2214NI0011,LC2214NI0012,LC2214NI0013,LC2214NI0014,LC2214NI0015,LC2214NI0016,LC2214NI0017,LC2214NI0018,LC2214NI0019,LC2214NI0020
N92000002,1810863,817385,875717,117761,341428,156908,162417,22103,1070413,313552,681583,75278,375826,330942,35916,8968,60801,36564,9841,14396
BHSCT,348204,151452,164525,32227,53550,22842,25775,4933,213719,61664,132274,19781,74585,64737,7033,2815,15280,7039,2559,5682
NHSCT,463297,155691,276015,31591,94973,32170,56113,6690,303954,70740,212239,20975,60053,49333,8906,1814,12594,7453,2382,2759
SEHSCT,346911,107991,207432,31488,55111,18902,30442,5767,244919,52298,169920,22701,47581,36318,9318,1945,7678,3629,2167,1882
SHSCT,358034,202952,140163,14919,70037,37929,29008,3100,180546,67049,105492,8005,96073,88983,5737,1353,18387,13713,1861,2813
WHSCT,294417,199299,87582,7536,67757,45065,21079,1613,127275,61801,61658,3816,97534,91571,4922,1041,6862,4730,872,1260
BELB,280962,136497,118856,25609,45310,21584,19770,3956,162711,53799,93978,14934,66716,59041,5314,2361,13517,6218,2140,5159
NEELB,426284,133758,262033,30493,85964,26936,52617,6411,284805,62164,202185,20456,51861,41669,8460,1732,11293,6505,2264,2524
SEELB,414153,122946,253101,38106,63351,20160,36447,6744,295927,60163,208216,27548,55450,42014,11037,2399,9441,4450,2586,2405
SELB,395047,224885,154145,16017,79046,43163,32504,3379,199695,75625,115546,8524,104265,96647,6183,1435,19688,14661,1979,3048
WELB,294417,199299,87582,7536,67757,45065,21079,1613,127275,61801,61658,3816,97534,91571,4922,1041,6862,4730,872,1260
UKN01,280962,136497,118856,25609,45310,21584,19770,3956,162711,53799,93978,14934,66716,59041,5314,2361,13517,6218,2140,5159
UKN02,390597,92393,259368,38836,54272,11921,35747,6604,290763,46979,215554,28230,45023,32286,10414,2323,9519,4317,2534,2668
UKN03,438823,156162,251695,30966,84126,30304,47334,6488,289090,71934,196819,20337,60031,49163,8960,1908,14006,8633,2478,2895
UKN04,288597,163249,114709,10639,65367,35741,27186,2440,142688,53685,82847,6156,79633,73464,5067,1102,5706,3540,968,1198
UKN05,411884,269084,131089,11711,92353,57358,32380,2615,185161,87155,92385,5621,124423,116988,6161,1274,18053,13856,1721,2476
95AA,53428,22010,26970,4448,9467,3708,4848,911,35149,10928,21317,2904,7833,6639,944,250,2074,1319,290,465
95BB,78078,9904,60054,8120,13301,1899,9769,1633,59992,5509,48582,5901,4999,2268,2362,369,1314,516,419,379
95CC,59340,28698,28486,2156,12243,5643,6157,443,30530,8164,21182,1184,15450,14090,1171,189,2286,1525,358,403
95DD,64044,14440,45700,3904,14016,2856,10215,945,43624,6955,34205,2464,5153,3703,1244,206,2263,1307,584,372
95EE,31224,9928,19687,1609,8383,2578,5325,480,19149,4205,13941,1003,3608,3043,486,79,455,294,95,66
95FF,48339,15479,29979,2881,9473,3024,5835,614,32833,7576,23282,1975,6014,4732,1087,195,910,532,217,161
95GG,280962,136497,118856,25609,45310,21584,19770,3956,162711,53799,93978,14934,66716,59041,5314,2361,13517,6218,2140,5159
95HH,39114,3738,31005,4371,5898,545,4520,833,31279,2326,25705,3248,1876,668,1008,200,743,316,245,182
95II,67242,14955,45669,6618,8240,1258,6005,977,51008,7865,38296,4847,7869,5696,1719,454,1763,821,419,523
95JJ,59067,16552,38560,3955,12508,3396,8241,871,39465,7912,29036,2517,6407,4574,1556,277,1813,1067,366,380
95KK,37013,21933,13982,1098,9009,5234,3496,279,19149,8576,10054,519,8192,7664,446,82,1301,948,118,235
95LL,93023,42735,44686,5602,17255,7935,8171,1149,53871,15825,35002,3044,17935,15936,1595,404,5605,3922,561,1122
95MM,107877,80729,24105,3043,20685,15332,4846,507,39838,20639,17665,1534,47115,45004,1577,534,2173,1323,309,541
95NN,69731,43591,22372,3768,13953,9122,4095,736,40321,20500,17363,2458,15740,14240,1120,380,1443,877,258,308
95OO,57852,37087,19111,1654,12543,7438,4762,343,25027,11040,13323,664,16005,15007,858,140,5338,4435,360,543
95PP,61805,36563,23350,1892,15364,9019,5924,421,28475,11534,15993,948,17027,15316,1479,232,1938,1347,266,325
95QQ,32180,8003,21934,2243,6661,1760,4401,500,23300,4641,17068,1591,2357,1645,608,104,397,160,149,88
95RR,33536,20014,12625,897,8551,5319,2985,247,18145,8374,9230,541,6842,6341,439,62,485,344,67,74
95SS,120165,43815,67197,9153,18624,6866,10014,1744,80594,19342,54858,6394,20873,17417,2864,592,2897,1459,804,634
95TT,45038,29728,14179,1131,12085,7447,4343,295,20343,10359,9359,625,12328,11750,501,77,1218,960,105,153
95UU,17050,10155,6310,585,4669,2409,2080,180,8626,4339,3976,311,3863,3535,262,66,238,138,50,50
95VV,99480,78953,17901,2626,18523,13889,4083,551,38285,24444,12703,1138,40669,39218,1026,425,4248,3299,365,584
95WW,85139,19204,57688,8247,12277,2237,8644,1396,63870,10499,47578,5793,8436,6112,1851,473,2092,944,380,768
95XX,78937,10681,57809,10447,9233,1015,6564,1654,64012,6947,49117,7948,5969,2393,2972,604,2024,777,686,561
95YY,51356,36122,14080,1154,12586,8688,3615,283,23352,13038,9771,543,14752,13943,680,129,1724,1342,149,233
95ZZ,39843,25871,13422,550,10571,6707,3709,155,17465,8216,8999,250,11798,10967,747,84,542,374,81,87
