ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3603NI0001,Count ,PERSONS,"All categories: Economic Activity, All categories: Health"
LC3603NI0002,Count ,PERSONS,"All categories: Economic Activity, Very good health"
LC3603NI0003,Count ,PERSONS,"All categories: Economic Activity, Good health"
LC3603NI0004,Count ,PERSONS,"All categories: Economic Activity, Fair, bad or very bad health"
LC3603NI0005,Count ,PERSONS,"In employment, All categories: Health"
LC3603NI0006,Count ,PERSONS,"In employment, Very good health"
LC3603NI0007,Count ,PERSONS,"In employment, Good health"
LC3603NI0008,Count ,PERSONS,"In employment, Fair, bad or very bad health"
LC3603NI0009,Count ,PERSONS,"In employment: Part-time, All categories: Health"
LC3603NI0010,Count ,PERSONS,"In employment: Part-time, Very good health"
LC3603NI0011,Count ,PERSONS,"In employment: Part-time, Good health"
LC3603NI0012,Count ,PERSONS,"In employment: Part-time, Fair, bad or very bad health"
LC3603NI0013,Count ,PERSONS,"In employment: Full-time, All categories: Health"
LC3603NI0014,Count ,PERSONS,"In employment: Full-time, Very good health"
LC3603NI0015,Count ,PERSONS,"In employment: Full-time, Good health"
LC3603NI0016,Count ,PERSONS,"In employment: Full-time, Fair, bad or very bad health"
LC3603NI0017,Count ,PERSONS,"Not in employment, All categories: Health"
LC3603NI0018,Count ,PERSONS,"Not in employment, Very good health"
LC3603NI0019,Count ,PERSONS,"Not in employment, Good health"
LC3603NI0020,Count ,PERSONS,"Not in employment, Fair, bad or very bad health"
LC3603NI0021,Count ,PERSONS,"Not in employment: Retired, All categories: Health"
LC3603NI0022,Count ,PERSONS,"Not in employment: Retired, Very good health"
LC3603NI0023,Count ,PERSONS,"Not in employment: Retired, Good health"
LC3603NI0024,Count ,PERSONS,"Not in employment: Retired, Fair, bad or very bad health"
LC3603NI0025,Count ,PERSONS,"Not in employment: Long-term sick or disabled, All categories: Health"
LC3603NI0026,Count ,PERSONS,"Not in employment: Long-term sick or disabled, Very good health"
LC3603NI0027,Count ,PERSONS,"Not in employment: Long-term sick or disabled, Good health"
LC3603NI0028,Count ,PERSONS,"Not in employment: Long-term sick or disabled, Fair, bad or very bad health"
LC3603NI0029,Count ,PERSONS,"Not in employment: Other, All categories: Health"
LC3603NI0030,Count ,PERSONS,"Not in employment: Other, Very good health"
LC3603NI0031,Count ,PERSONS,"Not in employment: Other, Good health"
LC3603NI0032,Count ,PERSONS,"Not in employment: Other, Fair, bad or very bad health"
