DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2205NI","KNOWLEDGE OF ULSTER-SCOTS BY RELIGION","All usual residents aged 3 and over","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 3. 'Other Christian' includes the Methodist Church in Ireland.; 4. 'Some ability in Ulster-Scots' is any of the following; understanding Ulster-Scots, reading Ulster-Scots, speaking Ulster-Scots or writing Ulster-Scots."
