GeographyCode,LC2603NI0001,LC2603NI0002,LC2603NI0003,LC2603NI0004,LC2603NI0005,LC2603NI0006,LC2603NI0007,LC2603NI0008,LC2603NI0009,LC2603NI0010,LC2603NI0011,LC2603NI0012,LC2603NI0013,LC2603NI0014,LC2603NI0015
N92000002,1313420,171954,838902,286614,47480,869767,75973,583533,194072,38187,443653,95981,255369,92542,9293
BHSCT,257160,27231,167258,57646,12560,166648,10557,112455,39052,9978,90512,16674,54803,18594,2582
NHSCT,335761,48692,238742,45545,9763,227093,22875,169718,31585,7830,108668,25817,69024,13960,1933
SEHSCT,251647,26568,190378,35777,5866,170549,11934,134148,24326,4700,81098,14634,56230,11451,1166
SHSCT,256035,33689,141621,72453,14150,172195,15383,99486,49818,11746,83840,18306,42135,22635,2404
WHSCT,212817,35774,100903,75193,5141,133282,15224,67726,49291,3933,79535,20550,33177,25902,1208
BELB,208609,23596,128115,51900,11188,132666,9013,84533,34695,8835,75943,14583,43582,17205,2353
NEELB,309116,44149,223320,39324,8741,209675,20751,159101,27341,6985,99441,23398,64219,11983,1756
SEELB,300198,30203,229521,41523,7238,204531,13478,162070,28683,5843,95667,16725,67451,12840,1395
SELB,282680,38232,157043,78674,15172,189613,17507,110103,54062,12591,93067,20725,46940,24612,2581
WELB,212817,35774,100903,75193,5141,133282,15224,67726,49291,3933,79535,20550,33177,25902,1208
UKN01,208609,23596,128115,51900,11188,132666,9013,84533,34695,8835,75943,14583,43582,17205,2353
UKN02,283218,25102,224695,33489,7343,194967,11220,159641,23369,5767,88251,13882,65054,10120,1576
UKN03,317543,42076,226346,45343,10837,216558,19524,161422,31424,9007,100985,22552,64924,13919,1830
UKN04,209839,35312,113076,61195,4258,130109,14904,75513,39287,3125,79730,20408,37563,21908,1133
UKN05,294211,45868,146670,94687,13854,195467,21312,102424,65297,11453,98744,24556,44246,29390,2401
95AA,38597,4666,27448,5784,1627,27361,2171,20219,4261,1406,11236,2495,7229,1523,221
95BB,57290,6751,46921,3848,1031,38371,3065,32882,2366,825,18919,3686,14039,1482,206
95CC,42544,5928,23838,11978,1772,28911,2809,17000,8367,1454,13633,3119,6838,3611,318
95DD,46337,7209,34241,3935,1797,32020,3543,24770,2729,1545,14317,3666,9471,1206,252
95EE,22558,4648,15210,2676,322,14740,2131,10756,1834,245,7818,2517,4454,842,77
95FF,34555,4579,25473,4541,688,24187,2188,18668,3279,569,10368,2391,6805,1262,119
95GG,208609,23596,128115,51900,11188,132666,9013,84533,34695,8835,75943,14583,43582,17205,2353
95HH,28657,2879,24320,1426,578,19596,1310,17319,876,453,9061,1569,7001,550,125
95II,48551,3635,39143,5746,1372,33982,1544,27922,4357,1143,14569,2091,11221,1389,229
95JJ,43277,6829,31085,4941,1358,27795,3045,21145,3229,1009,15482,3784,9940,1712,349
95KK,26645,4543,15422,6221,1022,17418,2124,10617,4244,845,9227,2419,4805,1977,177
95LL,67061,8483,42263,13401,4297,45009,3730,29483,9229,3536,22052,4753,12780,4172,761
95MM,78409,10700,31440,36232,1656,47447,4175,20113,23018,1190,30962,6525,11327,13214,466
95NN,50138,6891,31609,12001,1096,33648,3104,22277,8388,899,16490,3787,9332,3613,197
95OO,41315,6105,19916,12090,4113,27881,2796,14079,8236,3459,13434,3309,5837,3854,654
95PP,44465,8032,22501,13301,1465,29852,3873,16065,9290,1205,14613,4159,6436,4011,260
95QQ,23565,3497,18391,1833,301,15962,1723,13123,1172,227,7603,1774,5268,661,74
95RR,24610,4804,14570,5294,355,15067,1927,9710,3474,258,9543,2877,4860,1820,97
95SS,86371,8768,62421,15360,2160,59061,3885,44347,10688,1757,27310,4883,18074,4672,403
95TT,31959,6131,16315,9395,927,21505,2946,11668,6753,770,10454,3185,4647,2642,157
95UU,12375,2628,6926,2945,177,7837,1281,4690,1923,135,4538,1347,2236,1022,42
95VV,70560,8594,30131,30443,3280,46207,3860,20256,20707,2728,24353,4734,9875,9736,552
95WW,61791,5662,49384,6389,1654,42859,2601,35411,4564,1195,18932,3061,13973,1825,459
95XX,57848,4158,49427,4568,1579,39469,1880,34642,2884,1219,18379,2278,14785,1684,360
95YY,36723,6535,18547,11259,1275,23693,2904,12739,7700,992,13030,3631,5808,3559,283
95ZZ,28610,5703,13845,9107,390,17223,2345,9099,5809,288,11387,3358,4746,3298,102
