GeographyCode,LC2607NI0001,LC2607NI0002,LC2607NI0003,LC2607NI0004,LC2607NI0005,LC2607NI0006,LC2607NI0007,LC2607NI0008,LC2607NI0009,LC2607NI0010,LC2607NI0011,LC2607NI0012
N92000002,1313420,591988,647475,73957,869767,389037,428489,52241,443653,202951,218986,21716
BHSCT,257160,112754,122839,21567,166648,73695,77620,15333,90512,39059,45219,6234
NHSCT,335761,112467,204167,19127,227093,77501,136164,13428,108668,34966,68003,5699
SEHSCT,251647,78020,154698,18929,170549,53201,103704,13644,81098,24819,50994,5285
SHSCT,256035,145095,101518,9422,172195,96117,69460,6618,83840,48978,32058,2804
WHSCT,212817,143652,64253,4912,133282,88523,41541,3218,79535,55129,22712,1694
BELB,208609,101943,89170,17496,132666,65167,55164,12335,75943,36776,34006,5161
NEELB,309116,96805,193911,18400,209675,67410,129322,12943,99441,29395,64589,5457
SEELB,300198,88831,188367,23000,204531,61729,126160,16642,95667,27102,62207,6358
SELB,282680,160757,111774,10149,189613,106208,76302,7103,93067,54549,35472,3046
WELB,212817,143652,64253,4912,133282,88523,41541,3218,79535,55129,22712,1694
UKN01,208609,101943,89170,17496,132666,65167,55164,12335,75943,36776,34006,5161
UKN02,283218,67011,192637,23570,194967,48315,129498,17154,88251,18696,63139,6416
UKN03,317543,112948,185890,18705,216558,77577,125741,13240,100985,35371,60149,5465
UKN04,209839,118140,85043,6656,130109,72009,53802,4298,79730,46131,31241,2358
UKN05,294211,191946,94735,7530,195467,125969,64284,5214,98744,65977,30451,2316
95AA,38597,15768,20174,2655,27361,11434,13922,2005,11236,4334,6252,650
95BB,57290,7438,45057,4795,38371,5094,29886,3391,18919,2344,15171,1404
95CC,42544,20702,20448,1394,28911,13769,14168,974,13633,6933,6280,420
95DD,46337,10565,33437,2335,32020,7511,22808,1701,14317,3054,10629,634
95EE,22558,7071,14555,932,14740,4694,9465,581,7818,2377,5090,351
95FF,34555,11090,21766,1699,24187,7822,15169,1196,10368,3268,6597,503
95GG,208609,101943,89170,17496,132666,65167,55164,12335,75943,36776,34006,5161
95HH,28657,2827,23195,2635,19596,2069,15662,1865,9061,758,7533,770
95II,48551,10811,33669,4071,33982,8528,22456,2998,14569,2283,11213,1073
95JJ,43277,12201,28658,2418,27795,8125,18095,1575,15482,4076,10563,843
95KK,26645,15662,10256,727,17418,10091,6842,485,9227,5571,3414,242
95LL,67061,30842,32663,3556,45009,20717,21821,2471,22052,10125,10842,1085
95MM,78409,58464,17921,2024,47447,34776,11320,1351,30962,23688,6601,673
95NN,50138,31362,16483,2293,33648,21029,11114,1505,16490,10333,5369,788
95OO,41315,26462,13779,1074,27881,17574,9541,766,13434,8888,4238,308
95PP,44465,26331,16923,1211,29852,17534,11499,819,14613,8797,5424,392
95QQ,23565,5883,16310,1372,15962,3970,11021,971,7603,1913,5289,401
95RR,24610,14547,9480,583,15067,8850,5855,362,9543,5697,3625,221
95SS,86371,31020,49914,5437,59061,21101,33932,4028,27310,9919,15982,1409
95TT,31959,20988,10299,672,21505,14257,6767,481,10454,6731,3532,191
95UU,12375,7349,4668,358,7837,4710,2906,221,4538,2639,1762,137
95VV,70560,55999,12862,1699,46207,36235,8761,1211,24353,19764,4101,488
95WW,61791,14153,42615,5023,42859,10640,28676,3543,18932,3513,13939,1480
95XX,57848,8200,43244,6404,39469,5977,28772,4720,18379,2223,14472,1684
95YY,36723,25802,10168,753,23693,16509,6706,478,13030,9293,3462,275
95ZZ,28610,18508,9761,341,17223,10854,6161,208,11387,7654,3600,133
