ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2408NI0001,Count,PERSONS,"All categories: Number of cars/vans, All categories: Religion brought up in"
LC2408NI0002,Count,PERSONS,"All categories: Number of cars/vans, Catholic"
LC2408NI0003,Count,PERSONS,"All categories: Number of cars/vans, Protestant and Other Christian (including Christian related)"
LC2408NI0004,Count,PERSONS,"All categories: Number of cars/vans, Other religions and none"
LC2408NI0005,Count,PERSONS,"No cars or vans in household, All categories: Religion brought up in"
LC2408NI0006,Count,PERSONS,"No cars or vans in household, Catholic"
LC2408NI0007,Count,PERSONS,"No cars or vans in household, Protestant and Other Christian (including Christian related)"
LC2408NI0008,Count,PERSONS,"No cars or vans in household, Other religions and none"
LC2408NI0009,Count,PERSONS,"1 car or van in household, All categories: Religion brought up in"
LC2408NI0010,Count,PERSONS,"1 car or van in household, Catholic"
LC2408NI0011,Count,PERSONS,"1 car or van in household, Protestant and Other Christian (including Christian related)"
LC2408NI0012,Count,PERSONS,"1 car or van in household, Other religions and none"
LC2408NI0013,Count,PERSONS,"2 or more cars or vans in household , All categories: Religion brought up in"
LC2408NI0014,Count,PERSONS,"2 or more cars or vans in household , Catholic"
LC2408NI0015,Count,PERSONS,"2 or more cars or vans in household , Protestant and Other Christian (including Christian related)"
LC2408NI0016,Count,PERSONS,"2 or more cars or vans in household , Other religions and none"
