ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3302NI0001,Count,PERSONS,"All categories: Disability, All categories: Unpaid carers"
LC3302NI0002,Count,PERSONS,"All categories: Disability, Provides no unpaid care"
LC3302NI0003,Count,PERSONS,"All categories: Disability, Provides 1 to 19 hours unpaid care per week"
LC3302NI0004,Count,PERSONS,"All categories: Disability, Provides 20 or more hours unpaid care per week "
LC3302NI0005,Count,PERSONS,"Day-to-day activities limited a lot, All categories: Unpaid carers"
LC3302NI0006,Count,PERSONS,"Day-to-day activities limited a lot, Provides no unpaid care"
LC3302NI0007,Count,PERSONS,"Day-to-day activities limited a lot, Provides 1 to 19 hours unpaid care per week"
LC3302NI0008,Count,PERSONS,"Day-to-day activities limited a lot, Provides 20 or more hours unpaid care per week "
LC3302NI0009,Count,PERSONS,"Day-to-day activities limited a little, All categories: Unpaid carers"
LC3302NI0010,Count,PERSONS,"Day-to-day activities limited a little, Provides no unpaid care"
LC3302NI0011,Count,PERSONS,"Day-to-day activities limited a little, Provides 1 to 19 hours unpaid care per week"
LC3302NI0012,Count,PERSONS,"Day-to-day activities limited a little, Provides 20 or more hours unpaid care per week "
LC3302NI0013,Count,PERSONS,"Day-to-day activities not limited, All categories: Unpaid carers"
LC3302NI0014,Count,PERSONS,"Day-to-day activities not limited, Provides no unpaid care"
LC3302NI0015,Count,PERSONS,"Day-to-day activities not limited, Provides 1 to 19 hours unpaid care per week"
LC3302NI0016,Count,PERSONS,"Day-to-day activities not limited, Provides 20 or more hours unpaid care per week "

