ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC4403NI0001,Count,HOUSEHOLDS,"All categories: Number of Rooms, All categories: Tenure"
LC4403NI0002,Count,HOUSEHOLDS,"All categories: Number of Rooms, Owner occupied"
LC4403NI0003,Count,HOUSEHOLDS,"All categories: Number of Rooms, Social rented"
LC4403NI0004,Count,HOUSEHOLDS,"All categories: Number of Rooms, Private rented"
LC4403NI0005,Count,HOUSEHOLDS,"1 to 2 rooms , All categories: Tenure"
LC4403NI0006,Count,HOUSEHOLDS,"1 to 2 rooms , Owner occupied"
LC4403NI0007,Count,HOUSEHOLDS,"1 to 2 rooms , Social rented"
LC4403NI0008,Count,HOUSEHOLDS,"1 to 2 rooms , Private rented"
LC4403NI0009,Count,HOUSEHOLDS,"3 to 4 rooms , All categories: Tenure"
LC4403NI0010,Count,HOUSEHOLDS,"3 to 4 rooms , Owner occupied"
LC4403NI0011,Count,HOUSEHOLDS,"3 to 4 rooms , Social rented"
LC4403NI0012,Count,HOUSEHOLDS,"3 to 4 rooms , Private rented"
LC4403NI0013,Count,HOUSEHOLDS,"5 to 6 rooms , All categories: Tenure"
LC4403NI0014,Count,HOUSEHOLDS,"5 to 6 rooms , Owner occupied"
LC4403NI0015,Count,HOUSEHOLDS,"5 to 6 rooms , Social rented"
LC4403NI0016,Count,HOUSEHOLDS,"5 to 6 rooms , Private rented"
LC4403NI0017,Count,HOUSEHOLDS,"7 or more rooms , All categories: Tenure"
LC4403NI0018,Count,HOUSEHOLDS,"7 or more rooms , Owner occupied"
LC4403NI0019,Count,HOUSEHOLDS,"7 or more rooms , Social rented"
LC4403NI0020,Count,HOUSEHOLDS,"7 or more rooms , Private rented"
