GeographyCode,LC2502NI0001,LC2502NI0002,LC2502NI0003,LC2502NI0004,LC2502NI0005,LC2502NI0006,LC2502NI0007,LC2502NI0008,LC2502NI0009,LC2502NI0010,LC2502NI0011,LC2502NI0012,LC2502NI0013,LC2502NI0014,LC2502NI0015,LC2502NI0016,LC2502NI0017,LC2502NI0018,LC2502NI0019,LC2502NI0020,LC2502NI0021,LC2502NI0022,LC2502NI0023,LC2502NI0024,LC2502NI0025,LC2502NI0026,LC2502NI0027,LC2502NI0028
95OO,44467,25679,13776,5012,13813,7706,4757,1350,4769,2731,1510,528,6390,3543,2112,735,5053,2918,1544,591,9415,5619,2669,1127,5027,3162,1184,681
95PP,48664,26442,17066,5156,15733,8731,5716,1286,5725,2898,2241,586,7320,3770,2738,812,5213,2804,1771,638,10353,5681,3324,1348,4320,2558,1276,486
95QQ,25999,5602,15818,4579,7257,1665,4678,914,3247,738,1900,609,4109,867,2438,804,3341,691,1993,657,5422,1102,3178,1142,2623,539,1631,453
95RR,26293,14403,9378,2512,9067,5111,3298,658,3079,1641,1151,287,4016,2125,1474,417,3235,1807,1062,366,4753,2497,1687,569,2143,1222,706,215
95SS,93625,28860,47438,17327,23658,7372,13001,3285,11398,3727,5470,2201,14760,4689,7131,2940,11629,3743,5398,2488,24633,7175,12318,5140,7547,2154,4120,1273
95TT,34461,21127,10244,3090,10871,6157,3896,818,3824,2239,1193,392,5198,3259,1460,479,4152,2639,1144,369,7467,4992,1746,729,2949,1841,805,303
95UU,13603,7271,4513,1819,4254,2022,1797,435,1629,880,538,211,2058,1140,624,294,1491,826,437,228,2997,1735,760,502,1174,668,357,149
95VV,75962,54279,12117,9566,22655,16290,4076,2289,8476,5920,1480,1076,11239,7901,1826,1512,9143,6472,1435,1236,16483,11983,2104,2396,7966,5713,1196,1057
95WW,67792,12976,40432,14384,17636,2426,12421,2789,8451,1528,5069,1854,10525,2039,5982,2504,9160,2060,4984,2116,16248,3880,8484,3884,5772,1043,3492,1237
95XX,64422,7042,39927,17453,12963,1211,9198,2554,7395,745,4590,2060,10323,1114,6239,2970,8370,879,4818,2673,20087,2517,11656,5914,5284,576,3426,1282
95YY,39689,25619,10187,3883,12560,8027,3419,1114,4178,2634,1173,371,5900,3758,1568,574,4419,2855,1106,458,9318,6199,2120,999,3314,2146,801,367
95ZZ,31020,18391,9878,2751,12570,7425,4239,906,3588,2088,1182,318,4253,2546,1289,418,3400,2050,1020,330,4991,2993,1433,565,2218,1289,715,214
