GeographyCode,LC4101NI0001,LC4101NI0002,LC4101NI0003,LC4101NI0004,LC4101NI0005,LC4101NI0006,LC4101NI0007,LC4101NI0008,LC4101NI0009,LC4101NI0010,LC4101NI0011,LC4101NI0012,LC4101NI0013,LC4101NI0014,LC4101NI0015,LC4101NI0016,LC4101NI0017,LC4101NI0018,LC4101NI0019,LC4101NI0020
N92000002,703275,123164,141394,264093,174624,474751,51953,96649,198494,127655,104885,21588,18321,36528,28448,123639,49623,26424,29071,18521
BHSCT,148328,33097,28127,50930,36174,83915,10518,16194,33340,23863,34700,7518,6161,11956,9065,29713,15061,5772,5634,3246
NHSCT,177914,28102,35907,67938,45967,127620,13485,26327,53327,34481,21174,3998,3423,7246,6507,29120,10619,6157,7365,4979
SEHSCT,136698,21279,26616,53229,35574,99826,10552,19553,42598,27123,17644,3726,2959,5886,5073,19228,7001,4104,4745,3378
SHSCT,131129,22608,27928,49160,31433,92001,10496,19706,38094,23705,14218,2765,2531,5017,3905,24910,9347,5691,6049,3823
WHSCT,109206,18078,22816,42836,25476,71389,6902,14869,31135,18483,17149,3581,3247,6423,3898,20668,7595,4700,5278,3095
BELB,120595,29230,22597,40456,28312,63019,8504,12041,24732,17742,30818,6798,5501,10719,7800,26758,13928,5055,5005,2770
NEELB,165010,25904,33180,63114,42812,118144,12388,24310,49485,31961,20122,3800,3231,6860,6231,26744,9716,5639,6769,4620
SEELB,164431,25146,32146,63703,43436,120722,12566,23706,51206,33244,21526,4446,3619,7123,6338,22183,8134,4821,5374,3854
SELB,144033,24806,30655,53984,34588,101477,11593,21723,41936,26225,15270,2963,2723,5403,4181,27286,10250,6209,6645,4182
WELB,109206,18078,22816,42836,25476,71389,6902,14869,31135,18483,17149,3581,3247,6423,3898,20668,7595,4700,5278,3095
UKN01,120595,29230,22597,40456,28312,63019,8504,12041,24732,17742,30818,6798,5501,10719,7800,26758,13928,5055,5005,2770
UKN02,156882,25109,31311,59624,40838,115712,13057,23425,48081,31149,21552,4526,3567,6920,6539,19618,7526,4319,4623,3150
UKN03,170132,27353,34353,65285,43141,121340,13186,24979,51164,32011,19772,3784,3181,6770,6037,29020,10383,6193,7351,5093
UKN04,109318,18224,22481,42285,26328,69848,6710,14382,30096,18660,18728,3824,3472,6935,4497,20742,7690,4627,5254,3171
UKN05,146348,23248,30652,56443,36005,104832,10496,21822,44421,28093,14015,2656,2600,5184,3575,27501,10096,6230,6838,4337
95AA,20064,3582,4389,7629,4464,14372,1677,3212,6084,3399,2385,586,408,796,595,3307,1319,769,749,470
95BB,31514,4297,5978,12580,8659,23303,2244,4503,10093,6463,4094,739,644,1369,1342,4117,1314,831,1118,854
95CC,21594,3411,4370,8241,5572,15928,1658,3194,6701,4375,2029,389,368,683,589,3637,1364,808,857,608
95DD,24817,3590,4997,9413,6817,17844,1694,3635,7402,5113,2778,484,448,934,912,4195,1412,914,1077,792
95EE,11508,1818,2357,4326,3007,8120,913,1743,3267,2197,1437,238,240,548,411,1951,667,374,511,399
95FF,18303,3015,3919,6976,4393,13545,1590,3057,5638,3260,1806,344,263,625,574,2952,1081,599,713,559
95GG,120595,29230,22597,40456,28312,63019,8504,12041,24732,17742,30818,6798,5501,10719,7800,26758,13928,5055,5005,2770
95HH,16200,2516,3230,6318,4136,11747,1281,2451,5048,2967,2214,404,305,692,813,2239,831,474,578,356
95II,27733,3867,5530,10474,7862,20896,2014,4153,8608,6121,3882,720,660,1237,1265,2955,1133,717,629,476
95JJ,23508,3622,4281,9125,6480,15585,1228,2773,6816,4768,3235,592,535,1140,968,4688,1802,973,1169,744
95KK,12904,2198,2727,4824,3155,9476,1097,2017,3842,2520,1052,198,192,386,276,2376,903,518,596,359
95LL,35931,6922,7602,12996,8411,23929,3280,5190,9539,5920,4710,886,802,1608,1414,7292,2756,1610,1849,1077
95MM,40779,7678,8758,15922,8421,23600,2432,5058,10525,5585,9271,2140,1813,3390,1928,7908,3106,1887,2007,908
95NN,26206,4056,5037,10349,6764,18706,1741,3610,8196,5159,2575,494,411,949,721,4925,1821,1016,1204,884
95OO,20270,3601,4431,7411,4827,14028,1578,3023,5656,3771,2083,465,411,730,477,4159,1558,997,1025,579
95PP,23069,3299,4455,9247,6068,16782,1470,3193,7387,4732,2170,384,379,809,598,4117,1445,883,1051,738
95QQ,13297,1891,2431,5342,3633,9641,960,1772,4212,2697,1424,251,205,489,479,2232,680,454,641,457
95RR,12098,2027,2730,4581,2760,8392,946,1909,3504,2033,1557,270,306,591,390,2149,811,515,486,337
95SS,45723,8070,9478,17463,10712,32686,4027,6912,13774,7973,7699,1918,1404,2511,1866,5338,2125,1162,1178,873
95TT,15037,2287,3323,5775,3652,11106,1156,2513,4597,2840,1278,203,235,479,361,2653,928,575,699,451
95UU,6608,798,1222,2654,1934,4477,284,830,1943,1420,890,133,157,359,241,1241,381,235,352,273
95VV,35031,5659,7606,13536,8230,24571,2390,5242,10560,6379,3590,681,687,1371,851,6870,2588,1677,1605,1000
95WW,33971,5800,6950,12532,8689,25252,3195,5381,10116,6560,4481,909,698,1423,1451,4238,1696,871,993,678
95XX,33255,4856,6123,12837,9439,25131,2540,4528,10535,7528,3276,575,500,1057,1144,4848,1741,1095,1245,767
95YY,18443,2793,3740,7409,4501,12941,1147,2640,5678,3476,1813,336,328,726,423,3689,1310,772,1005,602
95ZZ,14817,2281,3133,5677,3726,9674,907,2069,4041,2657,2338,451,421,907,559,2805,923,643,729,510
