GeographyCode,LC2112NI0001,LC2112NI0002,LC2112NI0003,LC2112NI0004,LC2112NI0005,LC2112NI0006,LC2112NI0007,LC2112NI0008,LC2112NI0009,LC2112NI0010,LC2112NI0011,LC2112NI0012
N92000002,1810863,817385,875717,117761,887323,397895,424768,64660,923540,419490,450949,53101
BHSCT,348204,151452,164525,32227,167364,71680,77833,17851,180840,79772,86692,14376
NHSCT,463297,155691,276015,31591,227074,76047,133820,17207,236223,79644,142195,14384
SEHSCT,346911,107991,207432,31488,169123,51922,99906,17295,177788,56069,107526,14193
SHSCT,358034,202952,140163,14919,177711,100450,69120,8141,180323,102502,71043,6778
WHSCT,294417,199299,87582,7536,146051,97796,44089,4166,148366,101503,43493,3370
BELB,280962,136497,118856,25609,135077,64636,56198,14243,145885,71861,62658,11366
NEELB,426284,133758,262033,30493,208609,65133,126877,16599,217675,68625,135156,13894
SEELB,414153,122946,253101,38106,201410,58966,121541,20903,212743,63980,131560,17203
SELB,395047,224885,154145,16017,196176,111364,76063,8749,198871,113521,78082,7268
WELB,294417,199299,87582,7536,146051,97796,44089,4166,148366,101503,43493,3370
UKN01,280962,136497,118856,25609,135077,64636,56198,14243,145885,71861,62658,11366
UKN02,390597,92393,259368,38836,188838,43720,123881,21237,201759,48673,135487,17599
UKN03,438823,156162,251695,30966,215591,76154,122471,16966,223232,80008,129224,14000
UKN04,288597,163249,114709,10639,142146,79611,56703,5832,146451,83638,58006,4807
UKN05,411884,269084,131089,11711,205671,133774,65515,6382,206213,135310,65574,5329
95AA,53428,22010,26970,4448,26310,10688,13155,2467,27118,11322,13815,1981
95BB,78078,9904,60054,8120,38086,4757,28918,4411,39992,5147,31136,3709
95CC,59340,28698,28486,2156,29509,14242,14112,1155,29831,14456,14374,1001
95DD,64044,14440,45700,3904,31398,7012,22264,2122,32646,7428,23436,1782
95EE,31224,9928,19687,1609,15442,4940,9642,860,15782,4988,10045,749
95FF,48339,15479,29979,2881,23976,7623,14804,1549,24363,7856,15175,1332
95GG,280962,136497,118856,25609,135077,64636,56198,14243,145885,71861,62658,11366
95HH,39114,3738,31005,4371,18851,1711,14777,2363,20263,2027,16228,2008
95II,67242,14955,45669,6618,32287,7044,21635,3608,34955,7911,24034,3010
95JJ,59067,16552,38560,3955,28742,7989,18602,2151,30325,8563,19958,1804
95KK,37013,21933,13982,1098,18465,10914,6943,608,18548,11019,7039,490
95LL,93023,42735,44686,5602,45776,20996,21679,3101,47247,21739,23007,2501
95MM,107877,80729,24105,3043,52648,39061,11877,1710,55229,41668,12228,1333
95NN,69731,43591,22372,3768,34385,21302,11003,2080,35346,22289,11369,1688
95OO,57852,37087,19111,1654,28969,18626,9457,886,28883,18461,9654,768
95PP,61805,36563,23350,1892,30977,18251,11694,1032,30828,18312,11656,860
95QQ,32180,8003,21934,2243,15660,3776,10648,1236,16520,4227,11286,1007
95RR,33536,20014,12625,897,16927,9961,6454,512,16609,10053,6171,385
95SS,120165,43815,67197,9153,58658,20918,32650,5090,61507,22897,34547,4063
95TT,45038,29728,14179,1131,22598,14835,7140,623,22440,14893,7039,508
95UU,17050,10155,6310,585,8560,5080,3165,315,8490,5075,3145,270
95VV,99480,78953,17901,2626,49481,38963,9068,1450,49999,39990,8833,1176
95WW,85139,19204,57688,8247,41048,9102,27484,4462,44091,10102,30204,3785
95XX,78937,10681,57809,10447,37994,4945,27335,5714,40943,5736,30474,4733
95YY,51356,36122,14080,1154,25672,17943,7101,628,25684,18179,6979,526
95ZZ,39843,25871,13422,550,19827,12580,6963,284,20016,13291,6459,266
