ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC5101NI0001,Count,PERSONS,"All categories: Age, All categories: Qualifications"
LC5101NI0002,Count,PERSONS,"All categories: Age, No qualifications"
LC5101NI0003,Count,PERSONS,"All categories: Age, Level 1 qualifications"
LC5101NI0004,Count,PERSONS,"All categories: Age, Level 2 qualifications"
LC5101NI0005,Count,PERSONS,"All categories: Age, Level 3 qualifications"
LC5101NI0006,Count,PERSONS,"All categories: Age, Level 4 qualifications and above"
LC5101NI0007,Count,PERSONS,"All categories: Age, Other qualifications"
LC5101NI0008,Count,PERSONS,"Aged 16 to 24, All categories: Qualifications"
LC5101NI0009,Count,PERSONS,"Aged 16 to 24, No qualifications"
LC5101NI0010,Count,PERSONS,"Aged 16 to 24, Level 1 qualifications"
LC5101NI0011,Count,PERSONS,"Aged 16 to 24, Level 2 qualifications"
LC5101NI0012,Count,PERSONS,"Aged 16 to 24, Level 3 qualifications"
LC5101NI0013,Count,PERSONS,"Aged 16 to 24, Level 4 qualifications and above"
LC5101NI0014,Count,PERSONS,"Aged 16 to 24, Other qualifications"
LC5101NI0015,Count,PERSONS,"Aged 25 to 34, All categories: Qualifications"
LC5101NI0016,Count,PERSONS,"Aged 25 to 34, No qualifications"
LC5101NI0017,Count,PERSONS,"Aged 25 to 34, Level 1 qualifications"
LC5101NI0018,Count,PERSONS,"Aged 25 to 34, Level 2 qualifications"
LC5101NI0019,Count,PERSONS,"Aged 25 to 34, Level 3 qualifications"
LC5101NI0020,Count,PERSONS,"Aged 25 to 34, Level 4 qualifications and above"
LC5101NI0021,Count,PERSONS,"Aged 25 to 34, Other qualifications"
LC5101NI0022,Count,PERSONS,"Aged 35 to 44, All categories: Qualifications"
LC5101NI0023,Count,PERSONS,"Aged 35 to 44, No qualifications"
LC5101NI0024,Count,PERSONS,"Aged 35 to 44, Level 1 qualifications"
LC5101NI0025,Count,PERSONS,"Aged 35 to 44, Level 2 qualifications"
LC5101NI0026,Count,PERSONS,"Aged 35 to 44, Level 3 qualifications"
LC5101NI0027,Count,PERSONS,"Aged 35 to 44, Level 4 qualifications and above"
LC5101NI0028,Count,PERSONS,"Aged 35 to 44, Other qualifications"
LC5101NI0029,Count,PERSONS,"Aged 45 to 54, All categories: Qualifications"
LC5101NI0030,Count,PERSONS,"Aged 45 to 54, No qualifications"
LC5101NI0031,Count,PERSONS,"Aged 45 to 54, Level 1 qualifications"
LC5101NI0032,Count,PERSONS,"Aged 45 to 54, Level 2 qualifications"
LC5101NI0033,Count,PERSONS,"Aged 45 to 54, Level 3 qualifications"
LC5101NI0034,Count,PERSONS,"Aged 45 to 54, Level 4 qualifications and above"
LC5101NI0035,Count,PERSONS,"Aged 45 to 54, Other qualifications"
LC5101NI0036,Count,PERSONS,"Aged 55 to 64, All categories: Qualifications"
LC5101NI0037,Count,PERSONS,"Aged 55 to 64, No qualifications"
LC5101NI0038,Count,PERSONS,"Aged 55 to 64, Level 1 qualifications"
LC5101NI0039,Count,PERSONS,"Aged 55 to 64, Level 2 qualifications"
LC5101NI0040,Count,PERSONS,"Aged 55 to 64, Level 3 qualifications"
LC5101NI0041,Count,PERSONS,"Aged 55 to 64, Level 4 qualifications and above"
LC5101NI0042,Count,PERSONS,"Aged 55 to 64, Other qualifications"
LC5101NI0043,Count,PERSONS,"Aged 65 and over, All categories: Qualifications"
LC5101NI0044,Count,PERSONS,"Aged 65 and over, No qualifications"
LC5101NI0045,Count,PERSONS,"Aged 65 and over, Level 1 qualifications"
LC5101NI0046,Count,PERSONS,"Aged 65 and over, Level 2 qualifications"
LC5101NI0047,Count,PERSONS,"Aged 65 and over, Level 3 qualifications"
LC5101NI0048,Count,PERSONS,"Aged 65 and over, Level 4 qualifications and above"
LC5101NI0049,Count,PERSONS,"Aged 65 and over, Other qualifications"

