ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2501NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Highest Level of Qualification"
LC2501NI0002,Count,PERSONS,"All categories: Country of Birth, No qualifications "
LC2501NI0003,Count,PERSONS,"All categories: Country of Birth, Level 1 qualifications"
LC2501NI0004,Count,PERSONS,"All categories: Country of Birth, Level 2 qualifications"
LC2501NI0005,Count,PERSONS,"All categories: Country of Birth, Level 3 qualifications"
LC2501NI0006,Count,PERSONS,"All categories: Country of Birth, Level 4 qualifications and above"
LC2501NI0007,Count,PERSONS,"All categories: Country of Birth, Other"
LC2501NI0008,Count,PERSONS,"Northern Ireland , All categories: Highest Level of Qualification"
LC2501NI0009,Count,PERSONS,"Northern Ireland , No qualifications "
LC2501NI0010,Count,PERSONS,"Northern Ireland , Level 1 qualifications"
LC2501NI0011,Count,PERSONS,"Northern Ireland , Level 2 qualifications"
LC2501NI0012,Count,PERSONS,"Northern Ireland , Level 3 qualifications"
LC2501NI0013,Count,PERSONS,"Northern Ireland , Level 4 qualifications and above"
LC2501NI0014,Count,PERSONS,"Northern Ireland , Other"
LC2501NI0015,Count,PERSONS,"Elsewhere, All categories: Highest Level of Qualification"
LC2501NI0016,Count,PERSONS,"Elsewhere, No qualifications "
LC2501NI0017,Count,PERSONS,"Elsewhere, Level 1 qualifications"
LC2501NI0018,Count,PERSONS,"Elsewhere, Level 2 qualifications"
LC2501NI0019,Count,PERSONS,"Elsewhere, Level 3 qualifications"
LC2501NI0020,Count,PERSONS,"Elsewhere, Level 4 qualifications and above"
LC2501NI0021,Count,PERSONS,"Elsewhere, Other"
