GeographyCode,LC2205NI0001,LC2205NI0002,LC2205NI0003,LC2205NI0004,LC2205NI0005,LC2205NI0006,LC2205NI0007,LC2205NI0008,LC2205NI0009,LC2205NI0010,LC2205NI0011,LC2205NI0012
N92000002,1735711,704973,729522,301216,140204,20528,96434,23242,1595507,684445,633088,277974
BHSCT,334560,125305,130873,78382,18771,3231,10733,4807,315789,122074,120140,73575
NHSCT,444578,135354,233129,76095,62478,7096,46413,8969,382100,128258,186716,67126
SEHSCT,333088,92335,170261,70492,26794,2583,19098,5113,306294,89752,151163,65379
SHSCT,341383,176789,119256,45338,17601,3368,11697,2536,323782,173421,107559,42802
WHSCT,282102,175190,76003,30909,14560,4250,8493,1817,267542,170940,67510,29092
BELB,269804,112912,93307,63585,14181,2854,7499,3828,255623,110058,85808,59757
NEELB,409258,115975,220992,72291,60235,6638,44891,8706,349023,109337,176101,63585
SEELB,397844,104728,207827,85289,31384,2960,22332,6092,366460,101768,185495,79197
SELB,376703,196168,131393,49142,19844,3826,13219,2799,356859,192342,118174,46343
WELB,282102,175190,76003,30909,14560,4250,8493,1817,267542,170940,67510,29092
UKN01,269804,112912,93307,63585,14181,2854,7499,3828,255623,110058,85808,59757
UKN02,374966,77208,212913,84845,28722,2112,20882,5728,346244,75096,192031,79117
UKN03,420580,135556,211965,73059,46275,4875,34437,6963,374305,130681,177528,66096
UKN04,277050,142562,98275,36213,31240,5814,21251,4175,245810,136748,77024,32038
UKN05,393311,236735,113062,43514,19786,4873,12365,2548,373525,231862,100697,40966
95AA,51042,19071,22404,9567,4886,666,3475,745,46156,18405,18929,8822
95BB,75313,8228,49675,17410,9991,539,7615,1837,65322,7689,42060,15573
95CC,56792,25352,24603,6837,3313,456,2417,440,53479,24896,22186,6397
95DD,61601,12503,39350,9748,13642,963,10987,1692,47959,11540,28363,8056
95EE,29937,8859,17107,3971,8811,1038,6755,1018,21126,7821,10352,2953
95FF,46112,13477,25741,6894,3625,294,2824,507,42487,13183,22917,6387
95GG,269804,112912,93307,63585,14181,2854,7499,3828,255623,110058,85808,59757
95HH,37739,2858,25526,9355,3543,146,2666,731,34196,2712,22860,8624
95II,64756,12393,37566,14797,4590,377,3234,979,60166,12016,34332,13818
95JJ,56990,14165,32636,10189,9078,843,6755,1480,47912,13322,25881,8709
95KK,35320,19379,12137,3804,2243,458,1522,263,33077,18921,10615,3541
95LL,88565,37208,37712,13645,4509,791,3029,689,84056,36417,34683,12956
95MM,103341,69707,20219,13415,4635,1658,2269,708,98706,68049,17950,12707
95NN,66882,38283,18428,10171,3658,917,2101,640,63224,37366,16327,9531
95OO,55075,32349,16582,6144,2649,723,1621,305,52426,31626,14961,5839
95PP,59282,32532,20463,6287,2373,568,1504,301,56909,31964,18959,5986
95QQ,31065,6786,18655,5624,5964,705,4406,853,25101,6081,14249,4771
95RR,32150,17944,11161,3045,2519,665,1582,272,29631,17279,9579,2773
95SS,114825,37348,55835,21642,7075,759,5103,1213,107750,36589,50732,20429
95TT,42883,26679,12309,3895,3301,872,2052,377,39582,25807,10257,3518
95UU,16423,8921,5342,2160,3566,943,2195,428,12857,7978,3147,1732
95VV,94839,68403,14618,11818,3505,1104,1806,595,91334,67299,12812,11223
95WW,81578,16133,47663,17782,7444,462,5600,1382,74134,15671,42063,16400
95XX,76068,8476,46323,21269,6070,368,4279,1423,69998,8108,42044,19846
95YY,49120,32041,12350,4729,2402,692,1443,267,46718,31349,10907,4462
95ZZ,38209,22966,11810,3433,2631,667,1695,269,35578,22299,10115,3164
