GeographyCode,LC3606NI0001,LC3606NI0002,LC3606NI0003,LC3606NI0004,LC3606NI0005,LC3606NI0006,LC3606NI0007,LC3606NI0008,LC3606NI0009,LC3606NI0010,LC3606NI0011,LC3606NI0012
N92000002,795263,230721,564542,675808,191163,484645,83087,26169,56918,36368,13389,22979
BHSCT,150870,46410,104460,127938,38622,89316,16037,5049,10988,6895,2739,4156
NHSCT,210147,59485,150662,179213,49431,129782,21704,6784,14920,9230,3270,5960
SEHSCT,158531,46157,112374,132987,37537,95450,18156,5831,12325,7388,2789,4599
SHSCT,157636,43990,113646,134700,36349,98351,15696,4996,10700,7240,2645,4595
WHSCT,118079,34679,83400,100970,29224,71746,11494,3509,7985,5615,1946,3669
BELB,118754,37529,81225,101278,31465,69813,11999,3876,8123,5477,2188,3289
NEELB,194151,54881,139270,165568,45578,119990,20124,6296,13828,8459,3007,5452
SEELB,190647,55038,135609,159647,44694,114953,22194,7004,15190,8806,3340,5466
SELB,173632,48594,125038,148345,40202,108143,17276,5484,11792,8011,2908,5103
WELB,118079,34679,83400,100970,29224,71746,11494,3509,7985,5615,1946,3669
UKN01,118754,37529,81225,101278,31465,69813,11999,3876,8123,5477,2188,3289
UKN02,182067,52421,129646,152893,42723,110170,21215,6696,14519,7959,3002,4957
UKN03,200970,55932,145038,170083,45881,124202,21484,6671,14813,9403,3380,6023
UKN04,114548,35289,79259,98354,29935,68419,10974,3436,7538,5220,1918,3302
UKN05,178924,49550,129374,153200,41159,112041,17415,5490,11925,8309,2901,5408
95AA,25595,6910,18685,21974,5781,16193,2540,764,1776,1081,365,716
95BB,35743,10496,25247,29617,8401,21216,4337,1421,2916,1789,674,1115
95CC,26586,7409,19177,22673,6124,16549,2743,887,1856,1170,398,772
95DD,29920,8165,21755,25653,6779,18874,2979,929,2050,1288,457,831
95EE,13426,3604,9822,11498,2974,8524,1334,410,924,594,220,374
95FF,22621,5991,16630,19107,4908,14199,2484,704,1780,1030,379,651
95GG,118754,37529,81225,101278,31465,69813,11999,3876,8123,5477,2188,3289
95HH,18104,5175,12929,15252,4252,11000,2018,656,1362,834,267,567
95II,32116,8881,23235,26660,7157,19503,4038,1173,2865,1418,551,867
95JJ,25272,8239,17033,21872,7033,14839,2414,814,1600,986,392,594
95KK,15996,4604,11392,13645,3853,9792,1580,488,1092,771,263,508
95LL,41320,11369,29951,35233,9358,25875,4223,1348,2875,1864,663,1201
95MM,40612,13373,27239,34659,11443,23216,4006,1219,2787,1947,711,1236
95NN,30910,8928,21982,25938,7324,18614,3319,1027,2292,1653,577,1076
95OO,25646,7000,18646,22255,5825,16430,2266,767,1499,1125,408,717
95PP,27574,7549,20025,23616,6293,17323,2725,852,1873,1233,404,829
95QQ,14861,4073,10788,12561,3330,9231,1602,478,1124,698,265,433
95RR,13217,3686,9531,11511,3129,8382,1119,348,771,587,209,378
95SS,54962,15966,38996,46355,13048,33307,6114,1943,4171,2493,975,1518
95TT,19983,5066,14917,17204,4237,12967,1879,541,1338,900,288,612
95UU,7021,2017,5004,6005,1690,4315,699,220,479,317,107,210
95VV,41463,12221,29242,35432,10134,25298,3980,1290,2690,2051,797,1254
95WW,39969,11632,28337,33549,9502,24047,4659,1484,3175,1761,646,1115
95XX,36916,10767,26149,31077,8764,22313,4386,1440,2946,1453,563,890
95YY,21676,5701,15975,18375,4693,13682,2242,665,1577,1059,343,716
95ZZ,15000,4370,10630,12809,3666,9143,1402,425,977,789,279,510
