DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6302NI","LONG-TERM HEALTH PROBLEM OR DISABILITY BY GENERAL HEALTH BY VOLUNTARY WORK","All usual residents aged 16 and over","1. General health refers to health over the 12 months prior to Census day (27 March 2011).; 2. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months."
