ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2503NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: Highest level of qualification"
DC2503NI0002,Count,PERSONS,"All categories: Country of Birth, No qualifications"
DC2503NI0003,Count,PERSONS,"All categories: Country of Birth, Level 1 qualifications"
DC2503NI0004,Count,PERSONS,"All categories: Country of Birth, Level 2 qualifications"
DC2503NI0005,Count,PERSONS,"All categories: Country of Birth, Apprenticeship"
DC2503NI0006,Count,PERSONS,"All categories: Country of Birth, Level 3 qualifications"
DC2503NI0007,Count,PERSONS,"All categories: Country of Birth, Level 4 qualifications and above"
DC2503NI0008,Count,PERSONS,"All categories: Country of Birth, Other qualifications"
DC2503NI0009,Count,PERSONS,"Northern Ireland, All categories: Highest level of qualification"
DC2503NI0010,Count,PERSONS,"Northern Ireland, No qualifications"
DC2503NI0011,Count,PERSONS,"Northern Ireland, Level 1 qualifications"
DC2503NI0012,Count,PERSONS,"Northern Ireland, Level 2 qualifications"
DC2503NI0013,Count,PERSONS,"Northern Ireland, Apprenticeship"
DC2503NI0014,Count,PERSONS,"Northern Ireland, Level 3 qualifications"
DC2503NI0015,Count,PERSONS,"Northern Ireland, Level 4 qualifications and above"
DC2503NI0016,Count,PERSONS,"Northern Ireland, Other qualifications"
DC2503NI0017,Count,PERSONS,"England, All categories: Highest level of qualification"
DC2503NI0018,Count,PERSONS,"England, No qualifications"
DC2503NI0019,Count,PERSONS,"England, Level 1 qualifications"
DC2503NI0020,Count,PERSONS,"England, Level 2 qualifications"
DC2503NI0021,Count,PERSONS,"England, Apprenticeship"
DC2503NI0022,Count,PERSONS,"England, Level 3 qualifications"
DC2503NI0023,Count,PERSONS,"England, Level 4 qualifications and above"
DC2503NI0024,Count,PERSONS,"England, Other qualifications"
DC2503NI0025,Count,PERSONS,"Scotland, All categories: Highest level of qualification"
DC2503NI0026,Count,PERSONS,"Scotland, No qualifications"
DC2503NI0027,Count,PERSONS,"Scotland, Level 1 qualifications"
DC2503NI0028,Count,PERSONS,"Scotland, Level 2 qualifications"
