DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2418NI","TENURE BY RELIGION OF HRP","All Household Reference Persons (HRPs)","1. Shared ownership: pays part rent and part mortgage.; 2. 'Religion' indicates religion, religious denomination or body.; 3. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; "
