ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2121NI0001,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, All categories: Religion"
DC2121NI0002,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Catholic"
DC2121NI0003,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Protestant and other Christian: Total"
DC2121NI0004,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Protestant and other Christian: Presbyterian Church in Ireland"
DC2121NI0005,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Protestant and other Christian: Church of Ireland"
DC2121NI0006,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Protestant and other Christian: Methodist Church in Ireland"
DC2121NI0007,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Protestant and other Christian: Other Christian (including Christian related)"
DC2121NI0008,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Other religions "
DC2121NI0009,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, No religion"
DC2121NI0010,Count,PERSONS,"All categories: Living Arrangements, All categories: Sex, Not stated"
DC2121NI0011,Count,PERSONS,"All categories: Living Arrangements, Males, All categories: Religion"
DC2121NI0012,Count,PERSONS,"All categories: Living Arrangements, Males, Catholic"
DC2121NI0013,Count,PERSONS,"All categories: Living Arrangements, Males, Protestant and other Christian: Total"
DC2121NI0014,Count,PERSONS,"All categories: Living Arrangements, Males, Protestant and other Christian: Presbyterian Church in Ireland"
DC2121NI0015,Count,PERSONS,"All categories: Living Arrangements, Males, Protestant and other Christian: Church of Ireland"
DC2121NI0016,Count,PERSONS,"All categories: Living Arrangements, Males, Protestant and other Christian: Methodist Church in Ireland"
DC2121NI0017,Count,PERSONS,"All categories: Living Arrangements, Males, Protestant and other Christian: Other Christian (including Christian related)"
DC2121NI0018,Count,PERSONS,"All categories: Living Arrangements, Males, Other religions "
DC2121NI0019,Count,PERSONS,"All categories: Living Arrangements, Males, No religion"
DC2121NI0020,Count,PERSONS,"All categories: Living Arrangements, Males, Not stated"
DC2121NI0021,Count,PERSONS,"All categories: Living Arrangements, Females, All categories: Religion"
DC2121NI0022,Count,PERSONS,"All categories: Living Arrangements, Females, Catholic"
DC2121NI0023,Count,PERSONS,"All categories: Living Arrangements, Females, Protestant and other Christian: Total"
DC2121NI0024,Count,PERSONS,"All categories: Living Arrangements, Females, Protestant and other Christian: Presbyterian Church in Ireland"
DC2121NI0025,Count,PERSONS,"All categories: Living Arrangements, Females, Protestant and other Christian: Church of Ireland"
DC2121NI0026,Count,PERSONS,"All categories: Living Arrangements, Females, Protestant and other Christian: Methodist Church in Ireland"
DC2121NI0027,Count,PERSONS,"All categories: Living Arrangements, Females, Protestant and other Christian: Other Christian (including Christian related)"
DC2121NI0028,Count,PERSONS,"All categories: Living Arrangements, Females, Other religions "
DC2121NI0029,Count,PERSONS,"All categories: Living Arrangements, Females, No religion"
DC2121NI0030,Count,PERSONS,"All categories: Living Arrangements, Females, Not stated"
DC2121NI0031,Count,PERSONS,"Living in a couple: Total, All categories: Sex, All categories: Religion"
DC2121NI0032,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Catholic"
DC2121NI0033,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Protestant and other Christian: Total"
DC2121NI0034,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Protestant and other Christian: Presbyterian Church in Ireland"
DC2121NI0035,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Protestant and other Christian: Church of Ireland"
DC2121NI0036,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Protestant and other Christian: Methodist Church in Ireland"
DC2121NI0037,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Protestant and other Christian: Other Christian (including Christian related)"
DC2121NI0038,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Other religions "
DC2121NI0039,Count,PERSONS,"Living in a couple: Total, All categories: Sex, No religion"
DC2121NI0040,Count,PERSONS,"Living in a couple: Total, All categories: Sex, Not stated"
DC2121NI0041,Count,PERSONS,"Living in a couple: Total, Males, All categories: Religion"
DC2121NI0042,Count,PERSONS,"Living in a couple: Total, Males, Catholic"
