ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2506NI0090,Count,PERSONS,"Level 4 qualifications and above, Portuguese"
DC2506NI0091,Count,PERSONS,"Level 4 qualifications and above, Slovak"
DC2506NI0092,Count,PERSONS,"Level 4 qualifications and above, Chinese"
DC2506NI0093,Count,PERSONS,"Level 4 qualifications and above, Tagalog/Filipino"
DC2506NI0094,Count,PERSONS,"Level 4 qualifications and above, Latvian"
DC2506NI0095,Count,PERSONS,"Level 4 qualifications and above, Russian"
DC2506NI0096,Count,PERSONS,"Level 4 qualifications and above, Malayalam"
DC2506NI0097,Count,PERSONS,"Level 4 qualifications and above, Hungarian"
DC2506NI0098,Count,PERSONS,"Level 4 qualifications and above, Other"
DC2506NI0099,Count,PERSONS,"Other qualifications, All categories: Main Language"
DC2506NI0100,Count,PERSONS,"Other qualifications, English"
DC2506NI0101,Count,PERSONS,"Other qualifications, Polish"
DC2506NI0102,Count,PERSONS,"Other qualifications, Lithuanian"
DC2506NI0103,Count,PERSONS,"Other qualifications, Irish (Gaelic)"
DC2506NI0104,Count,PERSONS,"Other qualifications, Portuguese"
DC2506NI0105,Count,PERSONS,"Other qualifications, Slovak"
DC2506NI0106,Count,PERSONS,"Other qualifications, Chinese"
DC2506NI0107,Count,PERSONS,"Other qualifications, Tagalog/Filipino"
DC2506NI0108,Count,PERSONS,"Other qualifications, Latvian"
DC2506NI0109,Count,PERSONS,"Other qualifications, Russian"
DC2506NI0110,Count,PERSONS,"Other qualifications, Malayalam"
DC2506NI0111,Count,PERSONS,"Other qualifications, Hungarian"
DC2506NI0112,Count,PERSONS,"Other qualifications, Other"
