ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2508NI0001,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, All categories: Religion"
DC2508NI0002,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Catholic"
DC2508NI0003,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Protestant and other Christian: Total"
DC2508NI0004,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0005,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Protestant and other Christian: Church of Ireland"
DC2508NI0006,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0007,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0008,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Other religions "
DC2508NI0009,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, No religion"
DC2508NI0010,Count,PERSONS,"All categories: Sex, All categories: Highest level of qualification, Not stated"
DC2508NI0011,Count,PERSONS,"All categories: Sex, No qualifications, All categories: Religion"
DC2508NI0012,Count,PERSONS,"All categories: Sex, No qualifications, Catholic"
DC2508NI0013,Count,PERSONS,"All categories: Sex, No qualifications, Protestant and other Christian: Total"
DC2508NI0014,Count,PERSONS,"All categories: Sex, No qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0015,Count,PERSONS,"All categories: Sex, No qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0016,Count,PERSONS,"All categories: Sex, No qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0017,Count,PERSONS,"All categories: Sex, No qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0018,Count,PERSONS,"All categories: Sex, No qualifications, Other religions "
DC2508NI0019,Count,PERSONS,"All categories: Sex, No qualifications, No religion"
DC2508NI0020,Count,PERSONS,"All categories: Sex, No qualifications, Not stated"
DC2508NI0021,Count,PERSONS,"All categories: Sex, Level 1 qualifications, All categories: Religion"
DC2508NI0022,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Catholic"
DC2508NI0023,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Protestant and other Christian: Total"
DC2508NI0024,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0025,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0026,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0027,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0028,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Other religions "
DC2508NI0029,Count,PERSONS,"All categories: Sex, Level 1 qualifications, No religion"
DC2508NI0030,Count,PERSONS,"All categories: Sex, Level 1 qualifications, Not stated"
DC2508NI0031,Count,PERSONS,"All categories: Sex, Level 2 qualifications, All categories: Religion"
DC2508NI0032,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Catholic"
DC2508NI0033,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Protestant and other Christian: Total"
DC2508NI0034,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0035,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0036,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0037,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0038,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Other religions "
DC2508NI0039,Count,PERSONS,"All categories: Sex, Level 2 qualifications, No religion"
DC2508NI0040,Count,PERSONS,"All categories: Sex, Level 2 qualifications, Not stated"
DC2508NI0041,Count,PERSONS,"All categories: Sex, Apprenticeship, All categories: Religion"
DC2508NI0042,Count,PERSONS,"All categories: Sex, Apprenticeship, Catholic"
DC2508NI0043,Count,PERSONS,"All categories: Sex, Apprenticeship, Protestant and other Christian: Total"
DC2508NI0044,Count,PERSONS,"All categories: Sex, Apprenticeship, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0045,Count,PERSONS,"All categories: Sex, Apprenticeship, Protestant and other Christian: Church of Ireland"
DC2508NI0046,Count,PERSONS,"All categories: Sex, Apprenticeship, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0047,Count,PERSONS,"All categories: Sex, Apprenticeship, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0048,Count,PERSONS,"All categories: Sex, Apprenticeship, Other religions "
DC2508NI0049,Count,PERSONS,"All categories: Sex, Apprenticeship, No religion"
DC2508NI0050,Count,PERSONS,"All categories: Sex, Apprenticeship, Not stated"
DC2508NI0051,Count,PERSONS,"All categories: Sex, Level 3 qualifications, All categories: Religion"
DC2508NI0052,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Catholic"
DC2508NI0053,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Protestant and other Christian: Total"
DC2508NI0054,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0055,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0056,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0057,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0058,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Other religions "
DC2508NI0059,Count,PERSONS,"All categories: Sex, Level 3 qualifications, No religion"
DC2508NI0060,Count,PERSONS,"All categories: Sex, Level 3 qualifications, Not stated"
DC2508NI0061,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, All categories: Religion"
DC2508NI0062,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Catholic"
DC2508NI0063,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Protestant and other Christian: Total"
DC2508NI0064,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0065,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Protestant and other Christian: Church of Ireland"
DC2508NI0066,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0067,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0068,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Other religions "
DC2508NI0069,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, No religion"
DC2508NI0070,Count,PERSONS,"All categories: Sex, Level 4 qualifications and above, Not stated"
DC2508NI0071,Count,PERSONS,"All categories: Sex, Other qualifications, All categories: Religion"
DC2508NI0072,Count,PERSONS,"All categories: Sex, Other qualifications, Catholic"
DC2508NI0073,Count,PERSONS,"All categories: Sex, Other qualifications, Protestant and other Christian: Total"
DC2508NI0074,Count,PERSONS,"All categories: Sex, Other qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0075,Count,PERSONS,"All categories: Sex, Other qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0076,Count,PERSONS,"All categories: Sex, Other qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0077,Count,PERSONS,"All categories: Sex, Other qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0078,Count,PERSONS,"All categories: Sex, Other qualifications, Other religions "
DC2508NI0079,Count,PERSONS,"All categories: Sex, Other qualifications, No religion"
DC2508NI0080,Count,PERSONS,"All categories: Sex, Other qualifications, Not stated"
DC2508NI0081,Count,PERSONS,"Males, All categories: Highest level of qualification, All categories: Religion"
DC2508NI0082,Count,PERSONS,"Males, All categories: Highest level of qualification, Catholic"
DC2508NI0083,Count,PERSONS,"Males, All categories: Highest level of qualification, Protestant and other Christian: Total"
DC2508NI0084,Count,PERSONS,"Males, All categories: Highest level of qualification, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0085,Count,PERSONS,"Males, All categories: Highest level of qualification, Protestant and other Christian: Church of Ireland"
DC2508NI0086,Count,PERSONS,"Males, All categories: Highest level of qualification, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0087,Count,PERSONS,"Males, All categories: Highest level of qualification, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0088,Count,PERSONS,"Males, All categories: Highest level of qualification, Other religions "
DC2508NI0089,Count,PERSONS,"Males, All categories: Highest level of qualification, No religion"
DC2508NI0090,Count,PERSONS,"Males, All categories: Highest level of qualification, Not stated"
DC2508NI0091,Count,PERSONS,"Males, No qualifications, All categories: Religion"
DC2508NI0092,Count,PERSONS,"Males, No qualifications, Catholic"
DC2508NI0093,Count,PERSONS,"Males, No qualifications, Protestant and other Christian: Total"
DC2508NI0094,Count,PERSONS,"Males, No qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0095,Count,PERSONS,"Males, No qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0096,Count,PERSONS,"Males, No qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0097,Count,PERSONS,"Males, No qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0098,Count,PERSONS,"Males, No qualifications, Other religions "
DC2508NI0099,Count,PERSONS,"Males, No qualifications, No religion"
DC2508NI0100,Count,PERSONS,"Males, No qualifications, Not stated"
DC2508NI0101,Count,PERSONS,"Males, Level 1 qualifications, All categories: Religion"
DC2508NI0102,Count,PERSONS,"Males, Level 1 qualifications, Catholic"
DC2508NI0103,Count,PERSONS,"Males, Level 1 qualifications, Protestant and other Christian: Total"
DC2508NI0104,Count,PERSONS,"Males, Level 1 qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0105,Count,PERSONS,"Males, Level 1 qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0106,Count,PERSONS,"Males, Level 1 qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0107,Count,PERSONS,"Males, Level 1 qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0108,Count,PERSONS,"Males, Level 1 qualifications, Other religions "
DC2508NI0109,Count,PERSONS,"Males, Level 1 qualifications, No religion"
DC2508NI0110,Count,PERSONS,"Males, Level 1 qualifications, Not stated"
DC2508NI0111,Count,PERSONS,"Males, Level 2 qualifications, All categories: Religion"
DC2508NI0112,Count,PERSONS,"Males, Level 2 qualifications, Catholic"
DC2508NI0113,Count,PERSONS,"Males, Level 2 qualifications, Protestant and other Christian: Total"
DC2508NI0114,Count,PERSONS,"Males, Level 2 qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0115,Count,PERSONS,"Males, Level 2 qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0116,Count,PERSONS,"Males, Level 2 qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0117,Count,PERSONS,"Males, Level 2 qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0118,Count,PERSONS,"Males, Level 2 qualifications, Other religions "
DC2508NI0119,Count,PERSONS,"Males, Level 2 qualifications, No religion"
DC2508NI0120,Count,PERSONS,"Males, Level 2 qualifications, Not stated"
DC2508NI0121,Count,PERSONS,"Males, Apprenticeship, All categories: Religion"
DC2508NI0122,Count,PERSONS,"Males, Apprenticeship, Catholic"
DC2508NI0123,Count,PERSONS,"Males, Apprenticeship, Protestant and other Christian: Total"
DC2508NI0124,Count,PERSONS,"Males, Apprenticeship, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0125,Count,PERSONS,"Males, Apprenticeship, Protestant and other Christian: Church of Ireland"
DC2508NI0126,Count,PERSONS,"Males, Apprenticeship, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0127,Count,PERSONS,"Males, Apprenticeship, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0128,Count,PERSONS,"Males, Apprenticeship, Other religions "
DC2508NI0129,Count,PERSONS,"Males, Apprenticeship, No religion"
DC2508NI0130,Count,PERSONS,"Males, Apprenticeship, Not stated"
DC2508NI0131,Count,PERSONS,"Males, Level 3 qualifications, All categories: Religion"
DC2508NI0132,Count,PERSONS,"Males, Level 3 qualifications, Catholic"
DC2508NI0133,Count,PERSONS,"Males, Level 3 qualifications, Protestant and other Christian: Total"
DC2508NI0134,Count,PERSONS,"Males, Level 3 qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0135,Count,PERSONS,"Males, Level 3 qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0136,Count,PERSONS,"Males, Level 3 qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0137,Count,PERSONS,"Males, Level 3 qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0138,Count,PERSONS,"Males, Level 3 qualifications, Other religions "
DC2508NI0139,Count,PERSONS,"Males, Level 3 qualifications, No religion"
DC2508NI0140,Count,PERSONS,"Males, Level 3 qualifications, Not stated"
DC2508NI0141,Count,PERSONS,"Males, Level 4 qualifications and above, All categories: Religion"
DC2508NI0142,Count,PERSONS,"Males, Level 4 qualifications and above, Catholic"
DC2508NI0143,Count,PERSONS,"Males, Level 4 qualifications and above, Protestant and other Christian: Total"
DC2508NI0144,Count,PERSONS,"Males, Level 4 qualifications and above, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0145,Count,PERSONS,"Males, Level 4 qualifications and above, Protestant and other Christian: Church of Ireland"
DC2508NI0146,Count,PERSONS,"Males, Level 4 qualifications and above, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0147,Count,PERSONS,"Males, Level 4 qualifications and above, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0148,Count,PERSONS,"Males, Level 4 qualifications and above, Other religions "
DC2508NI0149,Count,PERSONS,"Males, Level 4 qualifications and above, No religion"
DC2508NI0150,Count,PERSONS,"Males, Level 4 qualifications and above, Not stated"
DC2508NI0151,Count,PERSONS,"Males, Other qualifications, All categories: Religion"
DC2508NI0152,Count,PERSONS,"Males, Other qualifications, Catholic"
DC2508NI0153,Count,PERSONS,"Males, Other qualifications, Protestant and other Christian: Total"
DC2508NI0154,Count,PERSONS,"Males, Other qualifications, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0155,Count,PERSONS,"Males, Other qualifications, Protestant and other Christian: Church of Ireland"
DC2508NI0156,Count,PERSONS,"Males, Other qualifications, Protestant and other Christian: Methodist Church in Ireland"
DC2508NI0157,Count,PERSONS,"Males, Other qualifications, Protestant and other Christian: Other Christian (including Christian related)"
DC2508NI0158,Count,PERSONS,"Males, Other qualifications, Other religions "
DC2508NI0159,Count,PERSONS,"Males, Other qualifications, No religion"
DC2508NI0160,Count,PERSONS,"Males, Other qualifications, Not stated"
DC2508NI0161,Count,PERSONS,"Females, All categories: Highest level of qualification, All categories: Religion"
DC2508NI0162,Count,PERSONS,"Females, All categories: Highest level of qualification, Catholic"
DC2508NI0163,Count,PERSONS,"Females, All categories: Highest level of qualification, Protestant and other Christian: Total"
DC2508NI0164,Count,PERSONS,"Females, All categories: Highest level of qualification, Protestant and other Christian: Presbyterian Church in Ireland"
DC2508NI0165,Count,PERSONS,"Females, All categories: Highest level of qualification, Protestant and other Christian: Church of Ireland"
