ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC4405NI0001,Count,HOUSEHOLDS,"All categories: Accommodation type, All categories: number or cars/vans, All categories: Number of residents"
DC4405NI0002,Count,HOUSEHOLDS,"All categories: Accommodation type, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: None"
DC4405NI0003,Count,HOUSEHOLDS,"All categories: Accommodation type, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0004,Count,HOUSEHOLDS,"All categories: Accommodation type, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0005,Count,HOUSEHOLDS,"All categories: Accommodation type, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0006,Count,HOUSEHOLDS,"All categories: Accommodation type, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0007,Count,HOUSEHOLDS,"All categories: Accommodation type, No cars or vans in household, All categories: Number of residents"
DC4405NI0008,Count,HOUSEHOLDS,"All categories: Accommodation type, No cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0009,Count,HOUSEHOLDS,"All categories: Accommodation type, No cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0010,Count,HOUSEHOLDS,"All categories: Accommodation type, No cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0011,Count,HOUSEHOLDS,"All categories: Accommodation type, No cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0012,Count,HOUSEHOLDS,"All categories: Accommodation type, No cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0013,Count,HOUSEHOLDS,"All categories: Accommodation type, 1 car or van in household, All categories: Number of residents"
DC4405NI0014,Count,HOUSEHOLDS,"All categories: Accommodation type, 1 car or van in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0015,Count,HOUSEHOLDS,"All categories: Accommodation type, 1 car or van in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0016,Count,HOUSEHOLDS,"All categories: Accommodation type, 1 car or van in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0017,Count,HOUSEHOLDS,"All categories: Accommodation type, 1 car or van in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0018,Count,HOUSEHOLDS,"All categories: Accommodation type, 1 car or van in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0019,Count,HOUSEHOLDS,"All categories: Accommodation type, 2 cars or vans in household, All categories: Number of residents"
DC4405NI0020,Count,HOUSEHOLDS,"All categories: Accommodation type, 2 cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0021,Count,HOUSEHOLDS,"All categories: Accommodation type, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0022,Count,HOUSEHOLDS,"All categories: Accommodation type, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0023,Count,HOUSEHOLDS,"All categories: Accommodation type, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0024,Count,HOUSEHOLDS,"All categories: Accommodation type, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0025,Count,HOUSEHOLDS,"All categories: Accommodation type, 3 cars or vans in household, All categories: Number of residents"
DC4405NI0026,Count,HOUSEHOLDS,"All categories: Accommodation type, 3 cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0027,Count,HOUSEHOLDS,"All categories: Accommodation type, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0028,Count,HOUSEHOLDS,"All categories: Accommodation type, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0029,Count,HOUSEHOLDS,"All categories: Accommodation type, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0030,Count,HOUSEHOLDS,"All categories: Accommodation type, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0031,Count,HOUSEHOLDS,"All categories: Accommodation type, 4 or more cars or vans in household, All categories: Number of residents"
DC4405NI0032,Count,HOUSEHOLDS,"All categories: Accommodation type, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0033,Count,HOUSEHOLDS,"All categories: Accommodation type, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0034,Count,HOUSEHOLDS,"All categories: Accommodation type, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0035,Count,HOUSEHOLDS,"All categories: Accommodation type, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0036,Count,HOUSEHOLDS,"All categories: Accommodation type, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0037,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, All categories: number or cars/vans, All categories: Number of residents"
DC4405NI0038,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: None"
DC4405NI0039,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0040,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0041,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0042,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0043,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, No cars or vans in household, All categories: Number of residents"
DC4405NI0044,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, No cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0045,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, No cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0046,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, No cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0047,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, No cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0048,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, No cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0049,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 1 car or van in household, All categories: Number of residents"
DC4405NI0050,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 1 car or van in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0051,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 1 car or van in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0052,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 1 car or van in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0053,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 1 car or van in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0054,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 1 car or van in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0055,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 2 cars or vans in household, All categories: Number of residents"
DC4405NI0056,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 2 cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0057,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0058,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0059,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0060,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 2 cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0061,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 3 cars or vans in household, All categories: Number of residents"
DC4405NI0062,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 3 cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0063,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0064,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0065,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0066,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 3 cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0067,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 4 or more cars or vans in household, All categories: Number of residents"
DC4405NI0068,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: None"
DC4405NI0069,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0070,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0071,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 3 people"
DC4405NI0072,Count,HOUSEHOLDS,"Whole house or bungalow: Detached, 4 or more cars or vans in household, Number of usual residents aged 17 or over in household: 4 people or more"
DC4405NI0073,Count,HOUSEHOLDS,"Whole house or bungalow: Semi-detached, All categories: number or cars/vans, All categories: Number of residents"
DC4405NI0074,Count,HOUSEHOLDS,"Whole house or bungalow: Semi-detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: None"
DC4405NI0075,Count,HOUSEHOLDS,"Whole house or bungalow: Semi-detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 1 person"
DC4405NI0076,Count,HOUSEHOLDS,"Whole house or bungalow: Semi-detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 2 people"
DC4405NI0077,Count,HOUSEHOLDS,"Whole house or bungalow: Semi-detached, All categories: number or cars/vans, Number of usual residents aged 17 or over in household: 3 people"
