DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2612NI","ECONOMIC ACTIVITY BY MAIN LANGUAGE","All usual residents aged 16 to 74","1. For the Census, 'Part-time' is defined as working 30 hours or less per week. 'Full-time' is defined as working 31 or more hours per week.; 2. 'Unemployed' excludes full-time students.; 3. The languages displayed are those with over 1,000 responses."
