ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2623NI0001,Count,PERSONS,"All categories: Ns-SeC, All categories: Sex, All categories: Religion brought up in"
DC2623NI0002,Count,PERSONS,"All categories: Ns-SeC, All categories: Sex, Catholic"
DC2623NI0003,Count,PERSONS,"All categories: Ns-SeC, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2623NI0004,Count,PERSONS,"All categories: Ns-SeC, All categories: Sex, Other religions "
DC2623NI0005,Count,PERSONS,"All categories: Ns-SeC, All categories: Sex, None"
DC2623NI0006,Count,PERSONS,"All categories: Ns-SeC, Males, All categories: Religion brought up in"
DC2623NI0007,Count,PERSONS,"All categories: Ns-SeC, Males, Catholic"
DC2623NI0008,Count,PERSONS,"All categories: Ns-SeC, Males, Protestant and other Christian (including Christian related)"
DC2623NI0009,Count,PERSONS,"All categories: Ns-SeC, Males, Other religions "
DC2623NI0010,Count,PERSONS,"All categories: Ns-SeC, Males, None"
DC2623NI0011,Count,PERSONS,"All categories: Ns-SeC, Females, All categories: Religion brought up in"
DC2623NI0012,Count,PERSONS,"All categories: Ns-SeC, Females, Catholic"
DC2623NI0013,Count,PERSONS,"All categories: Ns-SeC, Females, Protestant and other Christian (including Christian related)"
DC2623NI0014,Count,PERSONS,"All categories: Ns-SeC, Females, Other religions "
DC2623NI0015,Count,PERSONS,"All categories: Ns-SeC, Females, None"
DC2623NI0016,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, All categories: Sex, All categories: Religion brought up in"
DC2623NI0017,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, All categories: Sex, Catholic"
DC2623NI0018,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2623NI0019,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, All categories: Sex, Other religions "
DC2623NI0020,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, All categories: Sex, None"
DC2623NI0021,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Males, All categories: Religion brought up in"
DC2623NI0022,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Males, Catholic"
DC2623NI0023,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Males, Protestant and other Christian (including Christian related)"
DC2623NI0024,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Males, Other religions "
DC2623NI0025,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Males, None"
DC2623NI0026,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Females, All categories: Religion brought up in"
DC2623NI0027,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Females, Catholic"
DC2623NI0028,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Females, Protestant and other Christian (including Christian related)"
DC2623NI0029,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Females, Other religions "
DC2623NI0030,Count,PERSONS,"1. Higher managerial, administrative and professional occupations, Females, None"
DC2623NI0031,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, All categories: Sex, All categories: Religion brought up in"
DC2623NI0032,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, All categories: Sex, Catholic"
DC2623NI0033,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2623NI0034,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, All categories: Sex, Other religions "
DC2623NI0035,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, All categories: Sex, None"
DC2623NI0036,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Males, All categories: Religion brought up in"
DC2623NI0037,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Males, Catholic"
DC2623NI0038,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Males, Protestant and other Christian (including Christian related)"
DC2623NI0039,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Males, Other religions "
DC2623NI0040,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Males, None"
DC2623NI0041,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Females, All categories: Religion brought up in"
DC2623NI0042,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Females, Catholic"
DC2623NI0043,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Females, Protestant and other Christian (including Christian related)"
DC2623NI0044,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Females, Other religions "
DC2623NI0045,Count,PERSONS,"1.1. Large employers and higher managerial and administrative occupations, Females, None"
DC2623NI0046,Count,PERSONS,"1.2. Higher professional occupations, All categories: Sex, All categories: Religion brought up in"
DC2623NI0047,Count,PERSONS,"1.2. Higher professional occupations, All categories: Sex, Catholic"
DC2623NI0048,Count,PERSONS,"1.2. Higher professional occupations, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2623NI0049,Count,PERSONS,"1.2. Higher professional occupations, All categories: Sex, Other religions "
DC2623NI0050,Count,PERSONS,"1.2. Higher professional occupations, All categories: Sex, None"
DC2623NI0051,Count,PERSONS,"1.2. Higher professional occupations, Males, All categories: Religion brought up in"
