DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS402NI","ACCOMMODATION TYPE - HOUSEHOLDS","All households","1. A household's accommodation is defined as an unshared dwelling if all the rooms are behind a door that only that household can use.; 2. 'In a commercial building' includes in an office building, or hotel, or over a shop."
