GeographyCode,QS102NI0001,QS102NI0002,QS102NI0003
95GG19S1,2019,30,67.22
95GG19S2,2563,53,48.69
95GG20S1,2807,577,4.87
95GG20S2,2094,50,41.64
95GG21S1,1497,45,33.20
95GG21S2,1752,26,68.63
95GG21S3,1935,49,39.18
95GG22S1,1687,175,9.63
95GG22S2,1935,29,65.70
95GG22S3,1721,30,56.68
95GG23S1,1418,156,9.11
95GG23S2,1552,56,27.52
95GG23S3,1585,46,34.43
95GG24S1,1388,34,40.48
95GG24S2,1540,20,76.39
95GG24S3,1633,49,33.31
95GG25S1,2158,99,21.82
95GG25S2,1839,32,58.16
95GG25S3,1576,27,58.55
95GG26S1,1995,368,5.42
95GG26S2,1754,42,41.67
95GG27S1,1548,862,1.80
95GG27S2,1614,47,34.28
95GG27S3,1705,18,93.61
95GG27S4,1631,27,59.97
95GG28S1,2149,173,12.43
95GG28S2,1733,68,25.32
95GG28S3,1769,28,63.21
95GG29S1,2257,252,8.94
95GG29S2,2757,42,66.35
95GG30S1,1604,42,37.79
95GG30S2,1685,50,33.78
95GG30S3,1538,20,78.57
95GG31S1,2227,51,43.55
95GG31S2,2032,44,46.58
95GG31S3,2260,34,66.56
95GG32S1,3232,809,4.00
95GG32S2,1553,27,57.67
95GG32S3,1624,47,34.68
95GG33S1,1951,114,17.17
95GG33S2,1639,57,28.60
95GG33S3,1965,47,41.70
95GG34S1,1452,25,57.12
95GG34S2,1590,39,41.21
95GG34S3,1885,114,16.56
95GG35S1,1970,49,40.36
95GG35S2,1478,12,122.61
95GG35S3,1502,11,139.78
95GG36S1,1794,30,59.16
95GG36S2,1926,33,58.76
95GG36S3,1899,83,22.91
95GG37S1,2082,129,16.11
95GG37S2,1826,28,65.19
95GG37S3,2133,25,84.52
95GG38S1,3099,85,36.58
95GG38S2,1880,44,42.64
95GG38S3,1585,27,58.97
95GG39S1,2409,113,21.32
95GG39S2,2711,56,48.81
95GG39S3,2094,48,44.08
95GG40S1,1697,31,54.24
95GG40S2,2119,61,34.50
95GG41S1,1926,513,3.75
95GG41S2,1524,129,11.85
95GG41S3,2098,62,33.60
95GG42S1,1826,116,15.80
95GG42S2,1784,30,58.97
95GG42S3,2261,52,43.14
95GG42S4,2268,45,50.07
95GG43S1,1480,479,3.09
95GG43S2,1670,22,77.13
95GG43S3,1724,20,87.89
95GG44S1,2864,40,72.13
95GG44S2,2727,35,78.05
95GG45S1,1670,366,4.56
95GG45S2,1554,26,59.23
95GG45S3,1617,31,52.24
95GG46S1,1712,185,9.24
95GG46S2,1874,38,48.91
95GG46S3,1664,27,62.59
95GG47S1,2314,47,49.15
95GG47S2,1717,26,65.79
95GG47S3,1798,44,40.68
95GG48S1,1615,25,65.67
95GG48S2,2411,35,69.29
95GG48S3,1668,18,90.28
95GG49S1,1662,36,45.85
95GG49S2,2270,26,88.37
95GG49S3,2142,15,144.75
95GG49S4,2067,15,136.69
95GG50S1,1499,12,128.70
95GG50S2,2061,26,79.33
95GG50S3,1885,16,119.85
95GG51S1,1353,17,81.78
95GG51S2,1399,24,57.27
95GG51S3,1336,16,82.30
95HH01W1,2059,237,8.69
95HH02S1,1358,33,41.44
95HH02S2,1604,59,27.04
95HH03W1,1663,57,29.43
95HH04S1,1709,37,45.97
95HH04S2,1358,77,17.55
95HH05W1,2171,52,41.66
95HH06S1,2231,2032,1.10
95HH06S2,2566,133,19.33
95HH07W1,1493,34,44.54
95HH08W1,2619,453,5.78
95HH09W1,2620,100,26.21
95HH10W1,2489,317,7.84
95HH11W1,1417,81,17.46
95HH12W1,1552,38,40.54
95HH13W1,1407,19,74.29
95HH14W1,1530,32,47.99
95HH15W1,2630,110,23.89
95HH16W1,2159,646,3.34
95HH17W1,2479,3551,0.70
95II01S1,1550,68,22.89
95II01S2,1534,987,1.55
95II02S1,1781,215,8.28
95II02S2,1700,116,14.70
95II02S3,1480,51,29.21
95II03S1,1739,59,29.71
95II03S2,1784,33,54.81
95II04S1,2352,702,3.35
95II04S2,1965,46,43.10
95II05S1,1634,280,5.84
95II05S2,1912,127,15.06
95II06S1,1519,369,4.12
95II06S2,1879,54,34.48
95II07W1,2090,33,63.92
95II08W1,2417,44,54.57
95II09S1,1950,193,10.11
95II09S2,1413,25,56.39
95II10W1,2592,52,49.74
95II11W1,2567,105,24.41
95II12W1,2512,81,31.09
95II13W1,2702,92,29.27
95II14W1,2561,153,16.78
95II15S1,1793,62,29.15
95II15S2,1564,47,33.48
95II16W1,2126,97,21.81
95II17W1,2493,89,27.97
95II18W1,2226,147,15.19
95II19S1,1826,2598,0.70
95II19S2,1944,1017,1.91
95II20W1,2780,176,15.83
95II21W1,2419,51,47.61
95II22W1,2248,282,7.97
95II23W1,2190,49,44.31
95JJ01W1,2499,6733,0.37
95JJ02W1,2374,454,5.22
95JJ03S1,1406,45,31.21
95JJ03S2,1064,47,22.50
95JJ04S1,1546,2297,0.67
95JJ04S2,1565,551,2.84
95JJ05W1,1835,107,17.16
95JJ06W1,2472,127,19.40
95JJ07W1,2665,126,21.17
95JJ08S1,1377,3983,0.35
95JJ08S2,1899,743,2.56
95JJ09W1,1990,4775,0.42
95JJ10W1,2795,5330,0.52
95JJ11S1,1821,137,13.29
95JJ11S2,1949,72,27.14
95JJ12W1,2724,2629,1.04
95JJ13S1,2144,205,10.44
95JJ13S2,1751,90,19.36
95JJ14W1,2325,7264,0.32
95JJ15W1,1879,186,10.12
95JJ16W1,1799,79,22.80
95JJ17W1,2455,10719,0.23
95JJ18W1,2032,391,5.20
95JJ19S1,1690,252,6.71
95JJ19S2,1252,46,27.03
95JJ20S1,2173,370,5.88
95JJ20S2,1919,90,21.23
95JJ21W1,2873,217,13.22
95JJ22W1,2794,232,12.02
95KK01W1,2578,2086,1.24
95KK02W1,2029,2896,0.70
95KK03W1,2357,9803,0.24
95KK04W1,2787,185,15.10
95KK05W1,2616,4010,0.65
95KK06W1,1885,190,9.93
95KK07W1,2045,7236,0.28
95KK08W1,2646,2197,1.20
95KK09W1,2187,213,10.26
95KK10W1,2181,5291,0.41
95KK11W1,2373,82,29.04
95KK12W1,2309,3905,0.59
95KK13W1,1817,4020,0.45
95KK14W1,2041,4298,0.47
95KK15W1,2946,4792,0.61
95KK16W1,2216,108,20.52
95LL01S1,2488,2591,0.96
95LL01S2,2443,2050,1.19
95LL02S1,1612,880,1.83
95LL02S2,1430,64,22.33
95LL03W1,2436,651,3.74
95LL04W1,2985,990,3.02
95LL05S1,2383,966,2.47
95LL05S2,1736,774,2.24
95LL06S1,1654,679,2.44
95LL06S2,1718,57,30.22
95LL07W1,2131,55,38.42
95LL08S1,1649,36,46.28
95LL08S2,1671,72,23.08
95LL09S1,1467,45,32.47
95LL09S2,1683,81,20.90
95LL10S1,3074,794,3.87
95LL10S2,2401,2537,0.95
95LL11S1,1538,1180,1.30
95LL11S2,2451,2162,1.13
95LL12S1,2929,240,12.21
95LL12S2,1283,49,26.34
95LL13S1,1401,184,7.62
95LL13S2,1344,78,17.24
95LL14S1,1270,18,68.76
95LL14S2,1381,24,56.80
95LL15S1,1449,124,11.73
95LL15S2,1599,48,33.37
95LL16S1,2791,714,3.91
95LL16S2,3316,992,3.34
95LL17W1,2539,91,27.86
95LL18S1,1974,88,22.50
95LL18S2,1377,114,12.04
95LL19S1,2283,261,8.74
95LL19S2,2865,1525,1.88
95LL20W1,2401,75,32.02
95LL21W1,3983,255,15.60
95LL22W1,3728,110,33.92
95LL23W1,2157,53,40.62
95LL24S1,2027,2989,0.68
95LL24S2,1742,1863,0.93
95LL25S1,2583,1060,2.44
95LL25S2,1953,114,17.11
95LL26S1,1519,41,37.46
95LL26S2,2179,99,22.00
95MM01S1,1471,85,17.28
95MM01S2,1777,100,17.71
95MM01S3,1614,130,12.38
95MM02S1,1559,92,16.98
95MM02S2,1685,133,12.64
95MM03W1,3508,12113,0.29
95MM04W1,2151,42,51.80
95MM05W1,2495,63,39.50
95MM06S1,1376,58,23.92
95MM06S2,1227,34,35.72
95MM07W1,2601,105,24.88
95MM08S1,1291,40,32.45
95MM08S2,1656,79,20.91
95MM09S1,1588,690,2.30
95MM09S2,1974,7568,0.26
95MM10S1,1456,49,29.69
95MM10S2,1294,40,32.60
95MM11W1,2277,77,29.45
95MM12S1,2022,2393,0.84
95MM12S2,1298,39,33.18
95MM12S3,2538,40,63.67
95MM13S1,1205,303,3.97
95MM13S2,1236,37,33.12
95MM13S3,1569,42,37.67
95MM13S4,2553,420,6.07
95MM13S5,2309,150,15.43
95MM14S1,833,76,10.98
95MM14S2,1736,44,39.10
95MM15S1,1753,2181,0.80
95MM15S2,2648,708,3.74
95MM16S1,2407,390,6.17
95MM16S2,3338,2527,1.32
95MM17S1,1962,43,45.54
95MM17S2,1787,49,36.56
95MM18S1,2241,3683,0.61
95MM18S2,2939,1509,1.95
95MM19S1,1558,39,40.46
95MM19S2,1486,44,33.75
95MM20S1,1614,34,47.45
95MM20S2,1752,45,38.68
95MM21S1,1644,74,22.28
95MM21S2,1762,365,4.83
95MM22S1,1239,96,12.87
95MM22S2,1253,68,18.39
95MM23W1,2521,42,59.36
95MM24W1,2503,42,59.10
95MM25S1,1289,25,51.49
95MM25S2,1458,29,49.78
95MM25S3,1559,444,3.51
95MM25S4,2057,86,23.81
95MM26S1,1745,37,47.09
95MM26S2,1386,74,18.84
95MM27S1,2002,52,38.26
95MM27S2,1831,38,48.51
95MM28W1,2351,56,42.17
95MM29W1,3410,94,36.39
95MM30W1,2083,31,67.03
95NN01S1,1492,332,4.49
95NN01S2,1686,3145,0.54
95NN02W1,2211,183,12.11
95NN03S1,1319,110,12.04
95NN03S2,1577,408,3.87
95NN04W1,2934,359,8.16
95NN05W1,2497,208,11.99
95NN06S1,1095,48,22.64
95NN06S2,2447,2208,1.11
95NN07S1,1687,46,36.72
95NN07S2,1571,514,3.06
95NN08S1,1501,1521,0.99
95NN08S2,1768,1671,1.06
95NN09S1,1695,2640,0.64
95NN09S2,1326,3026,0.44
95NN10S1,1507,937,1.61
95NN10S2,1686,64,26.38
95NN11S1,1784,715,2.49
95NN11S2,2092,2787,0.75
95NN12W1,2851,2402,1.19
95NN13W1,3058,4559,0.67
95NN14S1,1781,3071,0.58
95NN14S2,1778,2773,0.64
95NN15W1,2994,539,5.56
95NN16S1,1601,2970,0.54
95NN16S2,1693,3021,0.56
95NN17W1,2256,1212,1.86
95NN18S1,1179,683,1.73
95NN18S2,1523,566,2.69
95NN19S1,1695,52,32.69
95NN19S2,1686,1343,1.26
95NN20W1,3001,7300,0.41
95NN21W1,2687,134,19.99
95NN22W1,2686,6057,0.44
95NN23S1,1566,5223,0.30
95NN23S2,1821,1583,1.15
95OO01W1,2592,6051,0.43
95OO02W1,2166,7171,0.30
95OO03W1,2651,6985,0.38
95OO04W1,2515,5704,0.44
95OO05W1,2730,255,10.70
95OO06W1,2860,4107,0.70
95OO07W1,2510,7995,0.31
95OO08W1,2713,3900,0.70
95OO09W1,2252,10441,0.22
95OO10W1,3530,1102,3.20
95OO11W1,2485,411,6.05
95OO12W1,2803,922,3.04
95OO13W1,2716,232,11.73
95OO14W1,2588,2765,0.94
95OO15W1,2357,472,4.99
95OO16W1,2114,7814,0.27
95OO17W1,2724,3512,0.78
95OO18W1,2891,602,4.80
95OO19W1,3009,2659,1.13
95OO20W1,2189,602,3.64
95OO21W1,2351,402,5.85
95OO22W1,3106,3029,1.03
95PP01W1,2586,4452,0.58
95PP02W1,2541,18595,0.14
95PP03W1,2540,13610,0.19
95PP04W1,3185,13853,0.23
95PP05W1,2367,12250,0.19
95PP06S1,1992,75,26.58
95PP06S2,1884,599,3.14
95PP07W1,2812,13454,0.21
95PP08W1,2678,9580,0.28
95PP09W1,1707,287,5.94
95PP10W1,2387,10049,0.24
95PP11W1,2627,653,4.02
95PP12W1,2630,16271,0.16
95PP13W1,2588,1718,1.51
95PP14S1,1555,5551,0.28
95PP14S2,2097,4061,0.52
95PP15W1,3190,4979,0.64
95PP16W1,1908,5424,0.35
95PP17W1,2580,559,4.62
95PP18W1,3131,7814,0.40
95PP19W1,2502,8556,0.29
95PP20W1,3117,345,9.03
95PP21W1,2167,9450,0.23
95PP22W1,2444,568,4.30
95PP23W1,2590,9013,0.29
95QQ01W1,1483,55,26.85
95QQ02W1,2582,3033,0.85
95QQ03W1,1096,29,38.02
95QQ04W1,1635,86,19.12
95QQ05W1,2875,902,3.19
95QQ06W1,2041,5787,0.35
95QQ07W1,1817,98,18.50
95QQ08W1,1455,27,53.39
95QQ09W1,1916,121,15.79
95QQ10W1,1851,10703,0.17
95QQ11W1,2027,3268,0.62
95QQ12W1,1811,146,12.41
95QQ13W1,2568,2655,0.97
95QQ14S1,3660,314,11.67
95QQ14S2,1770,6226,0.28
95QQ15W1,1593,45,35.14
95RR01S1,2491,161,15.47
95RR01S2,1876,7445,0.25
95RR02W1,1753,2051,0.85
95RR03W1,1422,80,17.74
95RR04W1,2022,228,8.86
95RR05S1,1275,41,31.03
95RR05S2,1212,33,36.47
95RR06W1,2206,9459,0.23
95RR07W1,2449,3894,0.63
95RR08W1,2106,5601,0.38
95RR09S1,2146,1621,1.32
95RR09S2,1525,340,4.49
95RR10W1,1338,31,43.07
95RR11W1,2407,7827,0.31
95RR12W1,1452,78,18.53
95RR13W1,1429,132,10.80
95RR14W1,1969,5727,0.34
95RR15W1,2458,13775,0.18
95SS01S1,2263,3971,0.57
95SS01S2,2865,1799,1.59
95SS02S1,2233,69,32.39
95SS02S2,2054,123,16.66
95SS03S1,1580,3111,0.51
95SS03S2,1792,3805,0.47
95SS04S1,2325,48,48.24
95SS04S2,1885,49,38.19
95SS04S3,3362,1298,2.59
95SS05S1,1572,54,29.35
95SS05S2,1803,838,2.15
95SS06S1,1565,865,1.81
95SS06S2,2365,40,59.31
95SS06S3,1969,39,50.25
95SS07S1,3775,209,18.07
95SS07S2,1697,30,56.89
95SS07S3,3992,280,14.24
95SS08S1,1974,1041,1.90
95SS08S2,2724,3444,0.79
95SS09S1,1697,798,2.13
95SS09S2,1667,1739,0.96
95SS10S1,2199,74,29.56
95SS10S2,2180,72,30.21
95SS11S1,2946,2050,1.44
95SS11S2,2751,5483,0.50
95SS12W1,3054,91,33.52
95SS13S1,1528,74,20.68
95SS13S2,1376,34,40.53
95SS14S1,1420,31,45.73
95SS14S2,1485,656,2.26
95SS15S1,1793,75,23.93
95SS15S2,1965,2887,0.68
95SS16S1,1476,54,27.53
95SS16S2,1688,46,36.34
95SS17S1,2749,394,6.97
95SS17S2,1549,36,43.15
95SS18S1,1415,36,39.76
95SS18S2,1638,70,23.30
95SS19S1,1305,260,5.03
95SS19S2,1432,160,8.96
95SS20W1,2605,70,37.35
95SS21S1,2332,703,3.32
95SS21S2,2384,3199,0.75
95SS22S1,1603,31,51.93
95SS22S2,1687,139,12.18
95SS23S1,2158,791,2.73
95SS23S2,1658,775,2.14
95SS24S1,2822,1655,1.70
95SS24S2,2317,72,32.05
95SS25W1,2589,75,34.38
95SS26S1,1986,40,49.11
95SS26S2,1795,35,51.09
95SS27W1,2502,93,26.85
95SS28W1,2594,50,51.43
95SS29S1,1261,38,32.83
95SS29S2,1386,23,61.57
95SS30S1,1095,53,20.81
95SS30S2,2283,122,18.77
95TT01W1,2748,3384,0.81
95TT02W1,2685,2646,1.01
95TT03S1,1586,175,9.08
95TT03S2,1743,1261,1.38
95TT04W1,2984,5271,0.57
95TT05S1,1799,100,17.95
95TT05S2,1280,90,14.18
95TT06W1,2723,3636,0.75
95TT07W1,2747,4132,0.66
95TT08W1,2724,6618,0.41
95TT09S1,1438,5749,0.25
95TT09S2,1479,2441,0.61
95TT10W1,2852,190,15.01
95TT11S1,1699,2426,0.70
95TT11S2,1592,4473,0.36
95TT12W1,2641,6069,0.44
95TT13S1,1520,72,21.22
95TT13S2,1398,45,30.85
95TT14W1,2211,163,13.59
95TT15W1,2498,3733,0.67
95TT16W1,2691,3667,0.73
95UU06W1,1452,83,17.44
95UU09W1,1690,5286,0.32
95UU14W1,1732,166,10.44
95UU99C1,2045,6779,0.30
95UU99C2,1781,2103,0.85
95UU99C3,1872,13728,0.14
95UU99C4,1806,6830,0.26
95UU99C5,2421,10515,0.23
95UU99C6,2251,3895,0.58
95VV01S1,1656,3656,0.45
95VV01S2,1555,208,7.48
95VV02W1,2192,139,15.82
95VV03W1,2579,616,4.19
95VV04W1,3138,6407,0.49
95VV05S1,1964,3173,0.62
95VV05S2,2542,1381,1.84
95VV06W1,3482,3775,0.92
95VV07S1,2052,123,16.62
95VV07S2,2341,129,18.19
95VV08W1,3088,5939,0.52
95VV09W1,2665,1834,1.45
95VV10S1,1580,67,23.62
95VV10S2,1575,86,18.40
95VV11S1,2046,744,2.75
95VV11S2,2412,739,3.27
95VV12S1,1652,619,2.67
95VV12S2,1543,111,13.84
95VV13S1,2057,3868,0.53
95VV13S2,1416,2698,0.52
95VV14S1,1966,114,17.29
95VV14S2,1386,91,15.28
95VV15S1,1419,37,37.99
95VV15S2,1679,113,14.82
95VV16W1,3110,2581,1.20
95VV17S1,2205,2118,1.04
95VV17S2,2151,2243,0.96
95VV18S1,1862,214,8.72
95VV18S2,1825,411,4.44
95VV19S1,1302,247,5.28
95VV19S2,1681,202,8.31
95VV20W1,2990,7940,0.38
95VV21S1,2302,2035,1.13
95VV21S2,1735,3453,0.50
95VV22W1,2836,7732,0.37
95VV23W1,2893,3222,0.90
95VV24S1,1532,91,16.89
95VV24S2,1535,36,42.08
95VV25S1,1845,2494,0.74
95VV25S2,1925,3180,0.61
95VV26W1,3583,7807,0.46
95VV27W1,2284,197,11.61
95VV28S1,2210,60,37.12
95VV28S2,1320,107,12.35
95VV29W1,3366,6482,0.52
95VV30S1,1614,82,19.62
95VV30S2,1389,74,18.79
95WW01S1,1441,135,10.67
95WW01S2,1373,46,29.54
95WW02S1,1786,120,14.82
95WW02S2,2065,61,33.59
95WW03S1,1627,72,22.56
95WW03S2,2011,107,18.82
95WW04S1,1611,30,53.37
95WW04S2,1255,22,57.88
95WW05S1,1517,44,34.48
95WW05S2,1255,44,28.64
95WW06S1,1525,3330,0.46
95WW06S2,1622,1198,1.35
95WW07S1,1809,2220,0.81
95WW07S2,2446,314,7.80
95WW08S1,1219,17,70.26
95WW08S2,1340,30,45.31
95WW09S1,1276,39,33.06
95WW09S2,1258,44,28.42
95WW10S1,1718,297,5.78
95WW10S2,1228,35,34.93
95WW11S1,1697,392,4.33
95WW11S2,1381,45,30.75
95WW12W1,2409,47,50.90
95WW13S1,1840,529,3.48
95WW13S2,1834,2178,0.84
95WW14W1,2262,64,35.09
95WW15S1,1661,50,33.19
95WW15S2,1655,38,43.67
95WW16S1,1668,32,51.56
95WW16S2,1297,19,66.76
95WW17W1,2266,74,30.46
95WW18W1,2237,54,41.81
95WW19S1,1872,55,33.94
95WW19S2,2047,48,42.35
95WW19S3,2306,83,27.90
95WW20S1,1827,1360,1.34
95WW20S2,4574,886,5.16
95WW20S3,1937,110,17.65
95WW21S1,1517,91,16.66
95WW21S2,2026,53,37.92
95WW22S1,1414,35,40.71
95WW22S2,1571,105,14.90
95WW23S1,2250,71,31.58
95WW23S2,2644,123,21.42
95WW24S1,1568,73,21.36
95WW24S2,1926,124,15.55
95WW25W1,2071,69,30.01
95XX01S1,1730,87,19.79
95XX01S2,1930,34,56.62
95XX01S3,1634,28,57.93
95XX02W1,2652,78,34.03
95XX03S1,1246,52,24.12
95XX03S2,1475,174,8.48
95XX04S1,1748,42,41.27
95XX04S2,1934,37,52.22
95XX05W1,2627,168,15.61
95XX06S1,1724,89,19.47
95XX06S2,2054,56,36.63
95XX07S1,1420,49,28.81
95XX07S2,1425,62,22.87
95XX08S1,1323,30,44.78
95XX08S2,1267,39,32.81
95XX09S1,1369,38,35.81
95XX09S2,1448,41,35.10
95XX10S1,1777,522,3.40
95XX10S2,1862,86,21.60
95XX10S3,1255,25,49.88
95XX11S1,2449,493,4.96
95XX11S2,2269,371,6.11
95XX11S3,1545,29,52.48
95XX12W1,2540,1898,1.34
95XX13W1,2770,642,4.31
95XX14W1,2477,631,3.93
95XX15W1,2449,83,29.63
95XX16W1,3005,736,4.08
95XX17S1,1495,37,40.40
95XX17S2,1527,34,44.62
95XX18W1,3012,176,17.10
95XX19W1,2675,444,6.02
95XX20S1,1981,262,7.55
95XX20S2,1453,77,18.83
95XX21W1,2846,162,17.52
95XX22W1,2215,48,45.73
95XX23W1,3155,56,56.67
95XX24S1,1336,67,19.79
95XX24S2,1369,35,39.18
95XX25W1,2469,48,51.57
95YY01W1,2508,6099,0.41
95YY02W1,2283,173,13.21
95YY03W1,3177,8765,0.36
95YY04W1,3489,219,15.90
95YY05W1,1675,142,11.76
95YY06W1,2394,4026,0.59
95YY07W1,2916,7278,0.40
