GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
95BB18S2,912,156,8,138,2,8,581,10,542,2,27,175,7,84,60,24,0
95BB19S1,641,161,11,144,2,4,399,26,352,2,19,81,6,33,30,11,1
95BB19S2,599,65,4,58,1,2,426,20,383,1,22,108,4,62,29,13,0
95BB19S3,484,75,7,65,1,2,298,6,277,3,12,111,10,53,37,10,1
95BB20S1,677,170,114,48,1,7,423,338,75,0,10,84,10,10,58,5,1
95BB20S2,613,199,161,35,1,2,331,303,19,1,8,83,18,4,57,4,0
95BB21S1,932,231,6,213,3,9,609,17,570,6,16,92,3,66,16,7,0
95BB21S2,889,209,35,167,1,6,516,98,397,2,19,164,10,86,51,16,1
95BB22S1,596,143,6,126,1,10,351,13,309,2,27,102,2,69,20,11,0
95BB22S2,598,177,16,152,1,8,338,12,301,0,25,83,5,58,16,4,0
95BB23S1,638,150,13,125,3,9,378,36,328,1,13,110,5,61,37,7,0
95BB23S2,523,86,10,70,1,5,355,19,324,3,9,82,3,42,22,12,3
95CC01W1,904,234,213,16,0,5,613,578,27,2,6,57,17,4,32,3,1
95CC02W1,875,171,117,51,0,3,653,463,187,0,3,51,11,3,31,6,0
95CC03W1,1127,367,293,67,1,6,688,623,41,4,20,72,38,8,22,3,1
95CC04W1,790,177,102,73,0,2,566,414,147,1,4,47,3,6,34,4,0
95CC05W1,954,227,152,73,0,2,659,439,214,2,4,68,11,17,35,5,0
95CC06S1,579,150,83,59,3,5,366,223,133,3,7,63,12,13,35,2,1
95CC06S2,517,151,76,74,1,0,309,153,154,0,2,57,11,7,34,5,0
95CC07W1,1108,227,186,38,1,2,826,689,133,1,3,55,12,9,31,3,0
95CC08W1,990,286,269,15,1,1,654,613,34,1,6,50,16,4,23,7,0
95CC09S1,494,78,8,66,0,4,377,41,329,1,6,39,1,21,17,0,0
95CC09S2,696,157,8,145,1,3,487,24,454,4,5,52,6,24,12,9,1
95CC10W1,901,186,35,145,1,5,636,105,520,3,8,79,4,34,35,6,0
95CC11W1,786,290,269,20,0,1,469,436,26,0,7,27,4,1,20,2,0
95CC12W1,890,175,80,90,1,4,661,293,362,2,4,54,10,11,24,9,0
95CC13W1,817,168,88,80,0,0,596,298,290,5,3,53,5,8,33,7,0
95CC14W1,1132,249,28,217,0,4,762,65,681,7,9,121,7,50,46,15,3
95CC15W1,1007,213,80,128,0,5,719,268,441,4,6,75,10,25,33,6,1
95CC16W1,1076,302,53,245,1,3,696,96,579,4,17,78,9,29,29,10,1
95CC17W1,897,178,109,65,1,3,669,461,198,5,5,50,12,7,31,0,0
95CC18W1,937,284,142,134,3,5,562,304,252,1,5,91,22,20,41,6,2
95CC19W1,981,242,74,167,0,1,659,241,404,1,13,80,5,24,43,8,0
95CC20S1,484,112,4,105,0,3,326,10,311,1,4,46,2,21,16,7,0
95CC20S2,643,163,5,149,1,8,421,21,387,2,11,59,3,30,20,6,0
95CC21W1,1167,307,37,259,2,9,737,79,641,1,16,123,12,38,60,12,1
95CC22W1,842,370,73,283,8,6,414,92,308,2,12,58,8,24,23,3,0
95DD01W1,836,196,24,162,1,9,546,64,471,5,6,94,7,26,55,5,1
95DD02S1,599,167,5,154,2,6,385,6,371,3,5,47,1,27,17,2,0
95DD02S2,891,178,11,162,2,3,627,28,587,3,9,86,2,38,30,16,0
95DD03W1,1389,305,35,256,6,8,876,108,733,2,33,208,29,67,81,30,1
95DD04W1,859,303,21,269,5,8,463,21,422,1,19,93,4,50,32,7,0
95DD05W1,685,174,11,156,2,5,436,13,400,7,16,75,4,43,23,5,0
95DD06W1,944,187,31,152,0,4,621,96,506,5,14,136,7,30,78,20,1
95DD07S1,689,186,10,164,6,6,444,13,416,0,15,59,4,22,24,9,0
95DD07S2,723,211,8,198,1,4,443,8,428,0,7,69,4,28,26,10,1
95DD08W1,1041,485,156,309,4,16,416,178,217,4,17,140,26,29,68,14,3
95DD09W1,929,164,10,146,0,8,688,29,648,3,8,77,6,31,31,9,0
95DD10W1,1180,361,13,340,2,6,715,12,678,5,20,104,3,59,27,14,1
95DD11W1,955,301,151,137,1,12,482,298,167,1,16,172,29,23,92,27,1
95DD12W1,890,163,15,139,2,7,655,86,555,2,12,72,3,40,21,8,0
95DD13W1,741,272,129,132,4,7,358,229,123,0,6,111,23,19,57,12,0
95DD14S1,626,154,3,143,1,7,409,4,391,5,9,63,4,31,20,8,0
95DD14S2,607,105,5,99,0,1,434,33,390,3,8,68,4,24,28,12,0
95DD15W1,1174,239,134,97,4,4,840,496,337,2,5,95,14,14,55,12,0
95DD16W1,1019,197,24,162,2,9,734,78,643,3,10,88,6,36,40,5,1
95DD17W1,1148,192,59,128,2,3,838,313,513,1,11,118,10,41,60,7,0
95DD18W1,873,311,20,279,6,6,485,27,436,3,19,77,7,34,28,5,3
95DD19S1,732,193,7,183,0,3,463,10,444,0,9,76,5,42,23,6,0
95DD19S2,543,104,4,99,1,0,381,14,357,2,8,58,3,28,22,4,1
95DD20W1,826,330,23,294,4,9,417,16,382,1,18,79,5,31,34,9,0
95DD21W1,891,242,58,178,2,4,503,159,316,5,23,146,18,29,79,19,1
95DD22S1,559,139,55,80,1,3,387,121,262,1,3,33,1,6,21,4,1
95DD22S2,597,170,49,116,2,3,378,124,251,0,3,49,7,10,28,4,0
95DD23W1,881,154,22,126,2,4,637,71,554,3,9,90,6,45,27,11,1
95DD24W1,990,198,118,71,0,9,630,440,180,1,9,162,27,19,102,13,1
95EE01W1,592,93,80,12,0,1,455,431,23,0,1,44,7,2,31,4,0
95EE02W1,790,186,6,175,0,5,522,17,490,2,13,82,2,35,35,10,0
95EE03W1,808,231,27,187,2,15,472,60,400,2,10,105,1,40,55,9,0
95EE04W1,736,168,59,108,0,1,469,169,292,2,6,99,6,26,63,4,0
95EE05W1,577,135,13,117,1,4,364,19,337,0,8,78,1,24,44,7,2
95EE06W1,692,123,99,24,0,0,530,437,91,0,2,39,7,2,23,7,0
95EE07W1,740,207,33,170,2,2,441,62,364,4,11,92,8,27,48,9,0
95EE08W1,711,224,29,185,2,8,402,48,341,3,10,85,8,29,38,10,0
95EE09W1,605,95,35,60,0,0,430,154,269,2,5,80,5,27,39,9,0
95EE10W1,598,116,66,48,2,0,417,242,171,2,2,65,11,2,42,9,1
95EE11W1,551,82,15,62,3,2,398,121,269,1,7,71,6,20,41,4,0
95EE12W1,1059,310,37,259,2,12,618,63,539,1,15,131,8,50,61,11,1
95EE13W1,718,297,79,203,7,8,347,59,278,2,8,74,8,19,43,3,1
95EE14W1,1016,213,21,182,0,10,641,66,561,5,9,162,11,62,75,12,2
95EE15W1,606,129,18,107,1,3,386,68,308,2,8,91,5,29,48,9,0
95EE16W1,709,132,34,91,3,4,493,117,369,2,5,84,6,31,38,9,0
95FF01S1,781,160,37,117,1,5,476,125,341,2,8,145,18,42,71,14,0
95FF01S2,959,175,56,108,1,10,583,185,384,2,12,201,18,50,110,23,0
95FF02W1,923,190,99,80,0,11,650,367,276,1,6,83,12,21,40,10,0
95FF03W1,1169,268,116,140,1,11,672,251,405,3,13,229,28,42,138,21,0
95FF04W1,862,136,57,72,3,4,614,214,391,3,6,112,11,33,57,11,0
95FF05W1,1119,367,72,275,5,15,607,95,495,8,9,145,13,63,46,23,0
95FF06S1,820,224,35,175,3,11,473,56,393,2,22,123,9,53,55,6,0
95FF06S2,720,130,24,101,1,4,448,35,403,4,6,142,11,52,60,19,0
95FF07W1,1154,363,139,202,4,18,589,299,278,1,11,202,22,32,135,11,2
95FF08W1,993,351,99,244,3,5,518,131,371,2,14,124,11,30,75,8,0
95FF09W1,1000,300,119,167,3,11,531,201,315,3,12,169,13,30,103,22,1
95FF10W1,1216,228,28,191,1,8,813,89,704,3,17,175,10,74,80,11,0
95FF11W1,873,157,52,101,2,2,624,165,447,5,7,92,12,31,40,8,1
95FF12W1,1018,229,119,99,4,7,633,353,273,3,4,156,13,28,100,14,1
95FF13W1,977,218,68,139,2,9,639,218,411,1,9,120,18,23,74,5,0
95FF14W1,862,149,30,115,2,2,614,66,533,3,12,99,7,34,50,6,2
95FF15W1,1073,335,105,221,5,4,629,243,370,3,13,109,12,26,55,16,0
95FF16W1,927,255,53,188,5,9,544,98,438,1,7,128,12,24,76,16,0
95FF17W1,857,378,137,219,4,18,352,118,226,1,7,127,16,27,72,11,1
95GG01S1,739,226,215,9,1,1,488,477,11,0,0,25,7,2,13,3,0
95GG01S2,624,226,219,6,0,1,379,369,9,0,1,19,4,2,7,6,0
95GG01S3,641,197,184,10,2,1,408,400,6,1,1,36,16,4,13,3,0
95GG02S1,749,245,227,14,0,4,474,454,18,1,1,30,5,4,21,0,0
95GG02S2,859,282,265,13,2,2,524,506,14,0,4,53,12,8,23,10,0
95GG02S3,960,358,339,12,0,7,563,551,10,0,2,39,11,4,15,9,0
95GG03S1,895,333,72,240,4,17,396,57,311,3,25,166,22,60,60,21,3
95GG03S2,767,242,42,186,1,13,369,50,299,6,14,156,13,65,55,19,4
95GG03S3,1005,404,47,320,5,32,421,51,330,5,35,180,16,83,64,16,1
95GG04S1,801,323,151,151,5,16,419,294,112,8,5,59,13,22,24,0,0
95GG04S2,640,232,146,79,1,6,377,307,66,1,3,31,5,8,15,3,0
95GG04S3,856,405,40,346,2,17,374,47,292,4,31,77,13,36,18,10,0
95GG05S1,845,325,209,93,3,20,364,283,57,7,17,156,38,25,73,18,2
95GG05S2,948,360,198,132,1,29,389,253,93,11,32,199,63,23,90,21,2
95GG05S3,1007,393,175,170,8,40,412,233,125,8,46,202,63,36,77,18,8
95GG06S1,794,212,14,188,1,9,487,14,450,3,20,95,8,59,21,7,0
95GG06S2,833,303,27,258,3,15,432,25,389,6,12,98,8,49,39,2,0
95GG06S3,754,208,20,172,2,14,446,26,407,1,12,100,3,55,33,7,2
95GG07S1,796,286,260,25,1,0,463,434,23,0,6,47,13,8,22,4,0
95GG07S2,788,253,231,17,1,4,493,464,16,4,9,42,14,2,20,6,0
95GG07S3,685,203,184,15,1,3,444,430,11,0,3,38,9,4,21,2,2
95GG08S1,554,158,95,56,3,4,331,284,43,1,3,65,16,8,33,7,1
95GG08S2,810,319,180,126,2,11,397,271,117,1,8,94,18,19,43,13,1
95GG08S3,787,258,124,117,4,13,402,238,150,2,12,127,33,37,47,10,0
95GG09S1,844,225,26,187,1,11,498,15,458,4,21,121,5,56,41,18,1
95GG09S2,808,233,17,204,0,12,449,24,402,3,20,126,9,69,42,6,0
95GG09S3,952,344,29,291,3,21,470,25,418,0,27,138,7,75,40,16,0
95GG10S1,966,453,40,359,6,48,416,59,315,4,38,97,14,45,31,7,0
95GG10S2,1051,430,24,349,15,42,474,61,373,5,35,147,19,59,55,12,2
95GG11S1,987,462,36,378,7,41,399,59,292,2,46,126,16,63,35,12,0
95GG11S2,701,233,28,186,4,15,343,34,296,2,11,125,20,51,37,16,1
95GG11S3,998,467,63,359,5,40,390,63,292,5,30,141,28,50,54,7,2
95GG12S1,558,160,75,45,9,31,215,122,55,11,27,183,32,23,83,41,4
95GG12S2,727,232,112,80,11,29,279,204,52,4,19,216,34,20,67,93,2
95GG12S3,586,209,118,60,6,25,275,197,44,8,26,102,25,8,46,22,1
95GG12S4,719,308,163,85,17,43,235,156,41,10,28,176,41,23,74,34,4
95GG12S5,839,231,192,23,7,9,491,424,42,12,13,117,45,15,42,15,0
95GG13S1,664,317,35,253,8,21,296,57,219,4,16,51,3,23,19,5,1
95GG13S2,665,180,94,78,5,3,391,257,130,1,3,94,22,18,36,18,0
95GG13S3,787,322,67,233,6,16,398,100,284,1,13,67,3,29,27,6,2
95GG14S1,618,155,65,83,4,3,384,187,189,1,7,79,13,18,43,5,0
95GG14S2,582,137,94,37,3,3,395,320,67,3,5,50,14,8,26,2,0
95GG14S3,617,148,48,91,5,4,396,171,219,1,5,73,10,20,30,12,1
95GG15S1,736,194,24,159,2,9,405,36,358,1,10,137,11,49,63,14,0
95GG15S2,890,304,35,249,4,16,422,48,349,0,25,164,15,62,59,26,2
95GG15S3,918,391,36,333,4,18,420,45,362,1,12,107,13,51,35,8,0
95GG16S1,866,341,269,47,7,18,409,358,39,2,10,116,39,20,51,6,0
95GG16S2,777,267,225,30,1,11,402,360,30,3,9,108,32,16,48,12,0
95GG16S3,587,168,66,91,3,8,358,235,102,6,15,61,19,17,16,6,3
95GG17S1,770,198,170,20,3,5,519,486,18,4,11,53,22,6,20,5,0
95GG17S2,623,170,118,47,2,3,403,324,75,0,4,50,14,13,20,3,0
95GG17S3,744,268,102,158,2,6,400,176,209,0,15,76,11,24,34,7,0
95GG18S1,1073,361,334,20,4,3,666,631,29,1,5,46,16,9,13,6,2
95GG18S2,1070,385,347,34,0,4,623,585,30,2,6,62,23,4,28,6,1
95GG19S1,1061,525,17,493,2,13,493,29,442,1,21,43,1,28,9,4,1
95GG19S2,1178,479,45,410,4,20,626,88,511,1,26,73,2,42,21,8,0
95GG20S1,1393,616,108,438,13,57,573,156,370,10,37,204,33,60,80,30,1
95GG20S2,966,392,30,340,4,18,454,85,343,6,20,120,19,39,37,22,3
95GG21S1,639,235,215,18,1,1,377,359,15,0,3,27,5,1,19,2,0
95GG21S2,675,187,166,17,1,3,456,433,22,0,1,32,6,5,19,2,0
95GG21S3,948,432,371,25,15,21,459,397,20,29,13,57,17,11,26,2,1
95GG22S1,733,275,264,8,2,1,417,402,10,2,3,41,21,4,15,1,0
95GG22S2,814,317,302,9,3,3,474,460,10,2,2,23,7,0,14,2,0
95GG22S3,661,191,186,4,0,1,447,435,11,1,0,23,12,1,8,2,0
95GG23S1,566,115,21,86,1,7,375,112,239,11,13,76,14,13,41,6,2
95GG23S2,579,178,85,84,1,8,349,292,51,2,4,52,16,7,28,1,0
95GG23S3,676,197,74,112,6,5,392,128,237,9,18,87,14,23,39,10,1
95GG24S1,612,260,154,94,5,7,298,178,112,3,5,54,14,11,26,3,0
95GG24S2,712,259,37,206,2,14,379,39,314,2,24,74,9,33,20,12,0
95GG24S3,621,195,85,95,3,12,328,189,129,1,9,98,18,30,38,10,2
95GG25S1,868,280,265,9,3,3,573,554,15,2,2,15,6,1,7,0,1
95GG25S2,716,224,213,7,1,3,473,464,8,0,1,19,9,1,6,3,0
95GG25S3,610,164,157,5,2,0,428,417,7,1,3,18,7,1,7,3,0
95GG26S1,848,273,18,246,1,8,493,30,445,2,16,82,8,54,15,4,1
95GG26S2,806,290,56,221,4,9,469,136,317,1,15,47,5,24,15,3,0
95GG27S1,487,85,81,2,1,1,375,368,6,0,1,27,7,4,16,0,0
95GG27S2,607,169,162,7,0,0,424,408,15,0,1,14,3,2,7,2,0
95GG27S3,727,241,218,18,1,4,458,449,8,0,1,28,10,1,13,4,0
95GG27S4,646,191,174,13,2,2,424,410,14,0,0,31,12,4,13,2,0
95GG28S1,839,203,7,181,1,14,552,20,501,0,31,84,4,58,19,3,0
95GG28S2,712,195,24,166,0,5,462,73,375,3,11,55,6,31,10,6,2
95GG28S3,774,238,12,214,1,11,480,31,433,1,15,56,5,29,18,3,1
95GG29S1,1083,438,46,349,12,31,526,53,395,36,42,119,20,54,37,7,1
95GG29S2,1347,563,55,450,8,50,583,87,439,12,45,201,21,96,59,18,7
95GG30S1,763,291,11,256,5,19,381,21,340,3,17,91,6,49,24,12,0
95GG30S2,695,201,20,169,3,9,374,36,315,0,23,120,16,49,41,13,1
95GG30S3,625,140,5,129,1,5,416,9,393,4,10,69,1,44,16,7,1
95GG31S1,793,152,142,6,1,3,594,580,11,1,2,47,16,4,25,2,0
95GG31S2,800,196,108,79,4,5,540,398,124,3,15,64,12,25,19,7,1
95GG31S3,870,219,183,31,1,4,596,565,25,1,5,55,21,7,26,1,0
95GG32S1,1257,346,205,128,2,11,773,586,168,6,13,138,29,25,71,12,1
95GG32S2,698,262,41,208,3,10,374,61,296,1,16,62,10,34,18,0,0
95GG32S3,694,230,42,173,3,12,388,127,254,0,7,76,9,32,27,7,1
95GG33S1,737,167,88,69,2,8,478,336,132,3,7,92,19,12,49,12,0
95GG33S2,618,172,83,75,8,6,358,237,108,6,7,88,20,17,42,8,1
95GG33S3,840,302,142,128,13,19,369,228,118,9,14,169,36,35,79,15,4
95GG34S1,650,252,34,208,0,10,327,53,254,10,10,71,5,34,23,7,2
95GG34S2,553,90,76,13,1,0,422,413,8,0,1,41,16,0,25,0,0
95GG34S3,796,253,158,83,3,9,402,287,106,3,6,141,36,19,70,14,2
95GG35S1,867,331,300,24,1,6,477,443,31,2,1,59,20,8,26,5,0
95GG35S2,731,337,316,16,1,4,355,346,7,1,1,39,7,4,28,0,0
95GG35S3,646,229,201,23,1,4,386,362,16,3,5,31,12,4,12,2,1
95GG36S1,827,307,31,256,4,16,393,58,304,4,27,127,15,62,34,14,2
95GG36S2,836,267,19,225,3,20,440,29,396,3,12,129,9,64,40,16,0
95GG36S3,818,266,14,241,2,9,421,24,381,1,15,131,8,71,37,14,1
95GG37S1,779,192,89,87,0,16,400,213,171,2,14,187,41,44,76,24,2
95GG37S2,819,295,50,216,8,21,358,100,223,6,29,166,35,45,70,13,3
95GG37S3,1089,444,149,258,8,29,415,179,207,6,23,230,50,60,99,18,3
95GG38S1,1369,482,222,231,13,16,607,376,182,12,37,280,57,44,137,40,2
95GG38S2,853,366,193,149,3,21,345,213,119,2,11,142,29,25,64,22,2
95GG38S3,693,251,145,98,2,6,331,256,67,1,7,111,29,20,52,10,0
95GG39S1,1172,508,287,146,31,44,523,320,100,89,14,141,44,27,50,14,6
95GG39S2,1402,663,190,388,23,62,547,182,285,14,66,192,40,59,72,17,4
95GG39S3,1042,496,68,382,13,33,425,47,330,19,29,121,18,53,36,12,2
95GG40S1,802,317,6,301,0,10,440,31,388,3,18,45,4,34,7,0,0
95GG40S2,1059,539,24,486,4,25,440,22,402,0,16,80,4,44,23,7,2
95GG41S1,789,193,8,172,2,11,482,23,450,0,9,114,10,49,39,16,0
95GG41S2,596,155,15,135,1,4,348,26,311,2,9,93,11,39,27,16,0
95GG41S3,788,257,21,211,3,22,382,55,308,3,16,149,14,54,58,22,1
95GG42S1,689,163,61,91,4,7,406,194,190,8,14,120,28,19,46,24,3
95GG42S2,209,72,37,30,2,3,103,53,40,4,6,34,9,4,15,6,0
95GG42S3,740,197,88,83,7,19,310,176,105,6,23,233,34,39,104,55,1
95GG42S4,968,309,122,155,8,24,427,217,175,12,23,232,52,36,103,37,4
95GG43S1,720,312,29,257,5,21,336,22,284,8,22,72,9,36,22,5,0
95GG43S2,734,224,18,189,0,17,411,26,351,6,28,99,10,59,27,2,1
95GG43S3,862,353,21,304,4,24,401,35,330,2,34,108,19,50,29,9,1
95GG44S1,1390,584,42,470,14,58,638,106,467,3,62,168,31,75,41,17,4
95GG44S2,1315,567,49,454,9,55,574,87,431,2,54,174,23,73,52,25,1
95GG45S1,694,176,59,105,5,7,432,194,213,13,12,86,14,15,51,4,2
95GG45S2,686,244,18,209,3,14,359,29,318,2,10,83,5,43,23,12,0
95GG45S3,749,292,95,181,3,13,351,101,220,8,22,106,16,42,36,11,1
95GG46S1,663,176,161,9,0,6,464,449,14,0,1,23,9,1,13,0,0
95GG46S2,646,127,118,8,1,0,495,475,17,1,2,24,9,3,7,5,0
95GG46S3,623,182,173,5,1,3,422,407,11,1,3,19,5,2,6,6,0
95GG47S1,1025,466,407,38,4,17,471,445,17,3,6,88,29,11,37,11,0
95GG47S2,801,349,321,20,3,5,408,392,10,1,5,44,10,4,24,6,0
95GG47S3,815,344,311,22,3,8,381,358,13,1,9,90,41,7,30,12,0
95GG48S1,620,158,149,7,0,2,416,404,10,1,1,46,18,3,21,2,2
95GG48S2,842,187,178,7,0,2,612,596,11,0,5,43,14,5,21,3,0
95GG48S3,589,133,127,2,0,4,432,417,13,1,1,24,6,4,13,1,0
95GG49S1,748,302,143,133,9,17,298,186,88,8,16,148,28,28,78,12,2
95GG49S2,948,299,119,131,14,35,346,178,113,25,30,303,78,32,141,46,6
95GG49S3,821,259,87,135,10,27,311,126,114,34,37,251,40,36,120,47,8
95GG49S4,834,274,115,127,8,24,313,149,121,13,30,247,35,45,106,56,5
95GG50S1,764,325,52,241,6,26,328,63,227,4,34,111,18,52,28,10,3
95GG50S2,972,384,48,304,8,24,452,81,313,12,46,136,17,66,34,15,4
95GG50S3,917,381,62,277,7,35,399,81,261,10,47,137,24,56,48,6,3
95GG51S1,683,291,20,254,3,14,340,21,304,1,14,52,8,27,14,3,0
95GG51S2,710,324,7,302,3,12,344,14,320,0,10,42,2,26,10,3,1
95GG51S3,688,328,6,311,0,11,317,11,298,0,8,43,0,26,14,2,1
95HH01W1,890,292,43,222,5,22,420,42,358,1,19,178,20,68,66,24,0
95HH02S1,522,110,6,98,3,3,337,15,304,2,16,75,3,42,21,9,0
95HH02S2,541,62,3,55,3,1,386,8,358,1,19,93,6,50,25,12,0
95HH03W1,726,207,18,175,3,11,439,35,392,1,11,80,1,35,35,9,0
95HH04S1,645,124,10,102,3,9,415,21,373,3,18,106,9,51,38,8,0
95HH04S2,515,90,2,82,2,4,357,6,344,2,5,68,4,36,22,6,0
95HH05W1,908,254,11,220,1,22,525,20,476,0,29,129,7,83,30,8,1
95HH06S1,762,133,8,116,1,8,495,14,462,2,17,134,7,74,27,24,2
95HH06S2,920,169,13,143,0,13,616,27,557,4,28,135,8,77,34,16,0
95HH07W1,733,313,19,264,4,26,338,16,301,3,18,82,7,43,25,7,0
95HH08W1,1083,310,29,255,5,21,579,64,489,1,25,194,18,78,81,16,1
95HH09W1,1423,731,95,576,14,46,528,63,411,7,47,164,18,67,60,17,2
95HH10W1,945,188,25,144,5,14,602,40,538,1,23,155,16,71,49,18,1
95HH11W1,655,252,10,228,2,12,329,15,289,0,25,74,4,48,13,9,0
95HH12W1,626,130,6,116,0,8,393,15,352,0,26,103,3,69,25,5,1
95HH13W1,614,188,14,156,4,14,342,6,314,0,22,84,4,59,19,2,0
95HH14W1,764,319,29,279,1,10,357,25,313,1,18,88,7,46,23,11,1
95HH15W1,1083,334,35,282,6,11,597,34,532,5,26,152,10,69,55,15,3
95HH16W1,917,286,48,214,4,20,452,65,360,2,25,179,10,66,75,23,5
95HH17W1,928,182,16,160,0,6,616,18,572,3,23,130,6,68,42,14,0
95II01S1,626,144,4,130,2,8,407,16,365,2,24,75,6,49,14,5,1
95II01S2,634,163,4,153,1,5,406,5,388,3,10,65,5,34,16,9,1
95II02S1,507,110,42,60,5,3,304,165,120,6,13,93,14,18,50,10,1
