GeographyCode,QS401NI0001,QS401NI0002,QS401NI0003,QS401NI0004,QS401NI0005,QS401NI0006,QS401NI0007,QS401NI0008,QS401NI0009,QS401NI0010,QS401NI0011,QS401NI0012
95BB16S2,1600,1600,1590,1244,215,131,10,4,3,3,0,0
95BB17S1,1793,1793,1769,284,1174,311,24,19,5,0,0,0
95BB17S2,1742,1742,1737,808,456,473,5,2,2,1,0,0
95BB18S1,1688,1688,1647,349,754,544,41,29,5,7,0,0
95BB18S2,2524,2524,2516,1643,737,136,6,2,4,0,2,0
95BB19S1,1557,1557,1512,462,732,318,45,43,2,0,0,0
95BB19S2,1777,1777,1765,1000,715,50,12,12,0,0,0,0
95BB19S3,1391,1391,1382,523,824,35,9,9,0,0,0,0
95BB20S1,1844,1844,1826,1084,452,290,18,5,0,13,0,0
95BB20S2,1524,1524,1475,259,382,834,49,42,3,4,0,0
95BB21S1,2379,2379,2355,1175,779,401,24,20,3,1,0,0
95BB21S2,2320,2320,2265,1288,692,285,52,51,0,1,3,0
95BB22S1,1525,1525,1421,284,499,638,104,104,0,0,0,0
95BB22S2,1468,1468,1281,184,458,639,187,187,0,0,0,0
95BB23S1,1540,1540,1517,831,599,87,23,22,1,0,0,0
95BB23S2,1436,1436,1436,964,441,31,0,0,0,0,0,0
95CC01W1,2376,2376,2246,803,738,705,130,107,12,11,0,0
95CC02W1,2693,2693,2682,2301,320,61,0,0,0,0,11,0
95CC03W1,2791,2791,2507,468,913,1126,284,229,36,19,0,0
95CC04W1,2384,2384,2369,1877,256,236,2,2,0,0,13,0
95CC05W1,2749,2749,2722,1998,496,228,20,14,6,0,7,0
95CC06S1,1458,1458,1435,938,411,86,23,17,6,0,0,0
95CC06S2,1292,1292,1278,529,680,69,14,9,5,0,0,0
95CC07W1,3475,3475,3432,2710,624,98,36,33,3,0,7,0
95CC08W1,2511,2511,2436,739,934,763,75,65,0,10,0,0
95CC09S1,1485,1485,1451,1319,108,24,15,10,5,0,19,0
95CC09S2,1838,1838,1820,1148,502,170,9,0,9,0,9,0
95CC10W1,2495,2495,2473,1900,399,174,6,0,6,0,16,0
95CC11W1,1787,1787,1700,393,640,667,87,66,10,11,0,0
95CC12W1,2751,2751,2724,2299,303,122,8,1,0,7,19,0
95CC13W1,2474,2474,2448,1889,404,155,20,5,9,6,6,0
95CC14W1,3017,3017,3015,1825,878,312,2,0,2,0,0,0
95CC15W1,2893,2893,2874,2088,482,304,17,6,11,0,2,0
95CC16W1,2801,2801,2736,1501,636,599,50,39,0,11,15,0
95CC17W1,2724,2724,2685,2042,284,359,14,8,4,2,25,0
95CC18W1,2309,2309,2225,1400,539,286,84,67,3,14,0,0
95CC19W1,2720,2720,2685,1961,427,297,17,11,1,5,18,0
95CC20S1,1308,1308,1298,780,399,119,10,7,3,0,0,0
95CC20S2,1658,1658,1571,690,658,223,87,67,15,5,0,0
95CC21W1,2925,2925,2829,1470,759,600,96,76,8,12,0,0
95CC22W1,1724,1724,1510,243,526,741,214,202,9,3,0,0
95DD01W1,2031,2031,1948,1312,453,183,83,77,6,0,0,0
95DD02S1,1453,1453,1399,555,481,363,54,54,0,0,0,0
95DD02S2,2419,2419,2370,1196,924,250,47,47,0,0,2,0
95DD03W1,3474,3474,3369,1816,1233,320,105,93,12,0,0,0
95DD04W1,1926,1926,1703,225,444,1034,223,218,5,0,0,0
95DD05W1,1739,1739,1704,274,501,929,35,35,0,0,0,0
95DD06W1,2427,2427,2405,1988,367,50,22,20,2,0,0,0
95DD07S1,1596,1596,1523,742,308,473,73,72,0,1,0,0
95DD07S2,1767,1767,1658,900,539,219,109,101,4,4,0,0
95DD08W1,2083,2083,1563,146,463,954,520,450,56,14,0,0
95DD09W1,2572,2572,2558,2226,247,85,4,1,0,3,10,0
95DD10W1,2805,2805,2732,1099,762,871,71,64,5,2,2,0
95DD11W1,2363,2363,2175,468,353,1354,188,166,20,2,0,0
95DD12W1,2582,2582,2563,2117,366,80,11,5,3,3,8,0
95DD13W1,1743,1743,1595,211,837,547,148,134,8,6,0,0
95DD14S1,1601,1601,1570,664,725,181,31,30,0,1,0,0
95DD14S2,1667,1667,1644,1373,145,126,21,17,4,0,2,0
95DD15W1,3451,3451,3415,2555,550,310,27,12,12,3,9,0
95DD16W1,2943,2943,2918,2485,278,155,10,8,2,0,15,0
95DD17W1,3461,3461,3442,2955,350,137,7,7,0,0,12,0
95DD18W1,1813,1813,1670,405,577,688,143,111,13,19,0,0
95DD19S1,1855,1855,1839,644,649,546,13,6,0,7,3,0
95DD19S2,1460,1460,1458,1040,322,96,1,1,0,0,1,0
95DD20W1,1742,1742,1359,117,357,885,383,376,1,6,0,0
95DD21W1,2130,2130,1990,866,633,491,140,130,10,0,0,0
95DD22S1,1537,1537,1503,1205,168,130,34,23,6,5,0,0
95DD22S2,1581,1581,1541,953,451,137,40,39,1,0,0,0
95DD23W1,2490,2490,2458,2242,170,46,8,5,3,0,24,0
95DD24W1,2692,2692,2640,1104,1434,102,49,39,10,0,3,0
95EE01W1,1895,1895,1882,1251,536,95,6,0,6,0,7,0
95EE02W1,2095,2095,2085,1210,702,173,7,4,0,3,3,0
95EE03W1,1983,1983,1932,1129,463,340,51,40,9,2,0,0
95EE04W1,1990,1990,1981,934,919,128,9,5,0,4,0,0
95EE05W1,1497,1497,1474,874,564,36,20,18,2,0,3,0
95EE06W1,2278,2278,2260,1496,652,112,15,10,1,4,3,0
95EE07W1,1798,1798,1795,632,959,204,0,0,0,0,3,0
95EE08W1,1633,1633,1521,972,340,209,112,98,8,6,0,0
95EE09W1,1859,1859,1842,1339,399,104,8,5,1,2,9,0
95EE10W1,1797,1797,1771,1165,403,203,20,11,4,5,6,0
95EE11W1,1677,1677,1666,1313,346,7,6,5,1,0,5,0
95EE12W1,2500,2500,2424,670,1201,553,76,74,2,0,0,0
95EE13W1,1529,1528,1341,632,266,443,187,171,10,6,0,1
95EE14W1,2684,2684,2674,1566,964,144,7,4,3,0,3,0
95EE15W1,1728,1728,1727,1111,580,36,0,0,0,0,1,0
95EE16W1,2111,2111,2100,1430,646,24,0,0,0,0,11,0
95FF01S1,2098,2098,2096,1109,673,314,2,2,0,0,0,0
95FF01S2,2655,2655,2602,1773,497,332,53,52,1,0,0,0
95FF02W1,2817,2817,2772,2388,245,139,6,1,3,2,39,0
95FF03W1,3006,3006,2945,579,1724,642,61,52,9,0,0,0
95FF04W1,2629,2629,2615,2303,191,121,4,1,3,0,10,0
95FF05W1,2563,2561,2484,849,734,901,77,70,2,5,0,2
95FF06S1,1974,1974,1890,854,688,348,84,79,2,3,0,0
95FF06S2,2080,2080,2046,1604,215,227,34,31,3,0,0,0
95FF07W1,2763,2763,2569,502,826,1241,194,191,2,1,0,0
95FF08W1,2328,2328,2172,1060,661,451,156,147,5,4,0,0
95FF09W1,2521,2521,2459,1070,587,802,62,42,16,4,0,0
95FF10W1,3473,3473,3430,2701,428,301,26,11,13,2,17,0
95FF11W1,2582,2582,2551,2294,125,132,7,7,0,0,24,0
95FF12W1,2721,2721,2702,1656,637,409,14,14,0,0,5,0
95FF13W1,2708,2708,2679,1823,465,391,15,5,8,2,14,0
95FF14W1,2413,2413,2406,2242,51,113,2,2,0,0,5,0
95FF15W1,2680,2680,2621,798,1098,725,58,29,7,22,1,0
95FF16W1,2317,2317,2227,1406,413,408,85,82,3,0,5,0
95FF17W1,1717,1717,1544,310,265,969,173,146,9,18,0,0
95GG01S1,1765,1765,1668,207,1111,350,97,86,6,5,0,0
95GG01S2,1464,1462,1323,41,632,650,139,136,0,3,0,2
95GG01S3,1616,1616,1523,91,632,800,93,90,0,3,0,0
95GG02S1,1745,1745,1727,102,94,1531,18,12,6,0,0,0
95GG02S2,2018,2018,1976,96,248,1632,42,33,9,0,0,0
95GG02S3,2224,2224,1924,147,317,1460,299,267,31,1,1,0
95GG03S1,1952,1946,1784,312,1063,409,162,122,40,0,0,6
95GG03S2,1833,1833,1689,237,1122,330,144,106,35,3,0,0
95GG03S3,2072,2072,1703,180,621,902,369,339,29,1,0,0
95GG04S1,1708,1708,1181,94,144,943,527,521,6,0,0,0
95GG04S2,1564,1564,1419,77,154,1188,145,128,17,0,0,0
95GG04S3,1636,1636,1320,78,175,1067,316,294,20,2,0,0
95GG05S1,1777,1771,1574,89,446,1039,197,133,58,6,0,6
95GG05S2,2009,2009,1810,61,500,1249,199,166,28,5,0,0
95GG05S3,2106,2106,1583,66,119,1398,523,493,26,4,0,0
95GG06S1,1866,1866,1855,97,1177,581,11,9,2,0,0,0
95GG06S2,1779,1779,1764,60,1371,333,15,5,4,6,0,0
95GG06S3,1922,1922,1839,433,1027,379,83,72,6,5,0,0
95GG07S1,1844,1844,1584,92,418,1074,260,229,29,2,0,0
95GG07S2,1922,1922,1801,133,249,1419,115,98,6,11,6,0
95GG07S3,1701,1701,1645,76,563,1006,56,52,4,0,0,0
95GG08S1,1394,1394,1304,544,528,232,90,87,0,3,0,0
95GG08S2,1730,1730,1611,119,937,555,119,105,7,7,0,0
95GG08S3,1786,1786,1522,201,1188,133,264,245,0,19,0,0
95GG09S1,2089,2089,1924,982,773,169,165,153,10,2,0,0
95GG09S2,1856,1856,1809,207,1283,319,47,39,6,2,0,0
95GG09S3,2110,2110,1889,239,694,956,221,191,22,8,0,0
95GG10S1,1826,1826,1778,104,99,1575,48,40,8,0,0,0
95GG10S2,2171,2171,1995,91,257,1647,176,166,10,0,0,0
95GG11S1,1895,1893,1628,106,221,1301,265,220,37,8,0,2
95GG11S2,1636,1636,1562,188,1002,372,72,48,23,1,2,0
95GG11S3,1858,1858,1664,67,321,1276,194,181,9,4,0,0
95GG12S1,1488,1483,794,67,108,619,689,262,419,8,0,5
95GG12S2,1958,1958,1632,53,194,1385,326,192,122,12,0,0
95GG12S3,1477,1471,909,47,76,786,562,332,226,4,0,6
95GG12S4,1626,1611,466,83,50,333,1145,524,615,6,0,15
95GG12S5,2177,2177,1890,122,293,1475,287,200,68,19,0,0
95GG13S1,1329,1329,1064,129,563,372,265,256,7,2,0,0
95GG13S2,1731,1731,1615,561,742,312,114,91,23,0,2,0
95GG13S3,1637,1637,1355,268,515,572,282,276,6,0,0,0
95GG14S1,1617,1617,1602,855,697,50,15,13,0,2,0,0
95GG14S2,1597,1597,1506,1055,369,82,91,73,18,0,0,0
95GG14S3,1606,1606,1571,691,818,62,35,29,6,0,0,0
95GG15S1,1805,1805,1680,888,732,60,125,120,5,0,0,0
95GG15S2,2004,2002,1788,639,826,323,214,202,12,0,0,2
95GG15S3,1881,1881,1629,405,606,618,252,246,3,3,0,0
95GG16S1,1960,1954,1522,101,525,896,432,248,177,7,0,6
95GG16S2,1920,1918,1592,350,508,734,326,255,71,0,0,2
95GG16S3,1486,1485,1436,150,816,470,49,41,8,0,0,1
95GG17S1,2031,2031,1953,376,672,905,78,70,7,1,0,0
95GG17S2,1595,1595,1557,371,1096,90,38,37,1,0,0,0
95GG17S3,1704,1704,1668,78,1264,326,36,34,2,0,0,0
95GG18S1,2553,2553,2457,87,415,1955,96,89,3,4,0,0
95GG18S2,2422,2422,2013,117,379,1517,402,369,27,6,7,0
95GG19S1,1961,1958,1762,127,374,1261,196,190,5,1,0,3
95GG19S2,2563,2563,2319,206,864,1249,244,211,27,6,0,0
95GG20S1,2698,2693,1747,99,442,1206,946,882,45,19,0,5
95GG20S2,2094,2094,1838,181,448,1209,256,244,12,0,0,0
95GG21S1,1482,1482,1382,92,193,1097,100,86,14,0,0,0
95GG21S2,1699,1699,1610,103,249,1258,89,74,15,0,0,0
95GG21S3,1898,1898,1273,113,264,896,625,604,9,12,0,0
95GG22S1,1687,1687,1584,172,809,603,103,91,12,0,0,0
95GG22S2,1894,1894,1723,150,1243,330,171,170,0,1,0,0
95GG22S3,1709,1709,1617,139,966,512,92,91,1,0,0,0
95GG23S1,1418,1418,1411,559,409,443,7,6,1,0,0,0
95GG23S2,1496,1496,1389,528,781,80,107,106,1,0,0,0
95GG23S3,1585,1585,1477,397,836,244,108,95,4,9,0,0
95GG24S1,1286,1286,1121,301,519,301,165,137,28,0,0,0
95GG24S2,1540,1540,1481,58,308,1115,59,46,5,8,0,0
95GG24S3,1538,1538,1482,538,555,389,56,53,1,2,0,0
95GG25S1,2112,2112,1798,334,760,704,314,298,13,3,0,0
95GG25S2,1839,1839,1586,106,772,708,253,234,17,2,0,0
95GG25S3,1576,1576,1343,82,411,850,233,225,8,0,0,0
95GG26S1,1948,1948,1869,213,413,1243,79,73,6,0,0,0
95GG26S2,1727,1727,1681,70,834,777,46,43,3,0,0,0
95GG27S1,1500,1500,1443,474,730,239,57,57,0,0,0,0
95GG27S2,1614,1614,1519,67,530,922,95,93,2,0,0,0
95GG27S3,1705,1705,1259,38,633,588,446,439,1,6,0,0
95GG27S4,1587,1587,1419,59,169,1191,168,162,6,0,0,0
95GG28S1,2149,2149,2026,411,1287,328,123,123,0,0,0,0
95GG28S2,1717,1717,1625,167,839,619,92,89,3,0,0,0
95GG28S3,1769,1769,1678,54,348,1276,91,79,12,0,0,0
95GG29S1,2257,2257,1648,117,596,935,609,596,10,3,0,0
95GG29S2,2747,2742,2317,92,472,1753,425,380,41,4,0,5
95GG30S1,1604,1604,1329,306,485,538,275,256,14,5,0,0
95GG30S2,1685,1685,1509,591,825,93,176,141,35,0,0,0
95GG30S3,1538,1538,1538,99,1338,101,0,0,0,0,0,0
95GG31S1,2227,2227,2138,175,1354,609,89,81,8,0,0,0
95GG31S2,2032,2032,1888,47,1378,463,144,131,13,0,0,0
95GG31S3,2260,2260,2003,145,800,1058,257,241,15,1,0,0
95GG32S1,3232,3228,3113,433,1723,957,97,87,10,0,18,4
95GG32S2,1553,1553,1481,143,631,707,72,62,9,1,0,0
95GG32S3,1606,1606,1582,344,742,496,24,24,0,0,0,0
95GG33S1,1945,1945,1717,1370,279,68,228,225,3,0,0,0
95GG33S2,1595,1595,1375,898,387,90,220,170,38,12,0,0
95GG33S3,1912,1912,1673,584,603,486,239,167,47,25,0,0
95GG34S1,1441,1441,1273,128,277,868,168,163,4,1,0,0
95GG34S2,1590,1590,1584,235,1304,45,6,6,0,0,0,0
95GG34S3,1835,1835,1552,274,1098,180,283,275,7,1,0,0
95GG35S1,1889,1889,1512,95,259,1158,377,367,10,0,0,0
95GG35S2,1478,1475,1000,39,144,817,475,465,7,3,0,3
95GG35S3,1502,1501,1360,103,184,1073,141,117,20,4,0,1
95GG36S1,1794,1794,1649,65,1037,547,145,139,3,3,0,0
95GG36S2,1926,1926,1856,116,1617,123,70,66,1,3,0,0
95GG36S3,1899,1899,1851,233,1443,175,48,40,7,1,0,0
95GG37S1,1972,1972,1808,582,774,452,164,124,39,1,0,0
95GG37S2,1786,1786,1656,127,679,850,130,114,13,3,0,0
95GG37S3,2133,2133,1611,91,820,700,522,513,8,1,0,0
95GG38S1,3044,3044,2367,425,907,1035,677,660,14,3,0,0
95GG38S2,1752,1747,1227,136,633,458,520,429,90,1,0,5
95GG38S3,1583,1583,1430,165,1219,46,150,99,40,11,3,0
95GG39S1,2401,2398,1231,86,115,1030,1167,1128,26,13,0,3
95GG39S2,2709,2709,1637,122,266,1249,1072,1022,40,10,0,0
95GG39S3,2062,2057,1610,49,98,1463,447,425,20,2,0,5
95GG40S1,1697,1697,1559,189,448,922,135,122,12,1,3,0
95GG40S2,2008,2008,1812,127,248,1437,196,196,0,0,0,0
95GG41S1,1891,1891,1797,1562,190,45,94,74,20,0,0,0
95GG41S2,1524,1524,1413,1048,296,69,111,96,14,1,0,0
95GG41S3,1857,1857,1665,684,713,268,192,149,40,3,0,0
95GG42S1,1826,1819,1714,1038,586,90,105,73,30,2,0,7
95GG42S2,516,516,387,218,105,64,129,75,54,0,0,0
95GG42S3,2003,2003,1653,236,421,996,350,240,107,3,0,0
95GG42S4,2247,2247,1996,517,1131,348,251,240,5,6,0,0
95GG43S1,1424,1424,1194,76,303,815,230,210,20,0,0,0
95GG43S2,1635,1635,1581,96,411,1074,54,45,9,0,0,0
95GG43S3,1724,1724,1593,71,510,1012,131,126,5,0,0,0
95GG44S1,2864,2853,2200,160,245,1795,653,575,68,10,0,11
95GG44S2,2727,2727,2357,100,287,1970,370,341,16,13,0,0
95GG45S1,1646,1642,1512,1164,186,162,130,128,2,0,0,4
95GG45S2,1554,1554,1464,101,466,897,90,75,7,8,0,0
95GG45S3,1617,1617,1372,272,541,559,245,236,9,0,0,0
95GG46S1,1712,1712,1604,115,780,709,108,95,2,11,0,0
95GG46S2,1828,1828,1784,101,949,734,42,38,4,0,2,0
95GG46S3,1664,1664,1590,62,523,1005,74,72,2,0,0,0
95GG47S1,2270,2270,1704,77,334,1293,566,415,144,7,0,0
95GG47S2,1696,1692,1323,85,429,809,366,268,96,2,3,4
95GG47S3,1798,1775,1353,62,136,1155,422,267,145,10,0,23
95GG48S1,1612,1612,1588,71,193,1324,24,21,3,0,0,0
95GG48S2,2321,2321,2149,167,885,1097,172,165,7,0,0,0
95GG48S3,1668,1668,1640,97,327,1216,28,26,2,0,0,0
95GG49S1,1617,1617,1215,243,261,711,402,309,88,5,0,0
95GG49S2,2214,2210,1129,103,201,825,1081,552,509,20,0,4
95GG49S3,2139,2134,1640,51,115,1474,494,399,86,9,0,5
95GG49S4,2066,2066,1508,49,340,1119,558,236,319,3,0,0
95GG50S1,1499,1499,1446,56,227,1163,53,31,22,0,0,0
95GG50S2,2061,2061,1714,73,198,1443,347,313,26,8,0,0
95GG50S3,1885,1885,1761,70,113,1578,124,92,25,7,0,0
95GG51S1,1353,1353,1343,53,774,516,10,10,0,0,0,0
95GG51S2,1399,1399,1327,78,231,1018,72,64,5,3,0,0
95GG51S3,1321,1321,1169,95,193,881,152,141,4,7,0,0
95HH01W1,1981,1981,1803,715,569,519,178,165,8,5,0,0
95HH02S1,1358,1358,1355,610,725,20,3,3,0,0,0,0
95HH02S2,1604,1604,1592,1096,468,28,12,10,2,0,0,0
95HH03W1,1663,1663,1638,1207,268,163,25,25,0,0,0,0
95HH04S1,1709,1709,1694,846,770,78,15,15,0,0,0,0
95HH04S2,1358,1358,1314,987,305,22,44,43,1,0,0,0
95HH05W1,2171,2171,2015,274,502,1239,156,144,12,0,0,0
95HH06S1,2231,2231,2176,1713,343,120,48,30,7,11,7,0
95HH06S2,2557,2557,2532,1501,893,138,25,20,5,0,0,0
95HH07W1,1493,1493,1196,207,224,765,297,285,12,0,0,0
95HH08W1,2553,2553,2290,1273,618,399,263,241,22,0,0,0
95HH09W1,2543,2543,1708,209,496,1003,832,756,48,28,3,0
95HH10W1,2488,2488,2444,1562,431,451,44,44,0,0,0,0
95HH11W1,1366,1366,1201,129,316,756,165,157,6,2,0,0
95HH12W1,1552,1552,1537,481,784,272,15,15,0,0,0,0
95HH13W1,1407,1407,1355,70,218,1067,52,52,0,0,0,0
95HH14W1,1530,1530,1317,126,280,911,213,208,1,4,0,0
95HH15W1,2585,2585,2355,799,786,770,230,220,10,0,0,0
95HH16W1,2159,2159,2015,977,596,442,144,114,26,4,0,0
95HH17W1,2477,2477,2435,1462,804,169,39,38,0,1,3,0
95II01S1,1532,1532,1486,741,530,215,46,42,4,0,0,0
95II01S2,1534,1534,1481,813,641,27,53,52,1,0,0,0
95II02S1,1485,1485,1471,907,525,39,14,13,0,1,0,0
95II02S2,1700,1700,1537,731,437,369,163,157,5,1,0,0
95II02S3,1415,1415,1062,471,124,467,353,344,9,0,0,0
95II03S1,1739,1739,1737,766,936,35,2,2,0,0,0,0
95II03S2,1784,1784,1727,258,1446,23,57,46,11,0,0,0
95II04S1,2293,2293,2217,914,1002,301,76,67,9,0,0,0
95II04S2,1952,1952,1792,314,447,1031,160,153,3,4,0,0
95II05S1,1586,1586,1566,1235,331,0,20,20,0,0,0,0
95II05S2,1826,1826,1734,490,967,277,92,88,4,0,0,0
95II06S1,1519,1519,1502,1027,461,14,11,11,0,0,6,0
95II06S2,1879,1879,1778,737,905,136,101,101,0,0,0,0
95II07W1,2077,2077,1646,85,301,1260,431,425,6,0,0,0
95II08W1,2417,2417,2124,97,1532,495,293,284,5,4,0,0
95II09S1,1934,1931,1711,385,1136,190,220,209,4,7,0,3
95II09S2,1413,1413,1411,159,1077,175,2,2,0,0,0,0
95II10W1,2592,2592,2292,286,427,1579,300,287,11,2,0,0
95II11W1,2555,2555,2463,850,1570,43,92,87,5,0,0,0
95II12W1,2481,2481,2388,1360,967,61,93,77,4,12,0,0
95II13W1,2701,2701,2143,420,913,810,558,543,10,5,0,0
95II14W1,2521,2521,2492,1156,1226,110,26,26,0,0,3,0
95II15S1,1793,1793,1735,709,910,116,58,49,9,0,0,0
95II15S2,1564,1564,1548,892,640,16,16,8,6,2,0,0
95II16W1,2126,2126,2057,95,1322,640,69,69,0,0,0,0
95II17W1,2493,2493,2036,562,884,590,457,448,5,4,0,0
95II18W1,2226,2226,1785,74,484,1227,439,435,4,0,2,0
95II19S1,1826,1826,1811,1502,269,40,11,10,1,0,4,0
95II19S2,1939,1939,1917,1058,443,416,20,20,0,0,2,0
95II20W1,2743,2743,2465,631,1536,298,278,258,14,6,0,0
95II21W1,2419,2419,2211,160,652,1399,208,200,8,0,0,0
95II22W1,2248,2248,2098,492,841,765,150,148,2,0,0,0
95II23W1,2190,2190,2128,282,1432,414,62,62,0,0,0,0
95JJ01W1,2495,2495,2492,2005,400,87,2,2,0,0,1,0
95JJ02W1,2367,2367,2198,1121,580,497,169,147,21,1,0,0
95JJ03S1,1406,1406,1283,220,250,813,123,120,0,3,0,0
95JJ03S2,1064,1064,1025,383,373,269,39,34,5,0,0,0
95JJ04S1,1546,1546,1535,870,484,181,10,8,2,0,1,0
95JJ04S2,1565,1565,1483,895,384,204,82,69,12,1,0,0
95JJ05W1,1775,1775,1462,175,356,931,313,256,36,21,0,0
95JJ06W1,2432,2432,2194,236,1059,899,238,214,18,6,0,0
95JJ07W1,2596,2596,2455,442,575,1438,141,132,5,4,0,0
95JJ08S1,1377,1377,1365,806,429,130,6,6,0,0,6,0
95JJ08S2,1720,1720,1632,995,536,101,88,82,5,1,0,0
95JJ09W1,1986,1986,1957,1343,531,83,26,19,7,0,3,0
95JJ10W1,2795,2794,2738,1871,430,437,53,43,1,9,3,1
95JJ11S1,1821,1821,1785,1126,444,215,36,34,2,0,0,0
95JJ11S2,1943,1943,1907,1217,584,106,34,31,3,0,2,0
95JJ12W1,2709,2709,2578,1451,622,505,123,92,6,25,8,0
95JJ13S1,2144,2144,2134,1214,699,221,10,10,0,0,0,0
95JJ13S2,1751,1751,1709,1140,511,58,42,39,2,1,0,0
95JJ14W1,2325,2325,2322,1563,506,253,2,1,0,1,1,0
95JJ15W1,1762,1762,1509,784,338,387,253,230,18,5,0,0
95JJ16W1,1755,1748,1393,292,610,491,354,300,29,25,1,7
95JJ17W1,2443,2443,2424,2049,288,87,16,11,5,0,3,0
95JJ18W1,1937,1937,1504,474,394,636,433,329,68,36,0,0
95JJ19S1,1645,1645,1608,1100,416,92,37,34,2,1,0,0
95JJ19S2,1251,1251,1177,705,293,179,74,72,1,1,0,0
95JJ20S1,2173,2173,2161,1229,782,150,12,12,0,0,0,0
95JJ20S2,1919,1919,1843,852,590,401,76,71,5,0,0,0
95JJ21W1,2292,2292,2143,749,740,654,149,144,0,5,0,0
95JJ22W1,2767,2767,2641,1852,568,221,126,105,16,5,0,0
95KK01W1,2578,2578,2547,1956,426,165,4,0,0,4,27,0
95KK02W1,2000,2000,1975,1271,467,237,16,11,0,5,9,0
95KK03W1,2344,2344,2337,2169,111,57,1,0,1,0,6,0
95KK04W1,2787,2787,2705,1134,831,740,82,73,7,2,0,0
95KK05W1,2587,2587,2569,2127,340,102,11,9,2,0,7,0
95KK06W1,1885,1885,1832,690,558,584,53,37,9,7,0,0
