GeographyCode,QS111NI0001,QS111NI0002,QS111NI0003,QS111NI0004,QS111NI0005,QS111NI0006,QS111NI0007,QS111NI0008,QS111NI0009,QS111NI0010,QS111NI0011,QS111NI0012,QS111NI0013,QS111NI0014,QS111NI0015,QS111NI0016,QS111NI0017,QS111NI0018,QS111NI0019,QS111NI0020,QS111NI0021,QS111NI0022,QS111NI0023,QS111NI0024,QS111NI0025,QS111NI0026,QS111NI0027
95GG22S1,733,275,130,145,390,44,186,44,31,59,52,0,27,10,10,7,0,133,53,26,54,68,12,11,1,9,35
95GG22S2,814,317,179,138,426,52,243,56,46,63,78,1,21,9,4,8,0,109,39,27,43,71,20,14,0,8,29
95GG22S3,661,191,79,112,402,37,198,42,39,53,64,0,22,12,1,6,3,145,41,47,57,68,14,17,1,9,27
95GG23S1,566,115,55,60,420,78,271,98,42,75,56,0,19,13,2,3,1,52,15,14,23,31,8,3,0,2,18
95GG23S2,579,178,101,77,382,52,262,52,43,84,83,0,25,8,7,6,4,43,15,16,12,19,4,3,1,3,8
95GG23S3,676,197,87,110,428,73,250,80,41,61,68,2,35,19,7,8,1,68,20,11,37,51,9,4,0,4,34
95GG24S1,612,260,139,121,317,47,172,52,37,43,40,0,32,20,6,6,0,66,20,15,31,35,5,5,1,7,17
95GG24S2,712,259,88,171,409,64,191,68,34,37,52,0,55,32,8,10,5,99,47,25,27,44,11,6,1,6,20
95GG24S3,621,195,79,116,385,36,239,55,36,97,51,2,37,22,5,6,4,71,22,23,26,41,10,4,0,1,26
95GG25S1,868,280,141,139,501,48,229,48,42,70,69,0,31,20,4,5,2,193,60,60,73,87,18,14,0,7,48
95GG25S2,716,224,91,133,416,30,200,32,45,70,53,1,20,11,6,2,1,165,59,30,76,76,17,19,0,3,37
95GG25S3,610,164,58,106,377,23,143,27,38,44,34,0,22,8,6,7,1,189,52,59,78,69,15,18,0,5,31
95GG26S1,848,273,83,190,505,64,182,52,32,43,55,0,38,21,6,11,0,221,74,79,68,70,16,19,0,6,29
95GG26S2,806,290,128,162,474,60,178,61,30,31,56,1,39,18,9,8,4,196,71,58,67,42,11,10,0,3,18
95GG27S1,487,85,20,65,338,14,176,26,34,82,34,0,20,10,3,5,2,128,39,50,39,64,13,21,0,1,29
95GG27S2,607,169,39,130,364,18,143,27,35,49,32,0,26,8,7,10,1,177,53,71,53,74,11,26,0,5,32
95GG27S3,727,241,47,194,397,42,170,38,26,39,67,0,19,8,7,3,1,166,68,37,61,89,19,18,0,1,51
95GG27S4,646,191,66,125,391,34,135,35,26,29,45,1,26,12,5,7,2,195,61,59,75,64,15,21,2,4,22
95GG28S1,839,203,69,134,591,58,358,92,89,115,62,2,48,27,11,8,2,125,44,46,35,45,11,7,1,4,22
95GG28S2,712,195,105,90,467,58,253,76,48,63,66,0,39,19,10,8,2,117,41,37,39,50,10,5,1,5,29
95GG28S3,774,238,58,180,479,38,154,54,25,30,45,0,51,20,12,14,5,236,86,83,67,57,12,19,2,6,18
95GG29S1,1083,438,137,301,552,38,205,70,52,53,30,1,85,59,15,9,2,223,87,79,57,93,9,13,1,5,65
95GG29S2,1347,563,161,402,657,47,283,105,75,70,33,2,127,93,21,8,5,198,81,69,48,127,20,13,0,2,92
95GG30S1,763,291,126,165,433,69,213,83,43,61,26,0,38,19,6,10,3,113,40,22,51,39,7,4,1,5,22
95GG30S2,695,201,93,108,459,87,292,86,52,111,43,0,34,23,3,6,2,46,17,13,16,35,7,6,1,3,18
95GG30S3,625,140,75,65,454,90,271,88,38,73,72,0,32,17,6,6,3,61,19,20,22,31,5,8,0,1,17
95GG31S1,793,152,51,101,575,70,329,71,61,108,89,0,37,15,8,10,4,139,48,50,41,66,22,15,2,0,27
95GG31S2,800,196,93,103,547,86,241,59,34,69,79,0,46,19,13,12,2,174,69,43,62,57,16,13,0,3,25
95GG31S3,870,219,60,159,567,59,190,50,32,47,61,0,30,18,3,7,2,288,109,118,61,84,28,20,0,4,32
95GG32S1,1257,346,106,240,794,46,338,100,61,124,53,1,85,49,11,22,3,324,121,147,56,117,33,37,0,1,46
95GG32S2,698,262,110,152,398,51,188,45,44,47,52,1,50,22,16,9,3,108,42,32,34,38,6,4,1,5,22
95GG32S3,694,230,117,113,417,49,241,72,47,56,66,0,21,10,5,5,1,106,37,30,39,47,7,8,0,4,28
95GG33S1,737,167,72,95,518,78,359,101,40,126,92,1,33,27,3,3,0,47,7,13,27,52,6,2,1,3,40
95GG33S2,618,172,79,93,409,50,297,85,53,105,54,0,14,12,1,1,0,48,10,8,30,37,4,1,2,4,26
95GG33S3,840,302,108,194,446,48,281,81,42,114,44,0,62,50,2,8,2,55,19,16,20,92,2,4,3,3,80
95GG34S1,650,252,125,127,350,38,165,42,41,54,28,0,47,27,10,9,1,100,28,33,39,48,9,9,0,2,28
95GG34S2,553,90,41,49,429,56,296,63,55,80,98,0,13,1,6,6,0,64,11,16,37,34,11,4,0,2,17
95GG34S3,796,253,87,166,473,41,299,96,60,84,59,2,56,35,14,6,1,75,28,21,26,70,5,4,0,5,56
95GG35S1,867,331,113,218,400,29,108,33,24,13,38,0,27,16,1,8,2,236,85,69,82,136,23,25,2,14,72
95GG35S2,731,337,84,253,324,13,84,21,11,16,36,0,27,13,7,6,1,200,73,51,76,70,17,12,1,8,32
95GG35S3,646,229,50,179,350,19,93,21,23,24,25,1,25,12,8,4,1,212,77,70,65,67,19,16,0,3,29
95GG36S1,827,307,124,183,442,47,257,88,51,76,42,1,71,48,14,7,2,66,28,14,24,78,13,12,0,3,50
95GG36S2,836,267,139,128,531,66,345,104,74,104,63,2,47,27,11,6,3,71,15,18,38,38,5,5,0,5,23
95GG36S3,818,266,127,139,515,67,315,80,56,94,85,3,53,30,18,2,3,77,33,20,24,37,6,4,0,4,23
95GG37S1,779,192,46,146,513,54,352,109,65,125,53,2,45,38,4,3,0,60,14,18,28,74,8,3,0,2,61
95GG37S2,819,295,90,205,428,36,242,82,52,55,53,1,78,51,14,13,0,71,29,18,24,96,12,2,1,0,81
95GG37S3,1089,444,111,333,464,36,208,89,38,60,21,0,147,121,17,7,2,73,23,17,33,181,8,5,3,1,164
95GG38S1,1369,482,144,338,653,68,401,137,87,126,51,0,81,65,10,6,0,103,38,29,36,234,12,8,7,8,199
95GG38S2,853,366,122,244,386,38,193,51,39,62,41,0,68,57,7,3,1,87,36,17,34,101,7,5,1,8,80
95GG38S3,693,251,115,136,384,38,239,67,41,95,36,0,49,30,12,7,0,58,19,12,27,58,10,2,0,7,39
95GG39S1,1172,508,103,405,449,11,186,67,57,32,30,1,85,67,12,6,0,166,57,58,51,215,23,19,6,12,155
95GG39S2,1402,663,195,468,494,31,159,67,29,37,26,0,110,88,8,8,6,194,67,59,68,245,24,13,26,10,172
95GG39S3,1042,496,154,342,370,27,121,38,24,28,31,0,54,41,2,8,3,168,63,51,54,176,17,16,44,9,90
95GG40S1,802,317,125,192,426,34,129,38,27,36,28,0,40,18,11,9,2,223,97,78,48,59,20,8,0,7,24
95GG40S2,1059,539,179,360,439,38,134,55,20,24,35,1,51,22,11,12,6,215,86,73,56,81,15,17,0,10,39
95GG41S1,789,193,119,74,575,120,391,135,67,112,77,1,26,16,5,3,2,37,9,10,18,21,0,2,0,3,16
95GG41S2,596,155,105,50,419,90,283,76,46,94,67,3,14,6,5,3,0,29,8,7,14,22,3,4,1,0,14
95GG41S3,788,257,99,158,487,63,305,89,53,117,46,1,50,30,8,12,0,68,15,17,36,44,4,6,1,4,29
95GG42S1,689,163,83,80,470,83,309,80,49,121,59,2,31,22,4,3,2,45,12,10,23,56,8,6,0,4,38
95GG42S2,209,72,37,35,103,20,69,22,9,25,13,1,8,2,3,3,0,5,1,0,4,34,4,2,15,0,13
95GG42S3,740,197,41,156,256,31,155,50,32,56,17,0,42,34,2,6,0,28,7,5,16,287,1,1,156,4,125
95GG42S4,968,309,96,213,504,67,293,92,55,106,40,0,84,66,10,7,1,60,12,24,24,155,10,7,10,7,121
95GG43S1,720,312,107,205,362,41,163,79,26,31,27,1,54,29,12,8,5,103,40,27,36,46,8,4,2,2,30
95GG43S2,734,224,72,152,471,55,262,95,42,70,55,1,58,43,10,4,1,95,27,26,42,39,8,2,2,1,26
95GG43S3,862,353,126,227,457,38,199,74,41,49,35,1,85,66,12,3,4,134,57,31,46,52,10,6,0,1,35
95GG44S1,1390,584,118,466,631,35,187,65,35,42,45,0,144,95,24,19,6,265,115,81,69,175,31,21,2,3,118
95GG44S2,1315,567,142,425,618,52,191,82,40,48,21,3,122,64,27,27,4,250,99,74,77,130,15,15,6,5,89
95GG45S1,694,176,93,83,478,139,255,84,48,71,52,0,28,18,4,5,1,56,19,18,19,40,10,3,1,4,22
95GG45S2,686,244,103,141,379,25,158,54,28,31,45,0,36,12,12,9,3,160,49,64,47,63,10,13,3,3,34
95GG45S3,749,292,110,182,409,68,195,49,46,67,33,0,50,33,7,9,1,96,28,28,40,48,8,3,2,5,30
95GG46S1,663,176,49,127,397,27,139,22,28,36,53,0,26,7,5,12,2,205,58,68,79,90,21,24,0,2,43
95GG46S2,646,127,45,82,439,29,142,29,30,33,50,0,25,4,11,8,2,243,75,95,73,80,26,18,0,3,33
95GG46S3,623,182,61,121,352,27,110,22,22,27,39,0,19,4,2,11,2,196,46,56,94,89,21,25,1,2,40
95GG47S1,1025,466,86,380,437,17,138,37,25,43,33,0,59,37,8,10,4,223,78,84,61,122,22,19,4,3,74
95GG47S2,801,349,120,229,360,26,124,38,18,35,33,0,26,9,12,5,0,184,78,57,49,92,18,20,0,6,48
95GG47S3,815,344,110,234,359,18,135,39,27,37,32,0,50,25,12,12,1,156,56,53,47,112,17,21,1,5,68
95GG48S1,620,158,52,106,372,16,117,23,21,37,36,0,31,12,8,9,2,208,71,65,72,90,18,21,0,2,49
95GG48S2,842,187,36,151,556,8,111,21,22,31,37,0,33,9,7,15,2,404,123,191,90,99,23,30,0,1,45
95GG48S3,589,133,26,107,357,10,109,22,17,29,41,0,21,9,5,4,3,217,67,75,75,99,19,43,0,2,35
95GG49S1,748,302,86,216,291,27,146,40,28,62,16,0,71,61,6,2,2,47,17,8,22,155,9,0,16,3,127
95GG49S2,948,299,75,224,264,22,117,43,27,35,12,2,88,80,5,2,1,35,18,5,12,385,4,3,161,3,214
95GG49S3,821,259,51,208,212,6,80,27,22,28,3,0,76,60,11,4,1,50,21,9,20,350,8,3,136,2,201
95GG49S4,834,274,66,208,189,16,79,36,10,19,14,3,47,36,4,7,0,44,12,8,24,371,8,7,170,4,182
95GG50S1,764,325,71,254,337,15,142,61,29,25,27,1,64,46,12,5,1,115,45,26,44,102,9,7,0,2,84
95GG50S2,972,384,122,262,471,23,145,50,36,35,24,0,103,53,24,24,2,200,95,56,49,117,17,11,1,7,81
95GG50S3,917,381,123,258,430,35,149,45,23,42,39,2,90,62,15,10,3,154,68,46,40,106,7,9,2,2,86
95GG51S1,683,291,98,193,356,48,126,56,19,21,30,0,38,21,7,10,0,144,64,49,31,36,9,6,0,3,18
95GG51S2,710,324,128,196,331,45,117,38,23,28,28,1,37,15,13,8,1,131,59,32,40,55,13,11,0,5,26
95GG51S3,688,328,117,211,312,34,99,39,24,17,19,1,48,20,15,9,4,130,65,38,27,48,6,6,0,6,30
95HH01W1,890,292,129,163,569,93,308,97,70,81,60,0,68,45,11,9,3,100,34,29,37,29,6,4,0,2,17
95HH02S1,522,110,57,53,387,59,252,72,55,74,51,0,28,14,8,4,2,48,26,13,9,25,2,6,0,2,15
95HH02S2,541,62,14,48,462,22,362,87,82,136,57,0,23,14,3,5,1,55,21,20,14,17,7,2,0,0,8
95HH03W1,726,207,123,84,493,107,313,126,40,68,79,0,18,12,3,3,0,55,17,20,18,26,5,6,0,1,14
95HH04S1,645,124,48,76,492,52,339,98,64,101,76,2,30,15,8,5,2,69,23,24,22,29,7,2,0,1,19
95HH04S2,515,90,54,36,409,53,295,97,70,59,69,0,20,5,5,7,3,41,16,12,13,16,3,2,0,1,10
95HH05W1,908,254,88,166,614,49,270,76,55,86,53,0,66,32,17,11,6,229,100,75,54,40,4,6,0,0,30
95HH06S1,762,133,38,95,603,28,470,109,96,185,80,0,36,18,8,9,1,69,20,30,19,26,6,4,0,1,15
95HH06S2,920,169,59,110,704,66,454,122,97,171,64,0,58,26,14,14,4,126,40,46,40,47,11,13,1,2,20
95HH07W1,733,313,104,209,385,42,170,55,32,37,46,0,39,24,5,8,2,134,53,34,47,35,8,6,0,1,20
95HH08W1,1083,310,103,207,711,109,425,128,85,122,90,2,72,45,13,9,5,103,43,24,36,62,11,7,5,6,33
95HH09W1,1423,731,292,439,615,82,282,136,54,49,43,3,97,63,19,13,2,151,80,22,49,77,13,4,0,3,57
95HH10W1,945,188,80,108,723,101,471,131,89,167,84,1,44,21,13,5,5,106,41,31,34,34,7,8,0,2,17
95HH11W1,655,252,113,139,364,41,156,60,29,32,35,0,35,18,7,8,2,132,60,34,38,39,9,8,0,1,21
95HH12W1,626,130,58,72,459,63,265,108,36,53,68,1,26,13,8,3,2,104,42,32,30,37,7,11,0,1,18
95HH13W1,614,188,48,140,393,31,153,54,27,42,30,0,49,24,14,8,3,160,73,54,33,33,8,4,0,0,21
95HH14W1,764,319,138,181,405,67,160,60,24,28,48,0,45,26,8,8,3,133,53,33,47,40,8,9,0,2,21
95HH15W1,1083,334,180,154,696,65,407,127,78,114,88,1,65,31,18,11,5,158,59,37,62,53,8,13,0,3,29
95HH16W1,917,286,146,140,583,97,348,107,71,99,71,2,44,28,10,6,0,92,33,27,32,48,13,12,0,2,21
95HH17W1,928,182,78,104,701,60,485,150,104,147,84,0,47,28,11,6,2,109,48,34,27,45,12,9,0,3,21
95II01S1,626,144,65,79,455,68,282,91,63,80,48,0,38,28,3,3,4,67,23,11,33,27,7,3,0,2,15
95II01S2,634,163,80,83,440,91,299,108,39,78,74,0,11,10,0,1,0,39,8,7,24,31,10,4,0,2,15
95II02S1,507,110,25,85,381,24,304,61,62,143,38,0,25,13,8,2,2,28,5,6,17,16,1,4,0,0,11
95II02S2,678,191,63,128,450,42,273,73,48,112,40,1,48,31,12,4,1,86,35,24,27,37,5,8,0,4,20
95II02S3,726,340,138,202,355,43,191,67,31,60,33,0,46,27,10,5,4,75,26,8,41,31,2,2,0,4,23
95II03S1,575,98,31,67,453,16,364,70,80,158,56,0,27,17,8,1,1,46,18,19,9,24,3,6,0,0,15
95II03S2,729,187,50,137,510,82,321,93,65,93,70,1,50,28,13,7,2,56,19,16,21,32,2,4,0,2,24
95II04S1,864,171,53,118,659,50,471,147,99,148,77,4,57,38,7,9,3,77,25,29,23,34,9,11,0,1,13
95II04S2,808,230,67,163,547,60,273,78,59,95,41,0,61,36,14,9,2,153,42,45,66,31,10,3,0,1,17
95II05S1,527,90,45,45,414,64,284,50,64,105,65,1,19,10,3,5,1,46,15,6,25,23,4,8,0,4,7
95II05S2,774,265,154,111,474,46,293,79,48,108,58,0,31,19,5,7,0,104,35,22,47,35,4,6,1,3,21
95II06S1,533,107,45,62,400,39,300,73,58,116,53,0,26,12,8,3,3,35,10,10,15,26,10,7,0,1,8
95II06S2,752,177,71,106,536,55,320,98,67,107,48,0,75,49,17,7,2,86,28,21,37,39,2,7,0,1,29
95II07W1,991,436,202,234,499,46,235,81,31,72,51,0,62,30,11,19,2,156,58,44,54,56,15,7,0,2,32
95II08W1,1073,393,179,214,621,84,356,97,68,115,76,0,67,43,12,8,4,114,32,25,57,59,9,6,2,4,38
95II09S1,865,305,141,164,521,65,332,107,71,99,55,0,50,31,11,6,2,74,19,14,41,39,8,4,0,8,19
95II09S2,552,130,68,62,396,48,259,78,55,88,38,0,34,16,11,7,0,55,17,15,23,26,7,8,0,2,9
95II10W1,1144,395,169,226,689,86,331,91,75,83,82,1,64,28,17,13,6,207,72,54,81,60,13,11,1,8,27
95II11W1,1055,259,118,141,738,122,449,139,67,150,93,1,68,44,21,2,1,98,32,23,43,58,8,3,0,6,41
95II12W1,1007,267,153,114,697,129,448,120,74,164,90,1,42,27,6,8,1,77,12,27,38,43,6,9,0,9,19
95II13W1,1253,445,204,241,749,106,382,137,73,104,68,1,86,48,21,13,4,174,79,38,57,59,8,9,0,4,38
95II14W1,1026,251,135,116,734,154,452,123,87,141,101,1,52,34,5,10,3,75,18,14,43,41,5,5,0,8,23
95II15S1,660,138,43,95,479,30,341,85,85,138,33,0,60,37,12,5,6,48,10,15,23,43,5,7,1,1,29
95II15S2,659,178,111,67,449,111,270,98,45,78,49,1,36,22,8,5,1,31,10,8,13,32,8,5,0,4,15
95II16W1,890,257,151,106,586,102,329,100,68,76,85,0,48,19,8,12,9,107,33,36,38,47,9,10,0,1,27
95II17W1,1190,450,197,253,684,122,351,110,79,93,69,0,55,33,7,13,2,156,52,37,67,56,7,7,0,4,38
95II18W1,1090,453,206,247,588,91,266,97,49,61,59,0,68,40,16,12,0,163,54,44,65,49,11,9,1,5,23
95II19S1,633,106,63,43,501,67,376,95,55,148,78,0,16,8,4,2,2,42,12,8,22,26,6,6,0,2,12
95II19S2,756,163,75,88,568,87,375,108,72,102,93,0,27,11,9,6,1,79,16,19,44,25,8,4,0,0,13
95II20W1,1211,392,156,236,738,108,404,123,89,121,71,0,110,77,16,13,4,116,39,33,44,81,9,14,1,3,54
95II21W1,1045,331,111,220,661,65,293,100,66,61,66,0,73,29,15,24,5,230,77,78,75,53,16,11,0,2,24
95II22W1,990,315,152,163,627,104,364,115,72,99,78,0,48,36,9,3,0,111,34,31,46,48,8,10,0,4,26
95II23W1,910,273,137,136,573,85,337,90,59,112,76,2,43,26,9,5,3,106,39,17,50,64,9,7,2,6,40
95JJ01W1,892,167,77,90,658,74,468,127,81,151,109,1,32,22,3,3,4,83,23,10,50,67,14,15,0,5,33
95JJ02W1,1074,369,139,230,636,102,336,139,47,80,70,0,63,34,10,16,3,135,47,39,49,69,11,9,7,6,36
95JJ03S1,596,181,32,149,377,11,162,55,15,50,42,1,45,16,14,14,1,158,77,51,30,38,8,5,1,5,19
95JJ03S2,427,118,30,88,284,11,149,47,23,55,24,0,31,9,8,10,4,93,33,38,22,25,4,3,2,3,13
95JJ04S1,610,145,70,75,425,53,264,83,42,82,57,0,34,14,7,12,1,74,28,20,26,40,6,3,2,3,26
95JJ04S2,669,195,81,114,438,78,255,87,53,61,54,0,30,16,7,4,3,75,27,28,20,36,12,6,0,1,17
95JJ05W1,892,397,199,198,412,56,177,70,32,37,38,0,60,36,15,5,4,119,48,22,49,83,10,13,3,5,52
95JJ06W1,1063,386,120,266,594,33,302,75,59,109,59,0,67,33,11,21,2,192,84,50,58,83,14,18,0,6,45
95JJ07W1,1092,316,117,199,714,41,290,95,52,84,59,0,83,35,21,21,6,300,111,103,86,62,14,12,0,2,34
95JJ08S1,540,135,73,62,371,54,260,70,42,68,80,0,14,4,4,5,1,43,11,11,21,34,8,4,0,4,18
95JJ08S2,647,150,51,99,402,43,254,69,49,98,38,1,34,18,8,8,0,70,19,32,19,95,4,7,60,2,22
95JJ09W1,839,240,138,102,552,100,354,136,46,92,80,0,36,24,6,4,2,62,12,12,38,47,12,5,0,7,23
95JJ10W1,1027,284,153,131,679,69,436,93,62,177,104,0,56,22,18,13,3,118,44,29,45,64,14,14,0,11,25
95JJ11S1,724,176,80,96,510,87,285,97,46,92,50,0,40,19,10,10,1,98,34,38,26,38,9,9,0,1,19
95JJ11S2,818,242,93,149,529,80,298,104,41,113,40,1,54,26,15,11,2,96,30,29,37,47,10,10,2,3,22
95JJ12W1,1002,237,106,131,695,78,431,105,70,164,92,0,54,32,9,10,3,132,52,36,44,70,11,13,1,4,41
95JJ13S1,779,159,33,126,565,37,363,88,63,146,66,0,63,31,12,17,3,102,37,42,23,55,21,6,1,0,27
95JJ13S2,678,138,59,79,508,63,351,110,66,98,77,0,25,10,8,4,3,69,18,23,28,32,8,6,0,0,18
95JJ14W1,849,171,82,89,623,74,424,129,43,144,108,0,36,13,13,8,2,89,28,24,37,55,14,13,0,2,26
95JJ15W1,779,227,102,125,491,105,254,105,36,60,53,0,42,26,8,7,1,90,27,24,39,61,10,13,0,2,36
95JJ16W1,916,436,197,239,410,59,204,87,33,45,39,1,48,31,10,6,1,98,34,22,42,70,9,3,14,8,36
95JJ17W1,824,161,88,73,585,54,442,106,59,177,100,0,17,11,3,2,1,72,12,15,45,78,17,23,0,8,30
95JJ18W1,975,464,182,282,445,76,228,83,30,66,49,1,58,38,11,8,1,82,34,20,28,66,11,11,3,1,40
95JJ19S1,652,169,84,85,386,89,221,80,32,62,47,1,29,20,5,4,0,46,11,14,21,97,6,4,62,1,24
95JJ19S2,476,131,73,58,209,47,119,39,21,37,22,0,17,10,3,3,1,26,10,6,10,136,5,3,100,0,28
95JJ20S1,833,189,50,139,608,60,381,111,70,145,55,0,63,37,14,9,3,104,36,34,34,36,5,6,0,2,23
95JJ20S2,785,199,91,108,561,73,339,104,66,93,76,0,45,25,8,7,5,104,35,22,47,25,7,7,0,2,9
95JJ21W1,962,289,126,163,556,54,299,108,58,70,63,1,57,26,8,20,3,145,50,38,57,117,8,9,24,8,68
95JJ22W1,1088,244,132,112,785,118,521,190,77,167,87,0,50,25,10,12,3,96,34,26,36,59,17,11,1,8,22
95KK01W1,836,172,72,100,603,41,439,82,72,185,100,0,25,10,6,7,2,98,28,27,43,61,16,12,0,4,29
95KK02W1,722,164,85,79,509,45,356,84,67,123,82,0,33,22,6,4,1,75,16,22,37,49,9,9,0,9,22
95KK03W1,704,130,67,63,515,25,396,58,57,185,96,0,27,15,4,6,2,67,18,12,37,59,12,12,0,5,30
95KK04W1,974,188,61,127,705,38,407,88,80,155,84,1,67,23,23,18,3,192,66,67,59,81,20,12,0,2,47
95KK05W1,803,153,77,76,593,30,437,61,82,174,120,0,19,8,3,4,4,107,28,31,48,57,15,15,0,1,26
95KK06W1,737,199,74,125,499,60,281,78,51,73,79,0,50,20,13,13,4,108,39,26,43,39,14,10,0,0,15
95KK07W1,682,139,68,71,505,50,381,80,49,142,110,0,15,6,2,6,1,59,9,11,39,38,7,9,0,4,18
95KK08W1,967,215,77,138,693,74,429,125,63,169,72,0,63,32,22,8,1,127,47,31,49,59,14,17,0,1,27
95KK09W1,947,330,146,184,535,63,272,83,44,79,66,0,60,39,11,10,0,140,56,34,50,82,16,19,0,1,46
95KK10W1,699,147,83,64,510,48,383,67,68,168,80,0,21,10,0,10,1,58,14,17,27,42,13,10,0,0,19
95KK11W1,982,303,127,176,614,52,347,102,68,103,74,0,54,18,16,17,3,161,61,48,52,65,14,10,1,3,37
95KK12W1,776,189,72,117,523,31,370,64,79,147,80,0,28,15,2,9,2,94,22,27,45,64,12,15,0,12,25
95KK13W1,642,143,66,77,457,67,299,68,56,96,79,0,23,8,6,8,1,68,17,15,36,42,10,8,0,5,19
95KK14W1,703,161,69,92,505,47,324,67,46,113,98,0,24,10,4,8,2,110,38,28,44,37,9,9,0,3,16
95KK15W1,921,166,64,102,680,40,506,88,90,218,110,0,27,14,4,9,0,107,30,21,56,75,18,28,0,4,25
95KK16W1,809,224,104,120,513,51,303,58,52,99,94,0,34,20,4,7,3,125,39,28,58,72,9,11,2,4,46
95LL01S1,802,141,56,85,611,52,455,74,85,192,104,0,34,16,7,9,2,70,17,18,35,50,10,14,0,5,21
95LL01S2,777,112,49,63,630,46,440,67,75,192,106,0,58,27,10,17,4,86,27,24,35,35,10,6,0,5,14
95LL02S1,623,152,58,94,428,39,277,72,48,106,51,1,42,27,10,5,0,69,29,15,25,43,5,9,0,1,28
95LL02S2,744,364,122,242,306,25,126,45,42,20,19,1,62,31,23,6,2,92,47,16,29,74,9,10,0,2,53
95LL03W1,1092,403,167,236,633,67,302,91,64,99,48,0,80,44,16,18,2,184,84,53,47,56,14,7,0,2,33
95LL04W1,1090,243,121,122,752,58,407,96,73,138,100,0,80,38,23,17,2,207,63,56,88,95,31,19,0,8,37
95LL05S1,826,161,67,94,632,53,493,121,83,195,94,1,25,15,8,2,0,60,16,25,19,33,10,9,0,3,11
95LL05S2,628,136,51,85,461,45,321,92,57,102,70,0,24,10,5,5,4,71,23,19,29,31,8,10,0,0,13
95LL06S1,654,159,60,99,459,53,259,82,42,83,52,0,49,23,13,9,4,98,34,39,25,36,6,13,0,2,15
95LL06S2,754,242,113,129,472,68,260,89,55,47,69,0,40,17,11,11,1,104,50,22,32,40,9,4,2,6,19
95LL07W1,1001,400,184,216,520,84,187,47,39,60,41,0,60,22,18,16,4,189,79,46,64,81,9,10,0,9,53
95LL08S1,605,168,61,107,366,11,169,19,45,70,35,0,45,18,13,13,1,141,51,49,41,71,21,13,0,4,33
95LL08S2,721,262,63,199,390,21,136,35,23,37,41,0,71,38,19,11,3,162,64,46,52,69,13,15,0,2,39
95LL09S1,657,273,105,168,332,15,146,35,25,43,43,0,27,8,7,11,1,144,66,33,45,52,13,6,0,5,28
95LL09S2,738,332,148,184,355,43,166,40,33,45,48,0,32,15,9,6,2,114,42,36,36,51,7,11,0,8,25
95LL10S1,974,138,51,87,771,50,548,85,97,232,134,0,52,30,9,10,3,121,37,46,38,65,16,16,0,7,26
95LL10S2,767,126,50,76,569,46,417,78,69,164,106,0,28,15,3,9,1,78,19,23,36,72,15,16,0,8,33
95LL11S1,585,125,50,75,439,44,290,83,44,94,69,0,36,19,8,8,1,69,25,11,33,21,4,7,0,3,7
95LL11S2,839,128,40,88,681,49,511,143,99,190,79,0,44,20,13,10,1,77,25,33,19,30,11,6,0,5,8
95LL12S1,1043,204,47,157,762,31,378,82,87,154,55,0,98,44,22,28,4,255,109,86,60,77,14,19,0,4,40
95LL12S2,449,98,28,70,306,12,133,18,22,50,43,0,35,15,7,13,0,126,38,49,39,45,12,15,0,2,16
95LL13S1,539,122,32,90,370,25,202,60,38,69,35,4,46,17,11,14,4,93,44,26,23,47,10,9,0,5,23
95LL13S2,558,187,52,135,338,26,171,47,35,48,41,0,43,15,10,16,2,98,39,31,28,33,9,11,0,0,13
95LL14S1,475,132,58,74,298,23,139,40,19,34,46,0,23,9,4,8,2,113,36,34,43,45,11,11,0,3,20
95LL14S2,495,97,50,47,364,46,202,46,40,49,67,0,18,4,3,5,6,98,28,33,37,34,14,9,0,0,11
95LL15S1,690,288,151,137,378,60,200,67,35,62,36,0,34,22,6,4,2,84,26,22,36,24,5,4,0,0,15
95LL15S2,640,169,65,104,437,59,263,96,42,73,52,0,43,28,8,5,2,72,23,16,33,34,5,5,0,0,24
95LL16S1,1067,236,102,134,796,100,516,151,113,175,77,0,64,28,20,13,3,116,40,35,41,35,11,3,0,0,21
95LL16S2,1215,257,56,201,852,51,532,153,129,182,68,0,134,71,36,25,2,135,47,43,45,106,27,19,0,2,58
95LL17W1,1106,338,169,169,710,121,390,136,67,100,87,0,59,26,18,10,5,140,44,36,60,58,21,11,0,2,24
95LL18S1,795,189,100,89,575,107,323,95,51,104,73,0,43,23,11,7,2,102,36,30,36,31,6,8,0,4,13
95LL18S2,536,101,46,55,413,61,274,97,44,73,60,0,26,13,7,5,1,52,14,11,27,22,1,2,0,3,16
95LL19S1,855,176,79,97,639,67,451,125,84,169,73,1,34,16,10,8,0,86,28,20,38,40,6,8,1,2,23
95LL19S2,1049,215,81,134,789,77,518,140,99,195,84,3,77,45,18,12,2,114,36,36,42,45,7,10,0,3,25
95LL20W1,942,256,97,159,621,62,352,101,62,107,82,0,69,24,24,18,3,138,46,45,47,65,20,10,0,3,32
95LL21W1,1662,550,264,286,990,105,541,145,108,205,83,2,106,58,28,18,2,236,88,69,79,122,18,19,0,14,71
95LL22W1,1424,373,100,273,956,62,498,114,83,181,120,0,128,63,34,25,6,268,103,102,63,95,23,21,0,5,46
95LL23W1,973,355,159,196,559,69,270,76,49,70,75,1,67,23,18,23,3,152,65,30,57,59,13,12,0,2,32
