GeographyCode,QS301NI0001,QS301NI0002,QS301NI0003,QS301NI0004,QS301NI0005
95EE04W1,1993,1782,114,35,62
95EE05W1,1509,1330,112,29,38
95EE06W1,2278,2039,146,37,56
95EE07W1,1798,1622,86,38,52
95EE08W1,1719,1495,140,31,53
95EE09W1,1890,1702,117,19,52
95EE10W1,1797,1633,91,31,42
95EE11W1,1677,1490,113,32,42
95EE12W1,2507,2240,130,53,84
95EE13W1,1529,1376,73,16,64
95EE14W1,2684,2365,185,42,92
95EE15W1,1728,1529,117,24,58
95EE16W1,2126,1894,122,50,60
95FF01S1,2129,1875,155,37,62
95FF01S2,2667,2370,190,50,57
95FF02W1,2817,2480,203,50,84
95FF03W1,3006,2666,181,64,95
95FF04W1,2629,2304,219,38,68
95FF05W1,2563,2262,176,51,74
95FF06S1,2036,1813,138,34,51
95FF06S2,2080,1842,157,34,47
95FF07W1,2769,2460,152,60,97
95FF08W1,2364,2064,167,39,94
95FF09W1,2522,2199,171,63,89
95FF10W1,3473,3077,236,55,105
95FF11W1,2582,2281,196,46,59
95FF12W1,2724,2342,223,67,92
95FF13W1,2708,2343,197,59,109
95FF14W1,2432,2141,178,45,68
95FF15W1,2740,2412,189,48,91
95FF16W1,2374,2086,177,49,62
95FF17W1,1724,1556,94,27,47
95GG01S1,1768,1486,117,59,106
95GG01S2,1523,1315,85,41,82
95GG01S3,1616,1377,82,52,105
95GG02S1,1745,1515,87,48,95
95GG02S2,2018,1787,90,58,83
95GG02S3,2224,1966,84,83,91
95GG03S1,2003,1746,181,27,49
95GG03S2,1833,1575,180,29,49
95GG03S3,2103,1868,157,27,51
95GG04S1,1708,1518,89,41,60
95GG04S2,1564,1379,72,42,71
95GG04S3,1636,1472,76,29,59
95GG05S1,1813,1651,99,37,26
95GG05S2,2009,1818,125,34,32
95GG05S3,2106,1925,115,30,36
95GG06S1,1925,1701,102,51,71
95GG06S2,1779,1539,126,33,81
95GG06S3,1922,1661,148,40,73
95GG07S1,1862,1629,110,58,65
95GG07S2,1922,1705,87,55,75
95GG07S3,1701,1468,102,61,70
95GG08S1,1394,1200,105,37,52
95GG08S2,1730,1542,90,38,60
95GG08S3,1786,1566,136,33,51
95GG09S1,2151,1871,198,36,46
95GG09S2,1896,1603,175,48,70
95GG09S3,2118,1869,123,38,88
95GG10S1,1826,1643,87,41,55
95GG10S2,2172,1960,114,42,56
95GG11S1,1895,1703,96,33,63
95GG11S2,1687,1457,145,35,50
95GG11S3,1871,1682,110,30,49
95GG12S1,1555,1489,50,9,7
95GG12S2,1958,1826,92,27,13
95GG12S3,1488,1406,63,8,11
95GG12S4,1703,1596,74,19,14
95GG12S5,2241,2012,118,41,70
95GG13S1,1333,1181,68,45,39
95GG13S2,1752,1517,147,34,54
95GG13S3,1637,1410,112,42,73
95GG14S1,1617,1370,171,29,47
95GG14S2,1597,1379,147,28,43
95GG14S3,1606,1391,126,39,50
95GG15S1,1959,1712,195,15,37
95GG15S2,2052,1812,170,25,45
95GG15S3,1909,1654,157,28,70
95GG16S1,1996,1792,113,41,50
95GG16S2,1970,1724,150,38,58
95GG16S3,1486,1296,100,40,50
95GG17S1,2031,1780,128,51,72
95GG17S2,1595,1362,119,44,70
95GG17S3,1704,1514,72,52,66
95GG18S1,2553,2243,115,80,115
95GG18S2,2422,2110,134,76,102
95GG19S1,2019,1798,69,48,104
95GG19S2,2563,2240,117,84,122
95GG20S1,2807,2544,112,57,94
95GG20S2,2094,1857,85,63,89
95GG21S1,1497,1300,58,52,87
95GG21S2,1752,1547,86,51,68
95GG21S3,1935,1730,81,57,67
95GG22S1,1687,1453,125,38,71
95GG22S2,1935,1635,149,56,95
95GG22S3,1721,1477,125,46,73
95GG23S1,1418,1206,133,26,53
95GG23S2,1552,1324,163,27,38
95GG23S3,1585,1352,158,18,57
95GG24S1,1388,1190,118,27,53
95GG24S2,1540,1305,131,41,63
95GG24S3,1633,1461,104,30,38
95GG25S1,2158,1864,150,62,82
95GG25S2,1839,1538,126,59,116
95GG25S3,1576,1379,91,47,59
95GG26S1,1995,1761,87,59,88
95GG26S2,1754,1544,104,45,61
95GG27S1,1548,1343,106,49,50
95GG27S2,1614,1380,93,57,84
95GG27S3,1705,1476,94,59,76
95GG27S4,1631,1393,94,54,90
95GG28S1,2149,1870,155,44,80
95GG28S2,1733,1487,108,54,84
95GG28S3,1769,1527,114,44,84
95GG29S1,2257,2019,88,51,99
95GG29S2,2757,2493,132,57,75
95GG30S1,1604,1406,112,32,54
95GG30S2,1685,1463,150,24,48
95GG30S3,1538,1313,131,28,66
95GG31S1,2227,1898,169,67,93
95GG31S2,2032,1712,156,57,107
95GG31S3,2260,1945,129,69,117
95GG32S1,3232,2854,167,88,123
95GG32S2,1553,1339,90,44,80
95GG32S3,1624,1389,120,42,73
95GG33S1,1951,1644,228,32,47
95GG33S2,1639,1417,176,22,24
95GG33S3,1965,1722,185,23,35
95GG34S1,1452,1252,109,21,70
95GG34S2,1590,1332,163,32,63
95GG34S3,1885,1635,174,40,36
95GG35S1,1970,1726,76,50,118
95GG35S2,1478,1305,48,43,82
95GG35S3,1502,1325,62,43,72
95GG36S1,1794,1584,124,33,53
95GG36S2,1926,1643,182,35,66
95GG36S3,1899,1632,193,21,53
95GG37S1,2082,1805,194,30,53
95GG37S2,1826,1605,153,27,41
95GG37S3,2133,1908,151,25,49
95GG38S1,3099,2761,256,35,47
95GG38S2,1880,1653,142,33,52
95GG38S3,1585,1393,146,20,26
95GG39S1,2409,2175,102,55,77
95GG39S2,2711,2450,118,68,75
95GG39S3,2094,1867,106,57,64
95GG40S1,1697,1525,66,31,75
95GG40S2,2119,1894,87,40,98
95GG41S1,1926,1642,209,30,45
95GG41S2,1524,1272,183,25,44
95GG41S3,2098,1848,169,29,52
95GG42S1,1826,1579,170,32,45
95GG42S2,1784,1668,100,8,8
95GG42S3,2261,2100,125,15,21
95GG42S4,2268,2006,203,25,34
95GG43S1,1480,1318,80,26,56
95GG43S2,1670,1484,111,23,52
95GG43S3,1724,1541,104,22,57
95GG44S1,2864,2598,111,62,93
95GG44S2,2727,2442,130,56,99
95GG45S1,1670,1453,158,19,40
95GG45S2,1554,1327,98,48,81
95GG45S3,1617,1388,144,32,53
95GG46S1,1712,1487,98,45,82
95GG46S2,1874,1593,101,70,110
95GG46S3,1664,1434,80,52,98
95GG47S1,2314,2051,115,54,94
95GG47S2,1717,1526,87,42,62
95GG47S3,1798,1569,106,45,78
95GG48S1,1615,1408,85,48,74
95GG48S2,2411,2105,90,80,136
95GG48S3,1668,1441,80,52,95
95GG49S1,1662,1511,108,16,27
95GG49S2,2270,2107,116,21,26
95GG49S3,2142,2010,90,18,24
95GG49S4,2067,1900,109,25,33
95GG50S1,1499,1340,86,31,42
95GG50S2,2061,1848,105,39,69
95GG50S3,1885,1700,93,34,58
95GG51S1,1353,1166,70,53,64
95GG51S2,1399,1239,63,37,60
95GG51S3,1336,1158,71,39,68
95HH01W1,2059,1789,166,43,61
95HH02S1,1358,1173,118,20,47
95HH02S2,1604,1403,127,23,51
95HH03W1,1663,1383,168,39,73
95HH04S1,1709,1474,140,32,63
95HH04S2,1358,1162,116,35,45
95HH05W1,2171,1942,98,43,88
95HH06S1,2231,2004,148,32,47
95HH06S2,2566,2250,198,36,82
95HH07W1,1493,1319,94,24,56
95HH08W1,2619,2252,255,38,74
95HH09W1,2620,2341,159,43,77
95HH10W1,2489,2138,244,48,59
95HH11W1,1417,1253,93,19,52
95HH12W1,1552,1325,111,36,80
95HH13W1,1407,1250,75,26,56
95HH14W1,1530,1347,84,27,72
95HH15W1,2630,2309,179,54,88
95HH16W1,2159,1877,182,39,61
95HH17W1,2479,2157,224,42,56
95II01S1,1550,1314,154,30,52
95II01S2,1534,1294,170,40,30
95II02S1,1781,1613,138,14,16
95II02S2,1700,1454,150,49,47
95II02S3,1480,1271,129,27,53
95II03S1,1739,1534,160,15,30
95II03S2,1784,1584,126,23,51
95II04S1,2352,2035,215,30,72
95II04S2,1965,1717,138,41,69
95II05S1,1634,1396,172,23,43
95II05S2,1912,1694,126,31,61
95II06S1,1519,1330,136,14,39
95II06S2,1879,1658,137,40,44
95II07W1,2090,1810,145,51,84
95II08W1,2417,2108,181,42,86
95II09S1,1950,1710,148,33,59
95II09S2,1413,1215,122,28,48
95II10W1,2592,2247,182,61,102
95II11W1,2567,2233,234,34,66
95II12W1,2512,2165,243,37,67
95II13W1,2702,2346,188,61,107
95II14W1,2561,2169,262,56,74
95II15S1,1793,1584,149,26,34
95II15S2,1564,1334,149,22,59
95II16W1,2126,1836,148,50,92
95II17W1,2493,2119,225,56,93
95II18W1,2226,1907,157,55,107
95II19S1,1826,1551,213,23,39
95II19S2,1944,1625,209,39,71
95II20W1,2780,2410,250,50,70
95II21W1,2419,2129,130,50,110
95II22W1,2248,1949,179,52,68
95II23W1,2190,1853,216,42,79
95JJ01W1,2499,2183,199,44,73
95JJ02W1,2374,2087,169,43,75
95JJ03S1,1406,1264,54,40,48
95JJ03S2,1064,955,55,25,29
95JJ04S1,1546,1386,82,29,49
95JJ04S2,1565,1392,98,33,42
95JJ05W1,1835,1665,87,32,51
95JJ06W1,2472,2237,99,58,78
95JJ07W1,2665,2438,103,47,77
95JJ08S1,1377,1186,116,29,46
95JJ08S2,1899,1709,132,26,32
95JJ09W1,1990,1719,174,42,55
95JJ10W1,2795,2525,143,42,85
95JJ11S1,1821,1610,124,26,61
95JJ11S2,1949,1702,160,30,57
95JJ12W1,2724,2433,141,50,100
95JJ13S1,2144,1954,111,34,45
95JJ13S2,1751,1532,148,29,42
95JJ14W1,2325,2073,158,47,47
95JJ15W1,1879,1666,117,36,60
95JJ16W1,1799,1615,94,30,60
95JJ17W1,2455,2200,138,39,78
95JJ18W1,2032,1804,131,44,53
95JJ19S1,1690,1486,147,19,38
95JJ19S2,1252,1121,96,17,18
95JJ20S1,2173,1956,146,27,44
95JJ20S2,1919,1729,112,30,48
95JJ21W1,2873,2578,170,41,84
95JJ22W1,2794,2501,190,40,63
95KK01W1,2578,2268,158,55,97
95KK02W1,2029,1768,124,60,77
95KK03W1,2357,2143,124,40,50
95KK04W1,2787,2511,165,44,67
95KK05W1,2616,2311,158,56,91
95KK06W1,1885,1653,108,58,66
95KK07W1,2045,1815,156,30,44
95KK08W1,2646,2365,187,28,66
95KK09W1,2187,1958,124,47,58
95KK10W1,2181,1951,135,44,51
95KK11W1,2373,2090,161,46,76
95KK12W1,2309,2075,125,42,67
95KK13W1,1817,1623,115,31,48
95KK14W1,2041,1801,137,45,58
95KK15W1,2946,2598,211,58,79
95KK16W1,2216,1974,118,64,60
95LL01S1,2488,2174,184,57,73
95LL01S2,2443,2185,146,42,70
95LL02S1,1612,1435,113,22,42
95LL02S2,1430,1306,68,25,31
95LL03W1,2436,2205,121,42,68
95LL04W1,2985,2660,171,66,88
95LL05S1,2383,2080,221,34,48
95LL05S2,1736,1502,143,32,59
95LL06S1,1654,1486,102,30,36
95LL06S2,1718,1500,131,29,58
95LL07W1,2131,1908,94,53,76
95LL08S1,1649,1452,95,52,50
95LL08S2,1671,1522,70,38,41
95LL09S1,1467,1330,42,40,55
95LL09S2,1683,1514,82,37,50
95LL10S1,3074,2704,203,74,93
95LL10S2,2401,2108,175,41,77
95LL11S1,1538,1322,127,30,59
95LL11S2,2451,2175,190,36,50
95LL12S1,2929,2639,129,65,96
95LL12S2,1283,1117,56,42,68
95LL13S1,1401,1252,60,37,52
95LL13S2,1344,1205,44,37,58
95LL14S1,1270,1111,54,39,66
95LL14S2,1381,1194,98,34,55
95LL15S1,1449,1262,117,30,40
95LL15S2,1599,1386,138,30,45
95LL16S1,2791,2428,242,46,75
95LL16S2,3316,3003,179,62,72
95LL17W1,2539,2229,177,55,78
95LL18S1,1974,1684,173,44,73
95LL18S2,1377,1155,134,35,53
95LL19S1,2283,1981,194,48,60
95LL19S2,2865,2508,236,46,75
95LL20W1,2401,2103,139,54,105
95LL21W1,3983,3532,259,71,121
95LL22W1,3728,3323,211,66,128
95LL23W1,2157,1889,120,52,96
95LL24S1,2027,1772,159,41,55
95LL24S2,1742,1559,106,28,49
95LL25S1,2583,2322,171,39,51
95LL25S2,1953,1654,218,27,54
95LL26S1,1519,1364,78,22,55
95LL26S2,2179,1943,151,30,55
95MM01S1,1471,1324,61,32,54
95MM01S2,1777,1587,119,28,43
95MM01S3,1614,1406,128,35,45
95MM02S1,1559,1339,135,32,53
95MM02S2,1685,1470,153,19,43
95MM03W1,3508,3135,209,64,100
95MM04W1,2151,1836,122,64,129
95MM05W1,2495,2201,120,76,98
95MM06S1,1376,1225,58,33,60
95MM06S2,1227,1105,55,28,39
95MM07W1,2601,2259,184,70,88
95MM08S1,1291,1118,82,26,65
95MM08S2,1656,1443,122,36,55
95MM09S1,1588,1438,73,31,46
95MM09S2,1974,1741,137,37,59
95MM10S1,1456,1313,48,30,65
95MM10S2,1294,1134,68,31,61
95MM11W1,2277,2015,93,55,114
95MM12S1,2022,1782,122,50,68
95MM12S2,1298,1152,60,20,66
95MM12S3,2538,2252,135,48,103
95MM13S1,1205,1028,95,42,40
95MM13S2,1236,1115,48,20,53
95MM13S3,1569,1425,53,42,49
95MM13S4,2553,2263,141,49,100
95MM13S5,2309,2087,153,29,40
95MM14S1,833,737,47,17,32
95MM14S2,1736,1589,72,27,48
95MM15S1,1753,1537,131,34,51
95MM15S2,2648,2376,161,47,64
95MM16S1,2407,2154,130,50,73
95MM16S2,3338,2983,228,54,73
95MM17S1,1962,1698,164,41,59
95MM17S2,1787,1542,133,39,73
95MM18S1,2241,2005,120,44,72
95MM18S2,2939,2636,186,50,67
95MM19S1,1558,1306,151,35,66
95MM19S2,1486,1318,116,16,36
95MM20S1,1614,1399,106,40,69
95MM20S2,1752,1551,123,24,54
95MM21S1,1644,1477,91,34,42
95MM21S2,1762,1541,146,26,49
95MM22S1,1239,1113,76,22,28
95MM22S2,1253,1075,98,30,50
95MM23W1,2521,2229,153,59,80
95MM24W1,2503,2187,113,64,139
95MM25S1,1289,1170,46,25,48
95MM25S2,1458,1301,51,53,53
95MM25S3,1559,1410,80,25,44
95MM25S4,2057,1877,97,30,53
95MM26S1,1745,1531,98,43,73
95MM26S2,1386,1200,95,31,60
95MM27S1,2002,1812,93,40,57
95MM27S2,1831,1656,107,26,42
95MM28W1,2351,2118,110,52,71
95MM29W1,3410,3089,161,75,85
95MM30W1,2083,1839,103,69,72
95NN01S1,1492,1298,97,36,61
95NN01S2,1686,1456,108,52,70
95NN02W1,2211,1926,174,38,73
95NN03S1,1319,1174,88,28,29
95NN03S2,1577,1397,97,31,52
95NN04W1,2934,2608,131,77,118
95NN05W1,2497,2226,140,52,79
95NN06S1,1095,941,86,30,38
95NN06S2,2447,2193,150,36,68
95NN07S1,1687,1500,82,32,73
95NN07S2,1571,1399,74,43,55
95NN08S1,1501,1320,104,36,41
95NN08S2,1768,1549,134,37,48
95NN09S1,1695,1484,136,28,47
95NN09S2,1326,1157,107,23,39
95NN10S1,1507,1312,117,29,49
95NN10S2,1686,1476,129,31,50
95NN11S1,1784,1585,94,38,67
95NN11S2,2092,1799,182,46,65
95NN12W1,2851,2501,187,45,118
95NN13W1,3058,2619,275,63,101
95NN14S1,1781,1560,104,47,70
95NN14S2,1778,1604,108,20,46
95NN15W1,2994,2642,189,58,105
95NN16S1,1601,1393,149,22,37
95NN16S2,1693,1458,158,27,50
95NN17W1,2256,1967,141,58,90
95NN18S1,1179,1031,68,25,55
95NN18S2,1523,1338,111,30,44
95NN19S1,1695,1462,151,42,40
95NN19S2,1686,1481,144,21,40
95NN20W1,3001,2620,225,67,89
95NN21W1,2687,2316,215,50,106
95NN22W1,2686,2353,201,54,78
95NN23S1,1566,1371,127,21,47
95NN23S2,1821,1577,137,46,61
95OO01W1,2592,2295,163,54,80
95OO02W1,2166,1914,159,39,54
95OO03W1,2651,2379,152,61,59
95OO04W1,2515,2267,135,44,69
95OO05W1,2730,2478,111,68,73
95OO06W1,2860,2566,173,49,72
95OO07W1,2510,2235,162,49,64
95OO08W1,2713,2442,146,48,77
95OO09W1,2252,2029,125,43,55
95OO10W1,3530,3167,188,75,100
95OO11W1,2485,2231,112,62,80
95OO12W1,2803,2516,154,62,71
95OO13W1,2716,2445,140,75,56
95OO14W1,2588,2327,154,40,67
95OO15W1,2357,2102,117,59,79
95OO16W1,2114,1907,119,26,62
95OO17W1,2724,2427,181,50,66
95OO18W1,2891,2598,164,52,77
95OO19W1,3009,2675,214,47,73
95OO20W1,2189,1955,125,40,69
95OO21W1,2351,2110,126,60,55
95OO22W1,3106,2701,222,71,112
95PP01W1,2586,2255,208,59,64
95PP02W1,2541,2248,169,50,74
95PP03W1,2540,2267,161,45,67
95PP04W1,3185,2841,213,44,87
95PP05W1,2367,2118,148,47,54
95PP06S1,1992,1755,123,55,59
95PP06S2,1884,1658,150,30,46
95PP07W1,2812,2516,183,47,66
95PP08W1,2678,2386,174,46,72
95PP09W1,1707,1521,92,36,58
95PP10W1,2387,2152,131,38,66
95PP11W1,2627,2372,131,43,81
95PP12W1,2630,2307,184,75,64
95PP13W1,2588,2338,126,49,75
95PP14S1,1555,1376,97,34,48
95PP14S2,2097,1880,127,27,63
95PP15W1,3190,2847,232,52,59
95PP16W1,1908,1652,147,41,68
95PP17W1,2580,2331,138,42,69
95PP18W1,3131,2799,206,59,67
95PP19W1,2502,2268,101,50,83
95PP20W1,3117,2771,208,51,87
95PP21W1,2167,1902,142,38,85
95PP22W1,2444,2167,165,53,59
95PP23W1,2590,2329,152,31,78
95QQ01W1,1483,1284,95,41,63
95QQ02W1,2582,2263,193,44,82
95QQ03W1,1096,973,55,18,50
95QQ04W1,1635,1426,107,40,62
95QQ05W1,2875,2502,259,39,75
95QQ06W1,2041,1826,102,37,76
95QQ07W1,1817,1615,118,26,58
95QQ08W1,1455,1236,105,31,83
95QQ09W1,1916,1669,133,45,69
95QQ10W1,1851,1641,137,33,40
95QQ11W1,2027,1726,196,45,60
95QQ12W1,1811,1592,133,32,54
95QQ13W1,2568,2226,218,48,76
95QQ14S1,3660,3250,271,58,81
95QQ14S2,1770,1526,156,30,58
95QQ15W1,1593,1415,90,29,59
95RR01S1,2491,2252,128,34,77
95RR01S2,1876,1702,98,39,37
95RR02W1,1753,1570,87,35,61
95RR03W1,1422,1281,56,30,55
95RR04W1,2022,1809,113,23,77
95RR05S1,1275,1108,98,23,46
95RR05S2,1212,1088,50,23,51
95RR06W1,2206,2002,97,43,64
95RR07W1,2449,2182,136,39,92
95RR08W1,2106,1882,131,41,52
95RR09S1,2146,1900,133,41,72
95RR09S2,1525,1408,79,19,19
95RR10W1,1338,1224,39,40,35
95RR11W1,2407,2175,122,29,81
95RR12W1,1452,1279,88,38,47
95RR13W1,1429,1281,83,23,42
95RR14W1,1969,1790,100,35,44
95RR15W1,2458,2221,132,38,67
95SS01S1,2263,1930,218,35,80
95SS01S2,2865,2507,229,52,77
95SS02S1,2233,1937,188,41,67
95SS02S2,2054,1782,194,33,45
95SS03S1,1580,1344,160,22,54
95SS03S2,1792,1515,194,36,47
95SS04S1,2325,2034,155,35,101
95SS04S2,1885,1700,107,35,43
95SS04S3,3362,3018,225,49,70
95SS05S1,1572,1383,102,35,52
95SS05S2,1803,1579,157,24,43
95SS06S1,1565,1340,61,62,102
95SS06S2,2365,2052,98,83,132
95SS06S3,1969,1736,90,51,92
95SS07S1,3775,3348,229,82,116
95SS07S2,1697,1492,98,42,65
95SS07S3,3992,3560,237,80,115
95SS08S1,1974,1729,162,31,52
95SS08S2,2724,2389,198,47,90
95SS09S1,1697,1466,164,29,38
95SS09S2,1667,1436,153,31,47
95SS10S1,2199,1934,166,43,56
95SS10S2,2180,1845,221,49,65
95SS11S1,2946,2561,244,54,87
95SS11S2,2751,2359,250,51,91
95SS12W1,3054,2635,279,47,93
95SS13S1,1528,1361,95,30,42
95SS13S2,1376,1235,64,21,56
95SS14S1,1420,1272,68,28,52
95SS14S2,1485,1319,106,29,31
95SS15S1,1793,1522,186,30,55
95SS15S2,1965,1712,166,42,45
95SS16S1,1476,1281,106,51,38
95SS16S2,1688,1462,104,47,75
95SS17S1,2749,2450,183,53,63
95SS17S2,1549,1377,82,32,58
95SS18S1,1415,1243,83,31,58
95SS18S2,1638,1464,97,28,49
95SS19S1,1305,1159,98,15,33
95SS19S2,1432,1278,77,22,55
95SS20W1,2605,2258,196,46,105
95SS21S1,2332,2054,182,29,67
95SS21S2,2384,2090,193,33,68
95SS22S1,1603,1434,108,18,43
95SS22S2,1687,1465,151,25,46
95SS23S1,2158,1928,151,30,49
95SS23S2,1658,1426,137,39,56
95SS24S1,2822,2527,211,33,51
95SS24S2,2317,2047,185,30,55
95SS25W1,2589,2341,115,48,85
95SS26S1,1986,1713,112,67,94
95SS26S2,1795,1531,147,47,70
95SS27W1,2502,2162,207,56,77
95SS28W1,2594,2292,151,43,108
95SS29S1,1261,1079,79,46,57
95SS29S2,1386,1220,61,34,71
95SS30S1,1095,1000,68,13,14
95SS30S2,2283,1974,220,37,52
95TT01W1,2748,2484,153,44,67
95TT02W1,2685,2439,149,37,60
95TT03S1,1586,1434,82,36,34
95TT03S2,1743,1564,105,35,39
95TT04W1,2984,2656,183,66,79
95TT05S1,1799,1608,142,27,22
95TT05S2,1280,1159,42,24,55
95TT06W1,2723,2417,174,66,66
95TT07W1,2747,2440,190,53,64
95TT08W1,2724,2377,206,62,79
95TT09S1,1438,1285,92,32,29
95TT09S2,1479,1279,133,25,42
95TT10W1,2852,2573,141,54,84
95TT11S1,1699,1522,92,31,54
95TT11S2,1592,1423,97,21,51
95TT12W1,2641,2379,153,55,54
95TT13S1,1520,1359,86,23,52
95TT13S2,1398,1237,87,25,49
95TT14W1,2211,1974,137,40,60
95TT15W1,2498,2222,152,47,77
95TT16W1,2691,2423,144,50,74
95UU06W1,1452,1290,96,26,40
95UU09W1,1690,1499,94,30,67
95UU14W1,1732,1550,88,32,62
95UU99C1,2045,1779,152,47,67
95UU99C2,1781,1623,82,21,55
95UU99C3,1872,1608,164,43,57
95UU99C4,1806,1602,108,34,62
95UU99C5,2421,2129,167,45,80
95UU99C6,2251,2017,130,37,67
95VV01S1,1656,1454,113,37,52
95VV01S2,1555,1347,118,39,51
95VV02W1,2192,1974,86,49,83
95VV03W1,2579,2292,127,61,99
95VV04W1,3138,2815,188,55,80
95VV05S1,1964,1740,151,32,41
95VV05S2,2542,2293,156,49,44
95VV06W1,3482,3056,243,68,115
95VV07S1,2052,1821,117,38,76
95VV07S2,2341,2066,161,51,63
95VV08W1,3088,2751,175,71,91
95VV09W1,2665,2369,123,71,102
95VV10S1,1580,1388,80,42,70
95VV10S2,1575,1385,87,35,68
95VV11S1,2046,1827,110,43,66
95VV11S2,2412,2130,176,47,59
95VV12S1,1652,1496,67,33,56
