GeographyCode,QS412NI0001,QS412NI0002,QS412NI0003,QS412NI0004
95LL12S2,0,0,0,0
95LL13S1,0,0,0,0
95LL13S2,0,0,0,0
95LL14S1,0,0,0,0
95LL14S2,0,0,0,0
95LL15S1,3,3,0,0
95LL15S2,59,56,0,3
95LL16S1,2,1,1,0
95LL16S2,60,60,0,0
95LL17W1,10,9,1,0
95LL18S1,20,15,0,5
95LL18S2,0,0,0,0
95LL19S1,0,0,0,0
95LL19S2,0,0,0,0
95LL20W1,0,0,0,0
95LL21W1,0,0,0,0
95LL22W1,0,0,0,0
95LL23W1,0,0,0,0
95LL24S1,0,0,0,0
95LL24S2,26,25,0,1
95LL25S1,0,0,0,0
95LL25S2,0,0,0,0
95LL26S1,2,1,0,1
95LL26S2,0,0,0,0
95MM01S1,44,44,0,0
95MM01S2,43,42,0,1
95MM01S3,0,0,0,0
95MM02S1,52,23,27,2
95MM02S2,0,0,0,0
95MM03W1,0,0,0,0
95MM04W1,0,0,0,0
95MM05W1,22,22,0,0
95MM06S1,0,0,0,0
95MM06S2,51,45,0,6
95MM07W1,23,23,0,0
95MM08S1,0,0,0,0
95MM08S2,5,5,0,0
95MM09S1,0,0,0,0
95MM09S2,0,0,0,0
95MM10S1,0,0,0,0
95MM10S2,0,0,0,0
95MM11W1,0,0,0,0
95MM12S1,0,0,0,0
95MM12S2,0,0,0,0
95MM12S3,0,0,0,0
95MM13S1,0,0,0,0
95MM13S2,0,0,0,0
95MM13S3,0,0,0,0
95MM13S4,0,0,0,0
95MM13S5,0,0,0,0
95MM14S1,65,62,2,1
95MM14S2,60,52,1,7
95MM15S1,72,71,0,1
95MM15S2,0,0,0,0
95MM16S1,0,0,0,0
95MM16S2,67,57,10,0
95MM17S1,0,0,0,0
95MM17S2,0,0,0,0
95MM18S1,0,0,0,0
95MM18S2,64,64,0,0
95MM19S1,0,0,0,0
95MM19S2,0,0,0,0
95MM20S1,8,7,1,0
95MM20S2,0,0,0,0
95MM21S1,25,25,0,0
95MM21S2,0,0,0,0
95MM22S1,20,20,0,0
95MM22S2,0,0,0,0
95MM23W1,45,45,0,0
95MM24W1,0,0,0,0
95MM25S1,0,0,0,0
95MM25S2,0,0,0,0
95MM25S3,9,7,0,2
95MM25S4,0,0,0,0
95MM26S1,2,2,0,0
95MM26S2,0,0,0,0
95MM27S1,57,52,4,1
95MM27S2,559,543,0,16
95MM28W1,82,67,3,12
95MM29W1,2,2,0,0
95MM30W1,0,0,0,0
95NN01S1,44,39,0,5
95NN01S2,0,0,0,0
95NN02W1,0,0,0,0
95NN03S1,0,0,0,0
95NN03S2,96,96,0,0
95NN04W1,73,69,4,0
95NN05W1,25,17,0,8
95NN06S1,0,0,0,0
95NN06S2,92,88,3,1
95NN07S1,0,0,0,0
95NN07S2,30,28,2,0
95NN08S1,0,0,0,0
95NN08S2,0,0,0,0
95NN09S1,11,8,0,3
95NN09S2,28,19,0,9
95NN10S1,82,68,2,12
95NN10S2,0,0,0,0
95NN11S1,0,0,0,0
95NN11S2,0,0,0,0
95NN12W1,0,0,0,0
95NN13W1,46,45,0,1
95NN14S1,0,0,0,0
95NN14S2,217,216,0,1
95NN15W1,50,48,0,2
95NN16S1,56,42,0,14
95NN16S2,0,0,0,0
95NN17W1,4,0,4,0
95NN18S1,0,0,0,0
95NN18S2,84,77,1,6
95NN19S1,0,0,0,0
95NN19S2,0,0,0,0
95NN20W1,21,17,0,4
95NN21W1,7,1,2,4
95NN22W1,1,1,0,0
95NN23S1,4,2,2,0
95NN23S2,46,39,2,5
95OO01W1,46,43,0,3
95OO02W1,0,0,0,0
95OO03W1,30,30,0,0
95OO04W1,8,8,0,0
95OO05W1,42,41,0,1
95OO06W1,0,0,0,0
95OO07W1,0,0,0,0
95OO08W1,39,27,0,12
95OO09W1,29,29,0,0
95OO10W1,70,65,0,5
95OO11W1,0,0,0,0
95OO12W1,15,15,0,0
95OO13W1,49,47,2,0
95OO14W1,0,0,0,0
95OO15W1,4,4,0,0
95OO16W1,0,0,0,0
95OO17W1,0,0,0,0
95OO18W1,0,0,0,0
95OO19W1,20,20,0,0
95OO20W1,34,28,1,5
95OO21W1,0,0,0,0
95OO22W1,4,4,0,0
95PP01W1,0,0,0,0
95PP02W1,0,0,0,0
95PP03W1,28,20,1,7
95PP04W1,14,7,1,6
95PP05W1,38,32,2,4
95PP06S1,39,33,0,6
95PP06S2,44,44,0,0
95PP07W1,84,84,0,0
95PP08W1,0,0,0,0
95PP09W1,100,87,4,9
95PP10W1,0,0,0,0
95PP11W1,74,61,1,12
95PP12W1,28,15,0,13
95PP13W1,3,3,0,0
95PP14S1,0,0,0,0
95PP14S2,51,45,3,3
95PP15W1,8,1,2,5
95PP16W1,31,23,1,7
95PP17W1,94,94,0,0
95PP18W1,14,7,3,4
95PP19W1,0,0,0,0
95PP20W1,14,14,0,0
95PP21W1,0,0,0,0
95PP22W1,2,0,0,2
95PP23W1,75,73,1,1
95QQ01W1,0,0,0,0
95QQ02W1,0,0,0,0
95QQ03W1,0,0,0,0
95QQ04W1,0,0,0,0
95QQ05W1,3,2,1,0
95QQ06W1,36,34,0,2
95QQ07W1,42,40,0,2
95QQ08W1,0,0,0,0
95QQ09W1,70,67,0,3
95QQ10W1,0,0,0,0
95QQ11W1,0,0,0,0
95QQ12W1,114,82,32,0
95QQ13W1,0,0,0,0
95QQ14S1,0,0,0,0
95QQ14S2,0,0,0,0
95QQ15W1,1,1,0,0
95RR01S1,0,0,0,0
95RR01S2,0,0,0,0
95RR02W1,2,0,2,0
95RR03W1,0,0,0,0
95RR04W1,0,0,0,0
95RR05S1,0,0,0,0
95RR05S2,18,7,0,11
95RR06W1,0,0,0,0
95RR07W1,0,0,0,0
95RR08W1,0,0,0,0
95RR09S1,0,0,0,0
95RR09S2,0,0,0,0
95RR10W1,0,0,0,0
95RR11W1,604,584,0,20
95RR12W1,0,0,0,0
95RR13W1,62,58,4,0
95RR14W1,0,0,0,0
95RR15W1,0,0,0,0
95SS01S1,343,334,1,8
95SS01S2,35,35,0,0
95SS02S1,28,26,0,2
95SS02S2,41,37,0,4
95SS03S1,0,0,0,0
95SS03S2,2,0,1,1
95SS04S1,10,9,0,1
95SS04S2,0,0,0,0
95SS04S3,10,10,0,0
95SS05S1,0,0,0,0
95SS05S2,0,0,0,0
95SS06S1,0,0,0,0
95SS06S2,0,0,0,0
95SS06S3,0,0,0,0
95SS07S1,0,0,0,0
95SS07S2,0,0,0,0
95SS07S3,120,118,1,1
95SS08S1,40,36,0,4
95SS08S2,0,0,0,0
95SS09S1,0,0,0,0
95SS09S2,0,0,0,0
95SS10S1,0,0,0,0
95SS10S2,44,44,0,0
95SS11S1,0,0,0,0
95SS11S2,0,0,0,0
95SS12W1,0,0,0,0
95SS13S1,0,0,0,0
95SS13S2,0,0,0,0
95SS14S1,0,0,0,0
95SS14S2,0,0,0,0
95SS15S1,0,0,0,0
95SS15S2,40,34,0,6
95SS16S1,49,36,0,13
95SS16S2,1,1,0,0
95SS17S1,74,74,0,0
95SS17S2,0,0,0,0
95SS18S1,0,0,0,0
95SS18S2,112,102,0,10
95SS19S1,0,0,0,0
95SS19S2,0,0,0,0
95SS20W1,0,0,0,0
95SS21S1,0,0,0,0
95SS21S2,2,1,0,1
95SS22S1,0,0,0,0
95SS22S2,45,33,0,12
95SS23S1,3,0,1,2
95SS23S2,0,0,0,0
95SS24S1,65,56,1,8
95SS24S2,0,0,0,0
95SS25W1,0,0,0,0
95SS26S1,0,0,0,0
95SS26S2,0,0,0,0
95SS27W1,31,31,0,0
95SS28W1,37,37,0,0
95SS29S1,0,0,0,0
95SS29S2,0,0,0,0
95SS30S1,455,443,0,12
95SS30S2,53,48,0,5
95TT01W1,0,0,0,0
95TT02W1,0,0,0,0
95TT03S1,0,0,0,0
95TT03S2,36,33,2,1
95TT04W1,0,0,0,0
95TT05S1,50,50,0,0
95TT05S2,11,10,0,1
95TT06W1,0,0,0,0
95TT07W1,43,42,0,1
95TT08W1,0,0,0,0
95TT09S1,0,0,0,0
95TT09S2,0,0,0,0
95TT10W1,0,0,0,0
95TT11S1,58,55,1,2
95TT11S2,0,0,0,0
95TT12W1,0,0,0,0
95TT13S1,0,0,0,0
95TT13S2,0,0,0,0
95TT14W1,0,0,0,0
95TT15W1,18,18,0,0
95TT16W1,0,0,0,0
95UU06W1,0,0,0,0
95UU09W1,2,2,0,0
95UU14W1,9,9,0,0
95UU99C1,3,3,0,0
95UU99C2,4,0,2,2
95UU99C3,77,54,7,16
95UU99C4,4,2,1,1
95UU99C5,38,29,0,9
95UU99C6,6,0,5,1
95VV01S1,6,0,1,5
95VV01S2,0,0,0,0
95VV02W1,10,3,0,7
95VV03W1,36,35,0,1
95VV04W1,0,0,0,0
95VV05S1,15,15,0,0
95VV05S2,0,0,0,0
95VV06W1,0,0,0,0
95VV07S1,0,0,0,0
95VV07S2,0,0,0,0
95VV08W1,36,36,0,0
95VV09W1,0,0,0,0
95VV10S1,0,0,0,0
95VV10S2,0,0,0,0
95VV11S1,0,0,0,0
95VV11S2,32,26,0,6
95VV12S1,0,0,0,0
95VV12S2,20,20,0,0
95VV13S1,0,0,0,0
95VV13S2,10,5,4,1
95VV14S1,16,16,0,0
95VV14S2,0,0,0,0
95VV15S1,0,0,0,0
95VV15S2,14,14,0,0
95VV16W1,0,0,0,0
95VV17S1,0,0,0,0
95VV17S2,0,0,0,0
95VV18S1,0,0,0,0
95VV18S2,45,42,0,3
95VV19S1,14,13,0,1
95VV19S2,0,0,0,0
95VV20W1,0,0,0,0
95VV21S1,0,0,0,0
95VV21S2,0,0,0,0
95VV22W1,0,0,0,0
95VV23W1,17,9,3,5
95VV24S1,53,53,0,0
95VV24S2,0,0,0,0
95VV25S1,0,0,0,0
95VV25S2,0,0,0,0
95VV26W1,0,0,0,0
95VV27W1,47,46,1,0
95VV28S1,53,50,0,3
95VV28S2,36,36,0,0
95VV29W1,0,0,0,0
95VV30S1,50,50,0,0
95VV30S2,48,48,0,0
95WW01S1,69,69,0,0
95WW01S2,3,3,0,0
95WW02S1,49,49,0,0
95WW02S2,26,20,0,6
95WW03S1,11,11,0,0
95WW03S2,0,0,0,0
95WW04S1,0,0,0,0
95WW04S2,0,0,0,0
95WW05S1,0,0,0,0
95WW05S2,19,19,0,0
95WW06S1,0,0,0,0
95WW06S2,21,21,0,0
95WW07S1,0,0,0,0
95WW07S2,68,61,0,7
95WW08S1,0,0,0,0
95WW08S2,0,0,0,0
95WW09S1,0,0,0,0
95WW09S2,0,0,0,0
95WW10S1,0,0,0,0
95WW10S2,0,0,0,0
95WW11S1,0,0,0,0
95WW11S2,0,0,0,0
95WW12W1,32,27,0,5
95WW13S1,0,0,0,0
95WW13S2,4,2,0,2
95WW14W1,33,22,0,11
95WW15S1,62,51,0,11
95WW15S2,0,0,0,0
95WW16S1,32,29,0,3
95WW16S2,0,0,0,0
95WW17W1,0,0,0,0
95WW18W1,9,9,0,0
95WW19S1,0,0,0,0
95WW19S2,0,0,0,0
95WW19S3,0,0,0,0
95WW20S1,0,0,0,0
95WW20S2,0,0,0,0
95WW20S3,0,0,0,0
95WW21S1,36,36,0,0
95WW21S2,0,0,0,0
95WW22S1,0,0,0,0
95WW22S2,0,0,0,0
95WW23S1,208,197,0,11
95WW23S2,1246,1225,7,14
95WW24S1,70,68,2,0
95WW24S2,0,0,0,0
95WW25W1,0,0,0,0
95XX01S1,0,0,0,0
95XX01S2,0,0,0,0
95XX01S3,35,26,6,3
95XX02W1,79,71,2,6
95XX03S1,0,0,0,0
95XX03S2,0,0,0,0
95XX04S1,61,61,0,0
95XX04S2,0,0,0,0
95XX05W1,36,36,0,0
95XX06S1,0,0,0,0
95XX06S2,0,0,0,0
95XX07S1,0,0,0,0
95XX07S2,0,0,0,0
95XX08S1,0,0,0,0
95XX08S2,0,0,0,0
95XX09S1,89,82,0,7
95XX09S2,19,19,0,0
95XX10S1,0,0,0,0
95XX10S2,22,22,0,0
95XX10S3,51,46,2,3
95XX11S1,6,6,0,0
95XX11S2,0,0,0,0
95XX11S3,10,10,0,0
95XX12W1,110,105,3,2
95XX13W1,35,21,0,14
95XX14W1,74,56,5,13
95XX15W1,16,16,0,0
95XX16W1,10,9,0,1
95XX17S1,26,25,1,0
95XX17S2,0,0,0,0
95XX18W1,165,161,3,1
95XX19W1,42,41,1,0
95XX20S1,36,24,1,11
95XX20S2,293,287,4,2
95XX21W1,133,126,4,3
95XX22W1,0,0,0,0
95XX23W1,90,72,0,18
95XX24S1,0,0,0,0
95XX24S2,0,0,0,0
95XX25W1,24,19,0,5
95YY01W1,5,3,0,2
95YY02W1,132,110,3,19
95YY03W1,62,53,1,8
95YY04W1,56,53,0,3
95YY05W1,45,36,1,8
95YY06W1,5,1,2,2
95YY07W1,0,0,0,0
95YY08W1,0,0,0,0
95YY09W1,65,63,2,0
95YY10W1,2,0,1,1
95YY11W1,0,0,0,0
95YY12W1,88,88,0,0
95YY13S1,0,0,0,0
95YY13S2,0,0,0,0
95YY14S1,2,2,0,0
95YY14S2,0,0,0,0
95YY15S1,0,0,0,0
95YY15S2,0,0,0,0
95YY16W1,2,0,0,2
95YY17W1,0,0,0,0
95YY18W1,0,0,0,0
95YY19W1,17,12,5,0
95YY20W1,0,0,0,0
95YY21W1,3,1,2,0
95ZZ01W1,0,0,0,0
95ZZ02W1,0,0,0,0
95ZZ03W1,36,24,4,8
95ZZ04W1,42,35,0,7
95ZZ05W1,0,0,0,0
95ZZ06W1,0,0,0,0
95ZZ07W1,0,0,0,0
95ZZ08W1,6,0,2,4
95ZZ09W1,26,22,1,3
95ZZ10W1,10,10,0,0
95ZZ11W1,0,0,0,0
95ZZ12W1,0,0,0,0
95ZZ13W1,0,0,0,0
95ZZ14S1,97,91,0,6
95ZZ14S2,0,0,0,0
95ZZ15W1,0,0,0,0
95ZZ16S1,3,3,0,0
95ZZ16S2,28,28,0,0
