DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS413NI","COMMUNAL ESTABLISHMENT MANAGEMENT AND TYPE - COMMUNAL ESTABLISHMENTS","All communal establishments","1. 'HSCT (Health and Social Care Trust)' was referred to as NHS/HSSB in the 2001 Census."
