GeographyCode,QS409NI0001,QS409NI0002,QS409NI0003,QS409NI0004,QS409NI0005
95VV13S1,2057,902,1055,100,0
95VV13S2,1406,595,788,9,14
95VV14S1,1950,874,960,105,11
95VV14S2,1386,768,567,43,8
95VV15S1,1419,554,757,70,38
95VV15S2,1665,633,936,79,17
95VV16W1,3110,1501,1483,106,20
95VV17S1,2205,933,1159,84,29
95VV17S2,2151,869,1137,132,13
95VV18S1,1862,933,848,69,12
95VV18S2,1780,825,815,112,28
95VV19S1,1288,680,563,40,5
95VV19S2,1681,779,813,65,24
95VV20W1,2990,1357,1448,175,10
95VV21S1,2302,943,1268,75,16
95VV21S2,1735,794,885,36,20
95VV22W1,2836,1192,1479,139,26
95VV23W1,2876,1504,1234,107,31
95VV24S1,1479,958,496,17,8
95VV24S2,1535,714,730,76,15
95VV25S1,1845,839,915,73,18
95VV25S2,1925,842,991,76,16
95VV26W1,3583,1542,1831,185,25
95VV27W1,2237,964,1112,133,28
95VV28S1,2157,1056,959,85,57
95VV28S2,1284,616,593,73,2
95VV29W1,3366,1468,1734,153,11
95VV30S1,1564,908,636,16,4
95VV30S2,1341,649,657,35,0
95WW01S1,1372,816,535,21,0
95WW01S2,1370,761,566,38,5
95WW02S1,1737,1027,678,26,6
95WW02S2,2039,1192,793,35,19
95WW03S1,1616,902,668,37,9
95WW03S2,2011,1126,852,29,4
95WW04S1,1611,746,820,45,0
95WW04S2,1255,639,580,36,0
95WW05S1,1517,763,702,52,0
95WW05S2,1236,724,464,41,7
95WW06S1,1525,1061,458,6,0
95WW06S2,1601,1080,509,7,5
95WW07S1,1809,1276,524,9,0
95WW07S2,2378,1332,1037,9,0
95WW08S1,1219,620,569,30,0
95WW08S2,1340,740,595,0,5
95WW09S1,1276,691,549,36,0
95WW09S2,1258,820,432,6,0
95WW10S1,1718,888,812,8,10
95WW10S2,1228,624,559,40,5
95WW11S1,1697,831,798,61,7
95WW11S2,1381,733,620,28,0
95WW12W1,2377,1330,991,46,10
95WW13S1,1840,1259,553,28,0
95WW13S2,1830,1035,770,16,9
95WW14W1,2229,1195,935,88,11
95WW15S1,1599,713,825,56,5
95WW15S2,1655,842,813,0,0
95WW16S1,1636,754,809,54,19
95WW16S2,1297,682,561,41,13
95WW17W1,2266,1212,1004,42,8
95WW18W1,2228,1228,911,75,14
95WW19S1,1872,1030,819,14,9
95WW19S2,2047,1317,701,20,9
95WW19S3,2306,1639,626,19,22
95WW20S1,1827,1222,575,8,22
95WW20S2,4574,2149,2360,48,17
95WW20S3,1937,1241,683,13,0
95WW21S1,1481,783,659,35,4
95WW21S2,2026,754,1166,92,14
95WW22S1,1414,742,635,37,0
95WW22S2,1571,748,766,33,24
95WW23S1,2042,1128,856,58,0
95WW23S2,1398,956,419,19,4
95WW24S1,1498,826,626,46,0
95WW24S2,1926,928,887,99,12
95WW25W1,2071,1308,703,47,13
95XX01S1,1730,1214,509,5,2
95XX01S2,1930,1167,740,5,18
95XX01S3,1599,909,674,16,0
95XX02W1,2573,1811,737,25,0
95XX03S1,1246,827,401,18,0
95XX03S2,1475,954,500,17,4
95XX04S1,1687,1089,579,0,19
95XX04S2,1934,924,981,25,4
95XX05W1,2591,1741,814,19,17
95XX06S1,1724,953,736,28,7
95XX06S2,2054,1056,928,46,24
95XX07S1,1420,994,426,0,0
95XX07S2,1425,946,471,3,5
95XX08S1,1323,857,453,13,0
95XX08S2,1267,834,417,16,0
95XX09S1,1280,863,395,22,0
95XX09S2,1429,920,494,6,9
95XX10S1,1777,930,790,39,18
95XX10S2,1840,996,813,29,2
95XX10S3,1204,542,625,32,5
95XX11S1,2443,1397,968,58,20
95XX11S2,2269,1217,1005,23,24
95XX11S3,1535,771,728,22,14
95XX12W1,2430,1851,575,4,0
95XX13W1,2735,2119,605,5,6
95XX14W1,2403,1719,657,23,4
95XX15W1,2433,1467,911,40,15
95XX16W1,2995,2173,805,17,0
95XX17S1,1469,923,492,36,18
95XX17S2,1527,998,508,21,0
95XX18W1,2847,1782,994,55,16
95XX19W1,2633,1751,860,12,10
95XX20S1,1945,1092,797,46,10
95XX20S2,1160,482,634,34,10
95XX21W1,2713,2043,641,24,5
95XX22W1,2215,1338,844,21,12
95XX23W1,3065,1691,1284,48,42
95XX24S1,1336,871,450,13,2
95XX24S2,1369,916,440,6,7
95XX25W1,2445,1268,1097,59,21
95YY01W1,2503,1362,1034,107,0
95YY02W1,2151,1238,830,62,21
95YY03W1,3115,1590,1435,58,32
95YY04W1,3433,1692,1620,94,27
95YY05W1,1630,990,609,31,0
95YY06W1,2389,1084,1182,104,19
95YY07W1,2916,1379,1393,133,11
95YY08W1,2231,1052,1072,77,30
95YY09W1,2250,1426,768,30,26
95YY10W1,2140,1167,940,33,0
95YY11W1,2046,1073,884,75,14
95YY12W1,2748,1386,1243,84,35
95YY13S1,1488,654,770,48,16
95YY13S2,1345,698,548,84,15
95YY14S1,1530,779,697,43,11
95YY14S2,1564,786,746,25,7
95YY15S1,364,282,64,14,4
95YY15S2,1669,663,857,131,18
95YY16W1,2390,1101,1225,55,9
95YY17W1,2350,956,1276,93,25
95YY18W1,2374,921,1320,92,41
95YY19W1,1479,785,613,58,23
95YY20W1,2330,969,1217,113,31
95YY21W1,2437,1097,1219,86,35
95ZZ01W1,2760,1389,1282,87,2
95ZZ02W1,1827,814,924,74,15
95ZZ03W1,2073,1004,961,60,48
95ZZ04W1,2628,1403,1119,96,10
95ZZ05W1,2187,1017,1036,108,26
95ZZ06W1,1714,838,724,118,34
95ZZ07W1,2807,1273,1413,84,37
95ZZ08W1,2587,1164,1298,101,24
95ZZ09W1,2243,1080,1051,81,31
95ZZ10W1,3169,1651,1413,66,39
95ZZ11W1,2223,966,1145,105,7
95ZZ12W1,2190,1065,969,139,17
95ZZ13W1,2533,1242,1132,126,33
95ZZ14S1,1779,705,938,113,23
95ZZ14S2,1356,585,721,45,5
95ZZ15W1,2288,1189,1012,77,10
95ZZ16S1,1908,802,1056,46,4
95ZZ16S2,1323,642,646,29,6
