GeographyCode,QS408NI0001,QS408NI0002,QS408NI0003,QS408NI0004,QS408NI0005
95GG49S3,821,483,276,32,30
95GG49S4,834,530,255,33,16
95GG50S1,764,592,159,8,5
95GG50S2,972,654,292,20,6
95GG50S3,917,662,229,22,4
95GG51S1,683,517,157,8,1
95GG51S2,710,540,161,9,0
95GG51S3,688,523,150,12,3
95HH01W1,890,696,191,3,0
95HH02S1,522,391,128,2,1
95HH02S2,541,376,162,2,1
95HH03W1,726,587,134,4,1
95HH04S1,645,429,215,1,0
95HH04S2,515,399,114,2,0
95HH05W1,908,590,308,9,1
95HH06S1,762,564,195,3,0
95HH06S2,920,626,286,6,2
95HH07W1,733,567,162,4,0
95HH08W1,1083,843,230,8,2
95HH09W1,1423,1134,275,12,2
95HH10W1,945,764,177,3,1
95HH11W1,655,462,189,2,2
95HH12W1,626,425,192,9,0
95HH13W1,614,417,189,6,2
95HH14W1,764,587,171,5,1
95HH15W1,1083,808,263,10,2
95HH16W1,917,750,162,4,1
95HH17W1,928,659,259,9,1
95II01S1,626,477,145,3,1
95II01S2,634,502,130,1,1
95II02S1,507,375,128,3,1
95II02S2,678,502,166,7,3
95II02S3,726,604,120,2,0
95II03S1,575,378,190,5,2
95II03S2,729,524,191,11,3
95II04S1,864,599,255,7,3
95II04S2,808,516,277,13,2
95II05S1,527,375,140,9,3
95II05S2,774,545,217,8,4
95II06S1,533,361,164,7,1
95II06S2,752,520,225,4,3
95II07W1,991,724,247,16,4
95II08W1,1073,757,305,10,1
95II09S1,865,655,196,10,4
95II09S2,552,361,184,6,1
95II10W1,1144,806,322,15,1
95II11W1,1055,802,246,5,2
95II12W1,1007,765,235,4,3
95II13W1,1253,950,282,18,3
95II14W1,1026,794,230,2,0
95II15S1,660,464,187,8,1
95II15S2,659,533,119,6,1
95II16W1,890,623,259,8,0
95II17W1,1190,958,229,3,0
95II18W1,1090,793,284,8,5
95II19S1,633,476,151,5,1
95II19S2,756,551,199,6,0
95II20W1,1211,905,291,13,2
95II21W1,1045,690,341,13,1
95II22W1,990,771,210,7,2
95II23W1,910,661,239,8,2
95JJ01W1,892,668,210,11,3
95JJ02W1,1074,845,219,6,4
95JJ03S1,596,377,204,11,4
95JJ03S2,427,276,142,7,2
95JJ04S1,610,440,165,5,0
95JJ04S2,669,530,136,3,0
95JJ05W1,892,687,185,11,9
95JJ06W1,1063,707,330,22,4
95JJ07W1,1092,712,361,12,7
95JJ08S1,540,404,134,2,0
95JJ08S2,647,471,171,4,1
95JJ09W1,839,683,147,5,4
95JJ10W1,1027,707,304,11,5
95JJ11S1,724,550,163,9,2
95JJ11S2,818,637,177,2,2
95JJ12W1,1002,695,289,12,6
95JJ13S1,779,557,212,9,1
95JJ13S2,678,493,179,6,0
95JJ14W1,849,638,203,7,1
95JJ15W1,779,615,152,11,1
95JJ16W1,916,714,196,3,3
95JJ17W1,824,588,216,16,4
95JJ18W1,975,777,183,15,0
95JJ19S1,652,509,140,2,1
95JJ19S2,476,331,133,9,3
95JJ20S1,833,617,205,11,0
95JJ20S2,785,585,194,5,1
95JJ21W1,962,707,237,12,6
95JJ22W1,1088,897,184,3,4
95KK01W1,836,505,307,21,3
95KK02W1,722,498,211,10,3
95KK03W1,704,406,279,16,3
95KK04W1,974,580,355,34,5
95KK05W1,803,478,300,16,9
95KK06W1,737,490,231,12,4
95KK07W1,682,467,204,10,1
95KK08W1,967,651,296,12,8
95KK09W1,947,707,227,8,5
95KK10W1,699,455,226,16,2
95KK11W1,982,701,264,9,8
95KK12W1,776,486,272,15,3
95KK13W1,642,493,136,10,3
95KK14W1,703,475,213,11,4
95KK15W1,921,591,313,13,4
95KK16W1,809,551,241,13,4
95LL01S1,802,517,277,6,2
95LL01S2,777,480,283,11,3
95LL02S1,623,450,164,7,2
95LL02S2,744,549,174,12,9
95LL03W1,1092,782,285,21,4
95LL04W1,1090,687,379,20,4
95LL05S1,826,634,187,5,0
95LL05S2,628,442,174,9,3
95LL06S1,654,470,174,8,2
95LL06S2,754,576,169,8,1
95LL07W1,1001,713,268,12,8
95LL08S1,605,356,222,19,8
95LL08S2,721,454,240,20,7
95LL09S1,657,445,194,13,5
95LL09S2,738,537,187,10,4
95LL10S1,974,595,363,12,4
95LL10S2,767,478,270,16,3
95LL11S1,585,428,149,7,1
95LL11S2,839,597,232,9,1
95LL12S1,1043,611,406,17,9
95LL12S2,449,265,169,11,4
95LL13S1,539,351,176,8,4
95LL13S2,558,375,175,6,2
95LL14S1,475,287,167,17,4
95LL14S2,495,321,162,12,0
95LL15S1,690,550,138,2,0
95LL15S2,640,456,174,7,3
95LL16S1,1067,818,239,9,1
95LL16S2,1215,787,405,22,1
95LL17W1,1106,814,283,4,5
95LL18S1,795,605,187,2,1
95LL18S2,536,399,133,4,0
95LL19S1,855,651,197,4,3
95LL19S2,1049,747,282,20,0
95LL20W1,942,604,317,17,4
95LL21W1,1662,1173,462,20,7
95LL22W1,1424,883,511,26,4
95LL23W1,973,694,262,13,4
95LL24S1,704,502,194,7,1
95LL24S2,608,428,167,8,5
95LL25S1,1007,764,236,4,3
95LL25S2,732,553,177,1,1
95LL26S1,761,563,176,18,4
95LL26S2,729,487,232,10,0
95MM01S1,603,393,187,17,6
95MM01S2,651,434,205,9,3
95MM01S3,643,443,196,3,1
95MM02S1,598,472,121,4,1
95MM02S2,546,397,140,9,0
95MM03W1,1155,748,376,28,3
95MM04W1,890,603,267,13,7
95MM05W1,1062,660,360,35,7
95MM06S1,489,267,204,14,4
95MM06S2,460,256,187,15,2
95MM07W1,1201,891,295,10,5
95MM08S1,562,364,186,6,6
95MM08S2,676,521,153,2,0
95MM09S1,584,386,186,10,2
95MM09S2,636,412,205,17,2
95MM10S1,495,254,201,29,11
95MM10S2,492,284,187,19,2
95MM11W1,855,487,328,31,9
95MM12S1,662,387,250,14,11
95MM12S2,499,284,197,17,1
95MM12S3,815,381,385,37,12
95MM13S1,401,260,138,3,0
95MM13S2,493,289,178,18,8
95MM13S3,551,295,240,12,4
95MM13S4,849,487,338,19,5
95MM13S5,696,402,280,11,3
95MM14S1,371,286,80,5,0
95MM14S2,805,572,207,19,7
95MM15S1,656,509,141,5,1
95MM15S2,914,637,259,16,2
95MM16S1,913,563,326,20,4
95MM16S2,1166,843,307,15,1
95MM17S1,610,330,258,20,2
95MM17S2,737,500,216,16,5
95MM18S1,784,503,266,11,4
95MM18S2,982,638,335,6,3
95MM19S1,634,461,168,5,0
95MM19S2,635,434,190,8,3
95MM20S1,716,524,181,7,4
95MM20S2,753,523,215,12,3
95MM21S1,611,370,229,11,1
95MM21S2,643,471,164,8,0
95MM22S1,477,333,134,8,2
95MM22S2,496,369,125,1,1
95MM23W1,1074,746,295,25,8
95MM24W1,892,508,338,36,10
95MM25S1,474,236,214,20,4
95MM25S2,504,246,232,21,5
95MM25S3,528,262,250,10,6
95MM25S4,682,392,262,22,6
95MM26S1,597,310,254,28,5
95MM26S2,459,294,154,8,3
95MM27S1,1045,775,233,31,6
95MM27S2,569,416,143,7,3
95MM28W1,1095,791,279,20,5
95MM29W1,1490,1051,412,21,6
95MM30W1,903,614,263,21,5
95NN01S1,584,391,180,10,3
95NN01S2,617,417,188,11,1
95NN02W1,836,603,224,7,2
95NN03S1,566,421,140,5,0
95NN03S2,567,387,174,5,1
95NN04W1,1175,755,396,18,6
95NN05W1,1075,761,285,24,5
95NN06S1,450,299,136,15,0
95NN06S2,787,450,314,18,5
95NN07S1,595,325,258,11,1
95NN07S2,651,446,193,8,4
95NN08S1,566,414,145,6,1
95NN08S2,630,438,182,10,0
95NN09S1,587,420,165,2,0
95NN09S2,505,367,134,3,1
95NN10S1,669,510,153,5,1
95NN10S2,621,430,184,6,1
95NN11S1,637,410,213,11,3
95NN11S2,660,441,213,5,1
95NN12W1,1128,777,330,17,4
95NN13W1,1064,779,267,14,4
95NN14S1,652,453,191,4,4
95NN14S2,553,356,185,8,4
95NN15W1,1230,829,374,20,7
95NN16S1,547,413,130,3,1
95NN16S2,581,410,167,3,1
95NN17W1,928,634,270,19,5
95NN18S1,534,404,122,7,1
95NN18S2,489,373,110,6,0
95NN19S1,686,493,187,5,1
95NN19S2,650,538,108,3,1
95NN20W1,1073,784,276,8,5
95NN21W1,1151,873,259,11,8
95NN22W1,1003,705,285,11,2
95NN23S1,513,321,170,19,3
95NN23S2,646,444,189,10,3
95OO01W1,809,507,273,24,5
95OO02W1,703,462,231,8,2
95OO03W1,914,615,275,20,4
95OO04W1,877,575,287,11,4
95OO05W1,1021,590,386,31,14
95OO06W1,941,599,320,20,2
95OO07W1,854,574,257,22,1
95OO08W1,887,582,290,13,2
95OO09W1,744,486,235,19,4
95OO10W1,1163,679,452,27,5
95OO11W1,956,604,329,19,4
95OO12W1,999,652,326,17,4
95OO13W1,976,623,300,35,18
95OO14W1,866,581,262,17,6
95OO15W1,870,524,321,18,7
95OO16W1,853,627,213,11,2
95OO17W1,978,689,273,14,2
95OO18W1,1099,745,303,33,18
95OO19W1,1046,699,324,19,4
95OO20W1,854,624,214,10,6
95OO21W1,904,591,275,30,8
95OO22W1,956,569,356,24,7
95PP01W1,950,695,240,11,4
95PP02W1,933,634,276,12,11
95PP03W1,971,703,248,14,6
95PP04W1,1081,741,321,15,4
95PP05W1,822,591,212,17,2
95PP06S1,780,518,243,18,1
95PP06S2,774,608,161,4,1
95PP07W1,987,698,275,10,4
95PP08W1,960,673,269,14,4
95PP09W1,757,548,196,6,7
95PP10W1,798,515,273,9,1
95PP11W1,1040,744,281,9,6
95PP12W1,891,601,263,20,7
95PP13W1,1060,748,291,19,2
95PP14S1,556,375,165,12,4
95PP14S2,791,597,187,7,0
95PP15W1,1089,758,309,20,2
95PP16W1,705,534,157,12,2
95PP17W1,1028,725,281,18,4
95PP18W1,1093,773,303,12,5
95PP19W1,933,637,282,12,2
95PP20W1,1379,1021,335,16,7
95PP21W1,783,540,233,4,6
95PP22W1,1010,756,240,12,2
95PP23W1,898,633,253,7,5
95QQ01W1,707,546,153,8,0
95QQ02W1,996,764,227,4,1
95QQ03W1,507,383,117,7,0
95QQ04W1,692,493,191,6,2
95QQ05W1,1127,892,234,1,0
95QQ06W1,754,489,247,15,3
95QQ07W1,919,757,152,5,5
95QQ08W1,698,538,151,8,1
95QQ09W1,838,669,164,3,2
95QQ10W1,688,498,176,13,1
95QQ11W1,776,600,167,8,1
95QQ12W1,758,591,162,4,1
95QQ13W1,1031,801,225,4,1
95QQ14S1,1366,949,409,7,1
95QQ14S2,679,533,141,4,1
95QQ15W1,761,588,165,7,1
95RR01S1,853,566,281,5,1
95RR01S2,649,472,169,7,1
95RR02W1,647,438,191,11,7
95RR03W1,617,423,183,10,1
95RR04W1,752,499,238,12,3
95RR05S1,475,326,146,2,1
95RR05S2,491,316,167,7,1
95RR06W1,708,431,254,15,8
95RR07W1,859,570,277,8,4
95RR08W1,713,490,208,15,0
95RR09S1,764,490,253,19,2
95RR09S2,617,429,182,6,0
95RR10W1,582,389,183,8,2
95RR11W1,652,464,178,10,0
95RR12W1,606,465,138,3,0
95RR13W1,657,535,103,8,11
95RR14W1,654,413,229,10,2
95RR15W1,802,504,279,17,2
95SS01S1,666,533,125,7,1
95SS01S2,1015,715,289,10,1
95SS02S1,866,610,242,12,2
95SS02S2,664,487,175,2,0
95SS03S1,547,443,101,2,1
95SS03S2,642,527,110,3,2
95SS04S1,845,511,321,11,2
95SS04S2,799,560,230,9,0
95SS04S3,1291,866,410,11,4
95SS05S1,736,541,185,8,2
95SS05S2,705,571,126,8,0
95SS06S1,498,233,232,27,6
95SS06S2,773,322,388,55,8
95SS06S3,664,299,317,35,13
95SS07S1,1181,547,583,44,7
95SS07S2,527,232,277,15,3
95SS07S3,1698,1232,449,16,1
95SS08S1,680,535,138,7,0
95SS08S2,990,725,258,7,0
95SS09S1,714,607,104,0,3
95SS09S2,620,490,125,3,2
95SS10S1,945,649,283,8,5
95SS10S2,662,416,244,1,1
95SS11S1,947,580,355,11,1
95SS11S2,916,627,270,18,1
95SS12W1,1251,949,289,9,4
95SS13S1,711,504,189,14,4
95SS13S2,625,443,167,13,2
95SS14S1,658,478,168,11,1
95SS14S2,588,440,142,6,0
95SS15S1,759,627,126,5,1
95SS15S2,757,639,115,1,2
95SS16S1,496,314,177,5,0
95SS16S2,656,395,237,17,7
95SS17S1,1104,745,337,15,7
95SS17S2,645,427,206,10,2
95SS18S1,613,414,186,13,0
95SS18S2,729,536,183,9,1
95SS19S1,619,461,149,7,2
95SS19S2,617,424,186,6,1
95SS20W1,1096,842,244,8,2
95SS21S1,828,576,244,7,1
95SS21S2,828,612,211,5,0
95SS22S1,600,369,225,5,1
95SS22S2,654,501,150,2,1
95SS23S1,894,701,187,6,0
95SS23S2,638,453,177,8,0
95SS24S1,1025,791,224,10,0
95SS24S2,889,688,190,10,1
95SS25W1,1117,714,378,21,4
95SS26S1,708,350,322,31,5
95SS26S2,606,336,253,13,4
95SS27W1,1194,907,275,9,3
95SS28W1,1071,727,311,27,6
95SS29S1,459,238,187,29,5
95SS29S2,572,333,215,19,5
95SS30S1,266,209,55,2,0
95SS30S2,859,676,175,7,1
95TT01W1,838,504,315,15,4
95TT02W1,857,524,306,24,3
95TT03S1,601,410,176,11,4
95TT03S2,574,364,199,10,1
95TT04W1,1018,654,338,18,8
95TT05S1,611,437,170,4,0
95TT05S2,518,333,172,8,5
95TT06W1,886,552,310,19,5
95TT07W1,874,593,267,9,5
95TT08W1,851,558,270,21,2
95TT09S1,439,257,171,10,1
95TT09S2,435,267,160,7,1
95TT10W1,1056,684,330,35,7
95TT11S1,488,304,175,8,1
95TT11S2,457,266,180,10,1
95TT12W1,898,615,268,12,3
95TT13S1,552,351,186,12,3
95TT13S2,555,368,181,5,1
95TT14W1,830,566,245,12,7
95TT15W1,833,539,277,15,2
95TT16W1,866,534,314,13,5
95UU06W1,569,421,141,5,2
95UU09W1,594,391,190,11,2
95UU14W1,718,518,191,6,3
95UU99C1,744,505,216,19,4
95UU99C2,789,582,195,8,4
95UU99C3,736,570,153,12,1
95UU99C4,680,508,156,15,1
95UU99C5,881,601,259,18,3
95UU99C6,897,634,247,13,3
95VV01S1,563,366,183,10,4
95VV01S2,608,424,172,12,0
95VV02W1,985,666,303,11,5
95VV03W1,996,667,301,24,4
95VV04W1,1052,717,316,17,2
95VV05S1,611,358,236,16,1
95VV05S2,753,449,287,13,4
95VV06W1,1153,703,418,29,3
95VV07S1,877,615,244,17,1
95VV07S2,780,494,273,10,3
95VV08W1,1006,612,357,28,9
95VV09W1,967,609,312,41,5
95VV10S1,560,304,233,16,7
95VV10S2,626,394,206,21,5
95VV11S1,678,413,253,8,4
95VV11S2,806,523,263,17,3
95VV12S1,584,360,198,20,6
95VV12S2,580,369,198,10,3
95VV13S1,630,390,224,16,0
95VV13S2,424,256,165,1,2
95VV14S1,718,450,245,20,3
95VV14S2,569,417,143,8,1
95VV15S1,555,330,205,13,7
95VV15S2,585,340,228,14,3
95VV16W1,1043,691,328,19,5
95VV17S1,719,439,260,14,6
95VV17S2,691,416,252,21,2
95VV18S1,705,481,210,11,3
95VV18S2,697,464,209,20,4
95VV19S1,524,383,133,7,1
95VV19S2,648,429,204,11,4
95VV20W1,925,593,301,29,2
95VV21S1,741,437,287,13,4
95VV21S2,512,316,186,6,4
95VV22W1,956,603,327,22,4
95VV23W1,1123,794,304,20,5
95VV24S1,591,468,118,3,2
95VV24S2,667,454,196,14,3
95VV25S1,614,402,198,11,3
95VV25S2,613,381,219,11,2
95VV26W1,1172,726,411,30,5
95VV27W1,912,583,300,24,5
95VV28S1,801,536,240,15,10
95VV28S2,542,369,158,14,1
95VV29W1,1071,663,381,24,3
95VV30S1,573,425,144,3,1
95VV30S2,525,353,165,7,0
95WW01S1,636,487,145,4,0
95WW01S2,621,461,152,7,1
95WW02S1,742,552,183,5,2
95WW02S2,791,579,203,6,3
95WW03S1,767,566,192,8,1
95WW03S2,816,582,227,6,1
95WW04S1,614,393,214,7,0
95WW04S2,484,325,152,7,0
95WW05S1,580,388,183,9,0
95WW05S2,577,444,124,7,2
95WW06S1,580,465,114,1,0
95WW06S2,618,491,125,1,1
95WW07S1,677,556,119,2,0
95WW07S2,925,664,259,2,0
95WW08S1,465,316,143,6,0
95WW08S2,572,420,151,0,1
95WW09S1,596,436,153,7,0
95WW09S2,515,404,110,1,0
95WW10S1,653,440,210,1,2
95WW10S2,523,367,148,7,1
95WW11S1,578,374,191,12,1
95WW11S2,528,373,151,4,0
95WW12W1,1100,817,272,9,2
95WW13S1,752,600,147,5,0
95WW13S2,681,481,194,4,2
95WW14W1,1043,761,263,16,3
95WW15S1,599,380,208,10,1
95WW15S2,630,419,211,0,0
95WW16S1,621,403,206,10,2
95WW16S2,639,451,177,7,4
95WW17W1,991,715,268,7,1
95WW18W1,1000,742,244,12,2
95WW19S1,754,541,208,3,2
95WW19S2,661,493,163,3,2
95WW19S3,789,642,141,3,3
95WW20S1,680,539,136,1,4
95WW20S2,1645,1042,590,9,4
95WW20S3,649,487,159,3,0
95WW21S1,711,510,194,6,1
95WW21S2,770,445,307,16,2
95WW22S1,538,367,165,6,0
95WW22S2,690,455,223,6,6
95WW23S1,889,636,242,11,0
95WW23S2,566,458,103,4,1
95WW24S1,694,514,171,9,0
95WW24S2,884,608,257,17,2
95WW25W1,1137,914,210,10,3
