GeographyCode,QS411NI0001,QS411NI0002,QS411NI0003
95GG02S2,909,909,0
95GG02S3,992,992,0
95GG03S1,939,938,1
95GG03S2,796,796,0
95GG03S3,1081,1081,0
95GG04S1,853,853,0
95GG04S2,653,653,0
95GG04S3,944,944,0
95GG05S1,898,897,1
95GG05S2,1004,1004,0
95GG05S3,1151,1151,0
95GG06S1,827,827,0
95GG06S2,873,873,0
95GG06S3,785,785,0
95GG07S1,877,877,0
95GG07S2,820,820,0
95GG07S3,712,712,0
95GG08S1,582,582,0
95GG08S2,876,876,0
95GG08S3,854,854,0
95GG09S1,913,913,0
95GG09S2,825,825,0
95GG09S3,1000,1000,0
95GG10S1,1061,1061,0
95GG10S2,1159,1159,0
95GG11S1,1064,1063,1
95GG11S2,732,732,0
95GG11S3,1069,1069,0
95GG12S1,662,660,2
95GG12S2,897,897,0
95GG12S3,965,963,2
95GG12S4,1057,1052,5
95GG12S5,907,907,0
95GG13S1,724,724,0
95GG13S2,691,691,0
95GG13S3,822,822,0
95GG14S1,635,635,0
95GG14S2,599,599,0
95GG14S3,626,626,0
95GG15S1,771,771,0
95GG15S2,939,938,1
95GG15S3,959,959,0
95GG16S1,962,960,2
95GG16S2,822,821,1
95GG16S3,606,605,1
95GG17S1,836,836,0
95GG17S2,637,637,0
95GG17S3,764,764,0
95GG18S1,1125,1125,0
95GG18S2,1158,1158,0
95GG19S1,1123,1122,1
95GG19S2,1241,1241,0
95GG20S1,1872,1870,2
95GG20S2,1005,1005,0
95GG21S1,651,651,0
95GG21S2,682,682,0
95GG21S3,1084,1084,0
95GG22S1,768,768,0
95GG22S2,840,840,0
95GG22S3,674,674,0
95GG23S1,577,577,0
95GG23S2,598,598,0
95GG23S3,703,703,0
95GG24S1,638,638,0
95GG24S2,783,783,0
95GG24S3,671,671,0
95GG25S1,883,883,0
95GG25S2,726,726,0
95GG25S3,627,627,0
95GG26S1,886,886,0
95GG26S2,867,867,0
95GG27S1,497,497,0
95GG27S2,613,613,0
95GG27S3,787,787,0
95GG27S4,662,662,0
95GG28S1,880,880,0
95GG28S2,739,739,0
95GG28S3,792,792,0
95GG29S1,1454,1454,0
95GG29S2,1469,1468,1
95GG30S1,802,802,0
95GG30S2,734,734,0
95GG30S3,636,636,0
95GG31S1,817,817,0
95GG31S2,813,813,0
95GG31S3,886,886,0
95GG32S1,1303,1302,1
95GG32S2,754,754,0
95GG32S3,744,744,0
95GG33S1,772,772,0
95GG33S2,676,676,0
95GG33S3,923,923,0
95GG34S1,674,674,0
95GG34S2,559,559,0
95GG34S3,869,869,0
95GG35S1,939,939,0
95GG35S2,816,815,1
95GG35S3,691,690,1
95GG36S1,868,868,0
95GG36S2,869,869,0
95GG36S3,849,849,0
95GG37S1,803,803,0
95GG37S2,870,870,0
95GG37S3,1140,1140,0
95GG38S1,1428,1428,0
95GG38S2,905,903,2
95GG38S3,711,711,0
95GG39S1,1388,1387,1
95GG39S2,1518,1518,0
95GG39S3,1119,1118,1
95GG40S1,843,843,0
95GG40S2,1153,1153,0
95GG41S1,824,824,0
95GG41S2,634,634,0
95GG41S3,831,831,0
95GG42S1,719,718,1
95GG42S2,227,227,0
95GG42S3,822,822,0
95GG42S4,1001,1001,0
95GG43S1,761,761,0
95GG43S2,764,764,0
95GG43S3,919,919,0
95GG44S1,1475,1474,1
95GG44S2,1405,1405,0
95GG45S1,723,722,1
95GG45S2,702,702,0
95GG45S3,774,774,0
95GG46S1,676,676,0
95GG46S2,652,652,0
95GG46S3,629,629,0
95GG47S1,1202,1202,0
95GG47S2,972,970,2
95GG47S3,994,991,3
95GG48S1,637,637,0
95GG48S2,853,853,0
95GG48S3,591,591,0
95GG49S1,869,869,0
95GG49S2,1098,1096,2
95GG49S3,991,990,1
95GG49S4,883,883,0
95GG50S1,846,846,0
95GG50S2,1015,1015,0
95GG50S3,983,983,0
95GG51S1,755,755,0
95GG51S2,800,800,0
95GG51S3,734,734,0
95HH01W1,925,925,0
95HH02S1,531,531,0
95HH02S2,545,545,0
95HH03W1,750,750,0
95HH04S1,649,649,0
95HH04S2,520,520,0
95HH05W1,939,939,0
95HH06S1,779,779,0
95HH06S2,932,932,0
95HH07W1,775,775,0
95HH08W1,1158,1158,0
95HH09W1,1590,1590,0
95HH10W1,983,983,0
95HH11W1,670,670,0
95HH12W1,637,637,0
95HH13W1,637,637,0
95HH14W1,789,789,0
95HH15W1,1111,1111,0
95HH16W1,963,963,0
95HH17W1,959,959,0
95II01S1,648,648,0
95II01S2,657,657,0
95II02S1,515,515,0
95II02S2,695,695,0
95II02S3,767,767,0
95II03S1,597,597,0
95II03S2,742,742,0
95II04S1,896,896,0
95II04S2,836,836,0
95II05S1,540,540,0
95II05S2,792,792,0
95II06S1,543,543,0
95II06S2,781,781,0
95II07W1,1049,1049,0
95II08W1,1118,1118,0
95II09S1,942,941,1
95II09S2,565,565,0
95II10W1,1179,1179,0
95II11W1,1082,1082,0
95II12W1,1052,1052,0
95II13W1,1306,1306,0
95II14W1,1059,1059,0
95II15S1,672,672,0
95II15S2,666,666,0
95II16W1,926,926,0
95II17W1,1248,1248,0
95II18W1,1148,1148,0
95II19S1,648,648,0
95II19S2,777,777,0
95II20W1,1255,1255,0
95II21W1,1092,1092,0
95II22W1,1019,1019,0
95II23W1,935,935,0
95JJ01W1,928,928,0
95JJ02W1,1581,1581,0
95JJ03S1,609,609,0
95JJ03S2,430,430,0
95JJ04S1,692,692,0
95JJ04S2,933,933,0
95JJ05W1,1007,1007,0
95JJ06W1,1105,1105,0
95JJ07W1,1134,1134,0
95JJ08S1,567,567,0
95JJ08S2,839,839,0
95JJ09W1,1343,1343,0
95JJ10W1,1069,1068,1
95JJ11S1,823,823,0
95JJ11S2,1076,1076,0
95JJ12W1,1051,1051,0
95JJ13S1,806,806,0
95JJ13S2,711,711,0
95JJ14W1,870,870,0
95JJ15W1,871,871,0
95JJ16W1,1429,1428,1
95JJ17W1,856,856,0
95JJ18W1,1440,1440,0
95JJ19S1,889,889,0
95JJ19S2,583,583,0
95JJ20S1,867,867,0
95JJ20S2,809,809,0
95JJ21W1,1026,1026,0
95JJ22W1,1134,1134,0
95KK01W1,906,906,0
95KK02W1,768,768,0
95KK03W1,761,761,0
95KK04W1,1014,1014,0
95KK05W1,843,843,0
95KK06W1,761,761,0
95KK07W1,699,699,0
95KK08W1,1019,1019,0
95KK09W1,1028,1027,1
95KK10W1,739,739,0
95KK11W1,1016,1016,0
95KK12W1,848,848,0
95KK13W1,664,664,0
95KK14W1,738,738,0
95KK15W1,1006,1006,0
95KK16W1,847,847,0
95LL01S1,829,829,0
95LL01S2,788,788,0
95LL02S1,664,664,0
95LL02S2,891,891,0
95LL03W1,1167,1167,0
95LL04W1,1131,1131,0
95LL05S1,856,856,0
95LL05S2,646,646,0
95LL06S1,701,701,0
95LL06S2,797,797,0
95LL07W1,1059,1059,0
95LL08S1,623,623,0
95LL08S2,774,773,1
95LL09S1,721,721,0
95LL09S2,772,772,0
95LL10S1,995,995,0
95LL10S2,808,808,0
95LL11S1,620,620,0
95LL11S2,899,899,0
95LL12S1,1062,1062,0
95LL12S2,458,458,0
95LL13S1,556,556,0
95LL13S2,634,634,0
95LL14S1,489,489,0
95LL14S2,506,506,0
95LL15S1,771,770,1
95LL15S2,660,660,0
95LL16S1,1111,1111,0
95LL16S2,1259,1259,0
95LL17W1,1150,1150,0
95LL18S1,856,856,0
95LL18S2,567,567,0
95LL19S1,885,885,0
95LL19S2,1097,1097,0
95LL20W1,979,979,0
95LL21W1,1776,1776,0
95LL22W1,1482,1482,0
95LL23W1,1046,1046,0
95LL24S1,751,751,0
95LL24S2,638,638,0
95LL25S1,1074,1074,0
95LL25S2,751,751,0
95LL26S1,867,867,0
95LL26S2,757,757,0
95MM01S1,614,614,0
95MM01S2,668,668,0
95MM01S3,660,660,0
95MM02S1,615,615,0
95MM02S2,552,552,0
95MM03W1,1206,1206,0
95MM04W1,908,908,0
95MM05W1,1092,1091,1
95MM06S1,493,493,0
95MM06S2,469,469,0
95MM07W1,1228,1228,0
95MM08S1,599,599,0
95MM08S2,701,701,0
95MM09S1,604,604,0
95MM09S2,646,646,0
95MM10S1,503,503,0
95MM10S2,507,507,0
95MM11W1,860,860,0
95MM12S1,688,688,0
95MM12S2,512,512,0
95MM12S3,836,836,0
95MM13S1,409,409,0
95MM13S2,495,495,0
95MM13S3,556,556,0
95MM13S4,853,853,0
95MM13S5,702,702,0
95MM14S1,389,389,0
95MM14S2,903,902,1
95MM15S1,672,672,0
95MM15S2,939,939,0
95MM16S1,929,929,0
95MM16S2,1209,1209,0
95MM17S1,615,615,0
95MM17S2,761,761,0
95MM18S1,799,799,0
95MM18S2,996,996,0
95MM19S1,649,649,0
95MM19S2,665,665,0
95MM20S1,739,739,0
95MM20S2,777,777,0
95MM21S1,626,626,0
95MM21S2,651,651,0
95MM22S1,492,492,0
95MM22S2,507,507,0
95MM23W1,1212,1210,2
95MM24W1,906,906,0
95MM25S1,489,489,0
95MM25S2,505,505,0
95MM25S3,537,537,0
95MM25S4,688,688,0
95MM26S1,606,606,0
95MM26S2,462,462,0
95MM27S1,1268,1267,1
95MM27S2,616,615,1
95MM28W1,1234,1229,5
95MM29W1,1631,1631,0
95MM30W1,938,938,0
95NN01S1,656,656,0
95NN01S2,691,691,0
95NN02W1,849,849,0
95NN03S1,627,627,0
95NN03S2,583,583,0
95NN04W1,1233,1233,0
95NN05W1,1123,1123,0
95NN06S1,468,468,0
95NN06S2,831,831,0
95NN07S1,612,612,0
95NN07S2,697,697,0
95NN08S1,589,589,0
95NN08S2,663,663,0
95NN09S1,604,603,1
95NN09S2,529,529,0
95NN10S1,849,849,0
95NN10S2,664,664,0
95NN11S1,655,655,0
95NN11S2,697,697,0
95NN12W1,1309,1309,0
95NN13W1,1116,1116,0
95NN14S1,736,736,0
95NN14S2,658,658,0
95NN15W1,1311,1311,0
95NN16S1,569,569,0
95NN16S2,603,603,0
95NN17W1,1011,1011,0
95NN18S1,598,598,0
95NN18S2,509,509,0
95NN19S1,713,713,0
95NN19S2,700,700,0
95NN20W1,1143,1143,0
95NN21W1,1339,1338,1
95NN22W1,1146,1145,1
95NN23S1,588,588,0
95NN23S2,699,699,0
95OO01W1,860,860,0
95OO02W1,800,800,0
95OO03W1,1022,1022,0
95OO04W1,932,932,0
95OO05W1,1068,1068,0
95OO06W1,992,992,0
95OO07W1,902,902,0
95OO08W1,926,926,0
95OO09W1,805,805,0
95OO10W1,1210,1210,0
95OO11W1,1024,1024,0
95OO12W1,1049,1049,0
95OO13W1,1017,1017,0
95OO14W1,909,909,0
95OO15W1,892,892,0
95OO16W1,911,911,0
95OO17W1,1026,1026,0
95OO18W1,1163,1163,0
95OO19W1,1128,1128,0
95OO20W1,887,887,0
95OO21W1,948,948,0
95OO22W1,1003,1003,0
95PP01W1,995,995,0
95PP02W1,1040,1040,0
95PP03W1,1190,1190,0
95PP04W1,1174,1174,0
95PP05W1,914,914,0
95PP06S1,816,816,0
95PP06S2,849,849,0
95PP07W1,1092,1092,0
95PP08W1,1073,1073,0
95PP09W1,820,820,0
95PP10W1,847,847,0
95PP11W1,1098,1098,0
95PP12W1,964,964,0
95PP13W1,1122,1122,0
95PP14S1,595,595,0
95PP14S2,911,911,0
95PP15W1,1151,1151,0
95PP16W1,766,766,0
95PP17W1,1105,1105,0
95PP18W1,1168,1168,0
95PP19W1,1030,1030,0
95PP20W1,1582,1582,0
95PP21W1,833,833,0
95PP22W1,1085,1084,1
95PP23W1,945,945,0
95QQ01W1,765,765,0
95QQ02W1,1095,1095,0
95QQ03W1,532,532,0
95QQ04W1,706,706,0
95QQ05W1,1176,1175,1
95QQ06W1,874,874,0
95QQ07W1,1031,1031,0
95QQ08W1,719,719,0
95QQ09W1,877,876,1
95QQ10W1,807,807,0
95QQ11W1,818,818,0
95QQ12W1,847,847,0
95QQ13W1,1141,1141,0
95QQ14S1,1416,1416,0
95QQ14S2,727,727,0
95QQ15W1,816,816,0
95RR01S1,863,863,0
95RR01S2,668,668,0
95RR02W1,666,666,0
95RR03W1,655,655,0
95RR04W1,816,816,0
95RR05S1,482,482,0
95RR05S2,506,506,0
95RR06W1,739,739,0
95RR07W1,878,878,0
95RR08W1,741,741,0
95RR09S1,777,777,0
95RR09S2,788,788,0
95RR10W1,646,646,0
95RR11W1,682,682,0
95RR12W1,628,628,0
95RR13W1,699,699,0
95RR14W1,670,670,0
95RR15W1,825,825,0
95SS01S1,694,694,0
95SS01S2,1041,1041,0
95SS02S1,889,889,0
95SS02S2,682,682,0
95SS03S1,570,570,0
95SS03S2,661,661,0
95SS04S1,871,871,0
95SS04S2,836,836,0
95SS04S3,1342,1342,0
95SS05S1,780,780,0
95SS05S2,724,724,0
95SS06S1,527,527,0
95SS06S2,796,796,0
95SS06S3,692,692,0
95SS07S1,1233,1233,0
95SS07S2,534,534,0
95SS07S3,1812,1812,0
95SS08S1,698,698,0
95SS08S2,1068,1068,0
95SS09S1,750,750,0
95SS09S2,652,652,0
95SS10S1,1034,1034,0
95SS10S2,672,672,0
95SS11S1,991,991,0
95SS11S2,974,974,0
95SS12W1,1287,1286,1
95SS13S1,787,787,0
95SS13S2,660,660,0
95SS14S1,697,697,0
95SS14S2,613,613,0
95SS15S1,778,778,0
95SS15S2,837,837,0
95SS16S1,509,509,0
95SS16S2,675,675,0
95SS17S1,1163,1163,0
95SS17S2,668,668,0
95SS18S1,629,629,0
95SS18S2,766,766,0
95SS19S1,655,655,0
95SS19S2,635,635,0
95SS20W1,1133,1133,0
95SS21S1,850,850,0
95SS21S2,865,865,0
95SS22S1,627,627,0
95SS22S2,670,670,0
95SS23S1,930,930,0
95SS23S2,661,661,0
95SS24S1,1114,1114,0
95SS24S2,918,918,0
95SS25W1,1163,1163,0
95SS26S1,738,738,0
95SS26S2,625,625,0
95SS27W1,1249,1249,0
95SS28W1,1133,1133,0
95SS29S1,495,495,0
95SS29S2,598,598,0
95SS30S1,278,278,0
95SS30S2,891,890,1
95TT01W1,868,868,0
95TT02W1,909,909,0
95TT03S1,628,628,0
95TT03S2,600,600,0
95TT04W1,1074,1074,0
95TT05S1,635,635,0
95TT05S2,533,533,0
95TT06W1,920,920,0
95TT07W1,901,901,0
95TT08W1,880,880,0
95TT09S1,457,457,0
95TT09S2,445,445,0
95TT10W1,1086,1086,0
95TT11S1,494,494,0
95TT11S2,468,468,0
95TT12W1,936,936,0
95TT13S1,557,557,0
95TT13S2,566,566,0
95TT14W1,858,858,0
95TT15W1,856,856,0
95TT16W1,895,895,0
95UU06W1,670,669,1
95UU09W1,712,712,0
95UU14W1,772,772,0
95UU99C1,803,803,0
95UU99C2,1106,1106,0
95UU99C3,933,933,0
95UU99C4,843,843,0
95UU99C5,1111,1111,0
95UU99C6,1056,1056,0
95VV01S1,633,633,0
95VV01S2,671,671,0
95VV02W1,1015,1015,0
95VV03W1,1021,1021,0
95VV04W1,1125,1125,0
95VV05S1,660,660,0
95VV05S2,772,772,0
95VV06W1,1205,1205,0
95VV07S1,921,921,0
95VV07S2,799,799,0
95VV08W1,1120,1120,0
95VV09W1,1054,1054,0
95VV10S1,563,563,0
95VV10S2,653,652,1
95VV11S1,696,696,0
95VV11S2,831,831,0
95VV12S1,598,598,0
95VV12S2,603,603,0
95VV13S1,650,650,0
95VV13S2,440,440,0
95VV14S1,738,738,0
95VV14S2,589,589,0
95VV15S1,565,565,0
95VV15S2,597,597,0
95VV16W1,1101,1101,0
95VV17S1,759,759,0
95VV17S2,753,753,0
95VV18S1,734,734,0
95VV18S2,721,721,0
95VV19S1,553,553,0
95VV19S2,667,667,0
95VV20W1,1048,1048,0
95VV21S1,766,766,0
95VV21S2,540,540,0
95VV22W1,1034,1034,0
95VV23W1,1231,1231,0
95VV24S1,691,691,0
95VV24S2,677,677,0
95VV25S1,667,667,0
95VV25S2,683,683,0
95VV26W1,1240,1240,0
95VV27W1,928,928,0
95VV28S1,822,822,0
95VV28S2,557,557,0
95VV29W1,1123,1123,0
95VV30S1,587,587,0
95VV30S2,539,539,0
95WW01S1,671,671,0
95WW01S2,658,658,0
95WW02S1,775,775,0
95WW02S2,814,814,0
95WW03S1,802,802,0
95WW03S2,846,846,0
95WW04S1,620,620,0
95WW04S2,492,492,0
95WW05S1,596,596,0
95WW05S2,612,612,0
95WW06S1,628,628,0
95WW06S2,641,641,0
95WW07S1,721,721,0
95WW07S2,947,947,0
95WW08S1,477,477,0
95WW08S2,588,588,0
95WW09S1,627,627,0
95WW09S2,525,525,0
95WW10S1,664,664,0
95WW10S2,533,533,0
95WW11S1,587,587,0
95WW11S2,555,555,0
95WW12W1,1151,1151,0
95WW13S1,781,781,0
95WW13S2,699,699,0
95WW14W1,1091,1091,0
95WW15S1,607,607,0
95WW15S2,640,640,0
95WW16S1,638,638,0
95WW16S2,669,669,0
95WW17W1,1029,1029,0
95WW18W1,1044,1044,0
95WW19S1,773,773,0
95WW19S2,667,667,0
95WW19S3,817,817,0
95WW20S1,730,730,0
95WW20S2,1804,1804,0
95WW20S3,650,650,0
95WW21S1,745,745,0
95WW21S2,795,795,0
95WW22S1,549,549,0
95WW22S2,700,700,0
95WW23S1,937,937,0
95WW23S2,602,602,0
95WW24S1,725,725,0
95WW24S2,924,924,0
95WW25W1,1234,1234,0
95XX01S1,644,644,0
95XX01S2,615,615,0
95XX01S3,619,619,0
95XX02W1,1153,1153,0
95XX03S1,511,511,0
95XX03S2,569,569,0
95XX04S1,675,675,0
95XX04S2,761,761,0
95XX05W1,1321,1321,0
95XX06S1,819,819,0
95XX06S2,884,884,0
95XX07S1,658,658,0
95XX07S2,689,689,0
95XX08S1,617,616,1
95XX08S2,608,608,0
95XX09S1,666,666,0
95XX09S2,659,659,0
95XX10S1,720,720,0
95XX10S2,685,685,0
95XX10S3,513,513,0
95XX11S1,1027,1027,0
95XX11S2,923,923,0
95XX11S3,735,735,0
95XX12W1,1071,1071,0
95XX13W1,1262,1262,0
95XX14W1,1001,1001,0
95XX15W1,1253,1253,0
95XX16W1,1510,1510,0
95XX17S1,898,895,3
95XX17S2,738,736,2
95XX18W1,1455,1454,1
95XX19W1,1177,1176,1
95XX20S1,938,938,0
95XX20S2,536,536,0
95XX21W1,1282,1282,0
95XX22W1,1067,1067,0
95XX23W1,1525,1525,0
95XX24S1,553,553,0
95XX24S2,673,673,0
95XX25W1,1138,1138,0
95YY01W1,918,918,0
95YY02W1,939,938,1
95YY03W1,1044,1044,0
95YY04W1,1334,1334,0
95YY05W1,844,844,0
95YY06W1,926,926,0
95YY07W1,960,960,0
95YY08W1,834,834,0
95YY09W1,1101,1101,0
95YY10W1,738,738,0
95YY11W1,901,901,0
95YY12W1,1002,1002,0
95YY13S1,552,552,0
95YY13S2,603,603,0
95YY14S1,597,597,0
95YY14S2,603,603,0
95YY15S1,247,246,1
95YY15S2,733,733,0
95YY16W1,834,834,0
95YY17W1,800,800,0
95YY18W1,796,796,0
95YY19W1,782,782,0
95YY20W1,782,782,0
95YY21W1,843,843,0
95ZZ01W1,1040,1040,0
95ZZ02W1,780,780,0
95ZZ03W1,958,958,0
95ZZ04W1,953,953,0
95ZZ05W1,831,831,0
95ZZ06W1,826,826,0
95ZZ07W1,1051,1051,0
95ZZ08W1,1011,1011,0
95ZZ09W1,936,936,0
95ZZ10W1,1365,1365,0
95ZZ11W1,807,807,0
95ZZ12W1,920,920,0
95ZZ13W1,920,920,0
95ZZ14S1,632,632,0
95ZZ14S2,501,501,0
95ZZ15W1,834,834,0
95ZZ16S1,699,699,0
95ZZ16S2,591,591,0
