DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"QS220NI","RELIGION OR RELIGION BROUGHT UP IN OF HOUSEHOLD REFERENCE PERSON (HRP)","All HRPs","1. The term Catholic includes those respondents who gave their religion as Catholic or Roman Catholic."
