GeographyCode,QS214NI0001,QS214NI0002,QS214NI0003,QS214NI0004,QS214NI0005,QS214NI0006,QS214NI0007,QS214NI0008,QS214NI0009,QS214NI0010
95UU99C5,2344,232,80,27,4,21,9,171,20,1780
95UU99C6,2155,127,58,19,1,9,5,115,20,1801
95VV01S1,1592,97,37,9,0,12,1,94,5,1337
95VV01S2,1475,38,22,7,2,3,3,31,3,1366
95VV02W1,2116,126,40,10,3,11,11,117,18,1780
95VV03W1,2453,127,60,10,3,10,5,109,14,2115
95VV04W1,2979,137,66,17,2,12,8,104,13,2620
95VV05S1,1870,179,45,7,2,14,9,179,14,1421
95VV05S2,2401,199,78,20,6,24,9,219,30,1816
95VV06W1,3310,306,137,28,0,32,12,346,39,2410
95VV07S1,1971,141,37,14,0,12,2,127,23,1615
95VV07S2,2249,195,63,22,1,31,10,200,30,1697
95VV08W1,2932,347,99,27,5,31,16,298,31,2078
95VV09W1,2552,233,81,21,3,20,11,197,31,1955
95VV10S1,1514,90,47,2,0,18,7,122,22,1206
95VV10S2,1502,119,31,5,1,12,1,101,17,1215
95VV11S1,1967,151,48,15,1,26,9,174,18,1525
95VV11S2,2285,218,58,15,0,15,11,185,29,1754
95VV12S1,1564,123,41,14,1,16,7,97,22,1243
95VV12S2,1461,107,35,3,0,10,7,75,15,1209
95VV13S1,1948,125,29,10,1,9,6,109,21,1638
95VV13S2,1372,82,33,10,0,7,3,115,9,1113
95VV14S1,1859,134,57,15,4,21,8,163,21,1436
95VV14S2,1337,119,34,8,5,12,10,157,15,977
95VV15S1,1349,82,37,11,1,17,2,75,16,1108
95VV15S2,1606,125,39,13,1,18,1,133,10,1266
95VV16W1,3000,233,75,28,3,32,13,253,40,2323
95VV17S1,2084,227,60,17,3,20,7,195,12,1543
95VV17S2,2044,234,77,15,8,15,18,191,17,1469
95VV18S1,1784,10,12,2,0,2,1,20,2,1735
95VV18S2,1738,52,29,3,0,15,0,31,5,1603
95VV19S1,1256,41,29,2,1,3,2,21,1,1156
95VV19S2,1575,91,49,7,1,14,3,74,11,1325
95VV20W1,2863,227,74,12,4,32,10,170,22,2312
95VV21S1,2182,144,40,14,1,10,7,152,19,1795
95VV21S2,1637,120,55,7,3,15,4,101,12,1320
95VV22W1,2695,160,44,8,1,20,7,148,16,2291
95VV23W1,2762,264,72,27,4,36,20,218,19,2102
95VV24S1,1490,155,34,15,3,18,6,139,11,1109
95VV24S2,1478,104,23,4,3,10,4,89,16,1225
95VV25S1,1757,166,67,9,3,18,6,179,21,1288
95VV25S2,1831,207,82,16,1,24,10,224,13,1254
95VV26W1,3369,313,99,22,2,32,8,215,34,2644
95VV27W1,2205,153,58,11,1,15,3,124,17,1823
95VV28S1,2097,158,36,10,0,20,8,157,11,1697
95VV28S2,1273,78,23,4,1,10,3,77,9,1068
95VV29W1,3187,161,51,21,7,36,6,225,20,2660
95VV30S1,1546,125,39,12,2,21,8,137,16,1186
95VV30S2,1322,59,14,7,0,7,3,33,4,1195
95WW01S1,1398,28,8,3,0,3,1,17,2,1336
95WW01S2,1294,18,12,2,1,0,2,18,3,1238
95WW02S1,1720,15,9,1,0,2,0,9,2,1682
95WW02S2,1981,8,7,3,0,2,0,14,0,1947
95WW03S1,1567,17,1,3,0,1,0,6,1,1538
95WW03S2,1884,19,6,3,0,0,0,12,0,1844
95WW04S1,1537,16,4,1,0,0,0,17,4,1495
95WW04S2,1198,12,9,0,0,2,0,12,0,1163
95WW05S1,1446,40,12,2,0,2,3,38,4,1345
95WW05S2,1205,30,8,1,0,7,1,17,7,1134
95WW06S1,1471,8,3,1,0,0,0,15,0,1444
95WW06S2,1558,4,2,1,0,1,1,3,1,1545
95WW07S1,1758,18,1,2,0,0,0,14,0,1723
95WW07S2,2336,23,6,1,0,3,0,10,0,2293
95WW08S1,1156,18,5,1,0,2,0,12,5,1113
95WW08S2,1299,16,4,1,0,4,0,10,3,1261
95WW09S1,1228,10,2,3,0,5,1,9,0,1198
95WW09S2,1230,16,9,2,1,2,2,18,2,1178
95WW10S1,1632,13,3,1,0,1,1,22,1,1590
95WW10S2,1174,2,1,0,0,0,0,11,0,1160
95WW11S1,1630,102,39,10,3,17,1,107,12,1339
95WW11S2,1340,100,26,5,0,9,2,68,8,1122
95WW12W1,2316,15,6,0,0,1,0,16,2,2276
95WW13S1,1767,13,3,0,0,1,0,5,1,1744
95WW13S2,1755,12,2,2,0,1,0,15,0,1723
95WW14W1,2160,22,2,2,0,3,2,7,0,2122
95WW15S1,1564,118,36,9,2,14,5,68,19,1293
95WW15S2,1607,68,23,8,0,14,4,55,8,1427
95WW16S1,1594,78,24,7,0,8,1,59,7,1410
95WW16S2,1243,17,5,1,0,3,0,15,4,1198
95WW17W1,2181,27,3,3,1,2,3,13,0,2129
95WW18W1,2147,49,24,4,0,3,4,53,7,2003
95WW19S1,1815,8,2,1,2,5,0,9,0,1788
95WW19S2,1961,30,4,4,0,1,0,27,4,1891
95WW19S3,2229,58,9,2,0,7,1,29,0,2123
95WW20S1,1750,17,11,3,0,2,1,14,1,1701
95WW20S2,4238,228,101,25,2,39,8,259,24,3552
95WW20S3,1861,41,11,3,0,3,2,28,2,1771
95WW21S1,1460,9,1,0,0,2,1,13,0,1434
95WW21S2,1906,24,6,1,0,1,0,13,4,1857
95WW22S1,1358,9,1,2,0,1,0,6,0,1339
95WW22S2,1513,13,2,1,0,1,1,6,1,1488
95WW23S1,2163,90,18,9,2,9,4,56,8,1967
95WW23S2,2608,79,35,4,8,8,8,144,18,2304
95WW24S1,1503,46,25,5,0,7,2,55,3,1360
95WW24S2,1830,60,33,2,0,4,1,56,4,1670
95WW25W1,2007,19,2,1,0,4,1,21,0,1959
95XX01S1,1674,10,3,2,1,0,1,10,2,1645
95XX01S2,1856,25,5,1,0,1,0,5,2,1817
95XX01S3,1573,9,7,1,0,1,1,9,1,1544
95XX02W1,2580,30,8,3,0,4,0,17,4,2514
95XX03S1,1206,14,3,2,0,0,0,6,0,1181
95XX03S2,1420,11,1,3,0,1,0,10,0,1394
95XX04S1,1698,15,4,0,0,0,2,11,2,1664
95XX04S2,1864,18,3,1,0,3,0,7,2,1830
95XX05W1,2552,32,14,7,0,5,2,25,5,2462
95XX06S1,1642,18,2,3,0,1,0,9,3,1606
95XX06S2,1938,18,4,0,0,3,0,7,2,1904
95XX07S1,1380,19,1,2,0,1,1,11,0,1345
95XX07S2,1381,12,5,3,0,0,0,10,1,1350
95XX08S1,1297,29,12,2,0,7,2,27,6,1212
95XX08S2,1236,23,6,0,1,6,1,20,2,1177
95XX09S1,1335,14,0,1,0,1,0,18,1,1300
95XX09S2,1393,16,0,0,0,1,1,12,0,1363
95XX10S1,1674,26,3,1,0,0,0,5,1,1638
95XX10S2,1780,15,3,1,0,1,1,7,1,1751
95XX10S3,1198,14,1,1,0,0,0,3,0,1179
95XX11S1,2313,28,3,2,0,3,2,11,2,2262
95XX11S2,2126,22,3,1,1,3,0,9,6,2081
95XX11S3,1457,15,4,2,0,2,0,9,1,1424
95XX12W1,2492,47,17,13,2,2,1,18,5,2387
95XX13W1,2689,44,12,4,0,2,1,18,3,2605
95XX14W1,2413,45,16,6,2,7,2,38,5,2292
95XX15W1,2367,48,5,3,1,3,0,10,2,2295
95XX16W1,2939,33,4,1,2,3,0,22,3,2871
95XX17S1,1434,39,9,1,2,1,1,27,7,1347
95XX17S2,1466,14,5,2,0,2,1,19,1,1422
95XX18W1,2917,75,16,12,1,5,2,62,7,2737
95XX19W1,2605,59,14,11,1,5,0,38,8,2469
95XX20S1,1906,21,7,2,0,3,0,25,2,1846
95XX20S2,1349,109,5,8,0,1,1,9,1,1215
95XX21W1,2778,36,13,5,1,5,2,39,4,2673
95XX22W1,2136,27,7,1,0,6,0,18,0,2077
95XX23W1,3001,56,10,6,0,8,1,30,2,2888
95XX24S1,1300,8,5,0,0,0,0,8,2,1277
95XX24S2,1332,23,3,4,0,3,2,10,5,1282
95XX25W1,2371,40,6,2,0,3,0,19,1,2300
95YY01W1,2389,135,39,11,0,12,9,75,7,2101
95YY02W1,2213,112,26,8,1,23,6,74,12,1951
95YY03W1,3003,214,50,16,4,28,4,136,15,2536
95YY04W1,3316,214,50,17,2,16,6,151,22,2838
95YY05W1,1634,78,21,12,1,8,5,87,19,1403
95YY06W1,2282,179,49,10,2,11,8,112,17,1894
95YY07W1,2774,285,107,12,0,25,7,216,19,2103
95YY08W1,2136,126,41,11,0,7,3,77,15,1856
95YY09W1,2249,47,18,4,0,9,3,24,5,2139
95YY10W1,2090,93,33,8,0,12,5,59,11,1869
95YY11W1,1971,133,27,16,1,10,7,79,12,1686
95YY12W1,2711,171,50,11,2,12,6,135,21,2303
95YY13S1,1401,103,27,7,0,12,3,77,10,1162
95YY13S2,1291,83,40,12,1,3,4,52,7,1089
95YY14S1,1475,139,39,8,2,7,2,83,10,1185
95YY14S2,1491,97,37,11,1,10,7,96,11,1221
95YY15S1,352,21,6,1,1,0,0,17,3,303
95YY15S2,1546,84,31,8,1,9,3,87,7,1316
95YY16W1,2304,127,51,4,4,13,7,131,14,1953
95YY17W1,2243,229,59,12,1,11,15,152,29,1735
95YY18W1,2256,171,57,13,4,10,16,162,21,1802
95YY19W1,1438,89,36,5,3,6,3,57,6,1233
95YY20W1,2238,285,100,16,5,25,11,270,28,1498
95YY21W1,2317,130,57,11,0,11,4,142,11,1951
95ZZ01W1,2660,105,38,11,2,14,7,111,11,2361
95ZZ02W1,1762,101,30,4,3,8,7,119,10,1480
95ZZ03W1,2027,120,36,9,3,6,5,74,5,1769
95ZZ04W1,2563,53,21,3,4,5,1,56,5,2415
95ZZ05W1,2100,88,25,7,1,5,7,67,6,1894
95ZZ06W1,1649,106,27,9,3,11,5,90,11,1387
95ZZ07W1,2670,151,62,18,1,9,11,144,25,2249
95ZZ08W1,2475,175,50,12,9,23,3,115,17,2071
95ZZ09W1,2185,87,28,14,1,15,2,74,9,1955
95ZZ10W1,3030,193,53,16,4,28,8,215,29,2484
95ZZ11W1,2136,153,51,6,3,15,6,105,21,1776
95ZZ12W1,2103,70,24,10,0,8,7,83,4,1897
95ZZ13W1,2417,38,27,3,1,5,6,44,5,2288
95ZZ14S1,1783,130,50,13,1,5,8,123,14,1439
95ZZ14S2,1323,91,37,5,1,5,6,82,18,1078
95ZZ15W1,2201,85,46,6,0,11,1,67,10,1975
95ZZ16S1,1805,115,39,11,0,7,7,133,12,1481
95ZZ16S2,1320,81,29,4,0,8,2,76,9,1111
