GeographyCode,QS212NI0001,QS212NI0002,QS212NI0003,QS212NI0004,QS212NI0005,QS212NI0006
95II14W1,2473,138,63,65,55,154
95II15S1,1686,179,115,101,81,202
95II15S2,1513,133,84,84,73,159
95II16W1,2060,42,28,19,19,44
95II17W1,2424,42,27,24,21,54
95II18W1,2155,49,25,25,19,55
95II19S1,1797,115,63,55,51,121
95II19S2,1886,19,14,14,13,24
95II20W1,2654,232,140,129,97,263
95II21W1,2301,32,19,18,13,36
95II22W1,2164,44,22,21,18,51
95II23W1,2116,178,95,82,72,205
95JJ01W1,2416,122,74,53,49,139
95JJ02W1,2315,156,85,83,67,170
95JJ03S1,1315,39,19,17,16,42
95JJ03S2,1023,24,20,14,14,28
95JJ04S1,1486,37,20,16,12,43
95JJ04S2,1511,41,22,13,13,48
95JJ05W1,1771,89,53,42,37,107
95JJ06W1,2357,113,61,51,41,126
95JJ07W1,2517,87,62,37,36,107
95JJ08S1,1341,41,29,19,16,49
95JJ08S2,1834,167,114,91,74,180
95JJ09W1,1948,46,29,27,25,51
95JJ10W1,2679,323,208,155,138,368
95JJ11S1,1756,61,43,35,32,68
95JJ11S2,1883,66,37,36,31,82
95JJ12W1,2595,310,210,166,149,371
95JJ13S1,2037,52,33,34,28,60
95JJ13S2,1688,68,33,32,27,72
95JJ14W1,2242,54,31,32,27,63
95JJ15W1,1813,96,45,42,35,115
95JJ16W1,1750,103,74,61,56,122
95JJ17W1,2360,235,151,104,90,287
95JJ18W1,1983,93,58,42,38,114
95JJ19S1,1653,164,116,117,98,185
95JJ19S2,1221,150,119,107,96,173
95JJ20S1,2103,63,37,32,25,70
95JJ20S2,1865,57,30,22,20,64
95JJ21W1,2801,201,136,128,102,223
95JJ22W1,2727,117,58,44,42,130
95KK01W1,2435,449,284,221,189,527
95KK02W1,1927,112,80,54,49,136
95KK03W1,2228,493,311,257,231,567
95KK04W1,2634,398,287,213,181,483
95KK05W1,2505,480,266,226,199,531
95KK06W1,1812,164,105,92,72,202
95KK07W1,1989,136,82,63,60,160
95KK08W1,2494,179,111,89,78,203
95KK09W1,2088,164,120,94,89,183
95KK10W1,2086,184,119,101,88,217
95KK11W1,2272,156,107,86,76,164
95KK12W1,2199,468,296,234,213,529
95KK13W1,1756,97,39,33,31,104
95KK14W1,1977,247,159,129,118,279
95KK15W1,2767,422,265,211,181,474
95KK16W1,2151,326,213,174,151,373
95LL01S1,2391,380,252,218,189,419
95LL01S2,2297,373,240,207,183,422
95LL02S1,1526,56,30,27,19,64
95LL02S2,1352,63,46,42,33,79
95LL03W1,2285,82,58,57,47,96
95LL04W1,2837,439,299,244,205,501
95LL05S1,2293,50,27,24,23,52
95LL05S2,1677,132,89,73,68,144
95LL06S1,1573,68,38,32,29,75
95LL06S2,1641,31,19,14,13,36
95LL07W1,2034,55,42,32,33,57
95LL08S1,1567,287,173,151,130,316
95LL08S2,1609,215,160,123,113,248
95LL09S1,1408,161,118,95,84,184
95LL09S2,1623,230,136,111,98,261
95LL10S1,2932,601,397,359,310,683
95LL10S2,2310,408,287,236,207,473
95LL11S1,1469,45,27,27,22,54
95LL11S2,2306,50,30,26,25,52
95LL12S1,2714,305,222,163,139,351
95LL12S2,1206,182,124,101,85,200
95LL13S1,1325,139,98,79,60,161
95LL13S2,1276,108,55,43,36,129
95LL14S1,1218,203,110,75,70,228
95LL14S2,1348,289,177,151,139,321
95LL15S1,1409,35,21,22,19,37
95LL15S2,1540,38,28,22,21,44
95LL16S1,2640,68,40,36,32,78
95LL16S2,3115,197,122,114,95,222
95LL17W1,2450,41,33,31,28,45
95LL18S1,1877,31,16,13,13,35
95LL18S2,1321,23,13,11,10,23
95LL19S1,2179,36,18,20,15,41
95LL19S2,2741,174,131,112,92,196
95LL20W1,2289,188,104,92,81,205
95LL21W1,3753,394,243,200,168,445
95LL22W1,3502,565,393,327,286,654
95LL23W1,2058,88,46,40,37,92
95LL24S1,1913,154,109,100,78,180
95LL24S2,1661,150,94,71,60,172
95LL25S1,2442,48,32,33,23,59
95LL25S2,1899,32,24,25,18,37
95LL26S1,1453,229,145,122,109,270
95LL26S2,2106,502,334,309,263,575
95MM01S1,1412,75,58,45,37,93
95MM01S2,1660,197,124,110,84,222
95MM01S3,1548,46,21,17,14,49
95MM02S1,1523,279,208,190,169,324
95MM02S2,1644,376,240,223,200,407
95MM03W1,3338,448,285,244,204,514
95MM04W1,2091,320,237,194,168,381
95MM05W1,2399,354,246,195,180,425
95MM06S1,1320,166,92,74,63,182
95MM06S2,1180,141,73,65,54,164
95MM07W1,2491,104,64,61,55,123
95MM08S1,1246,150,101,87,75,176
95MM08S2,1609,156,97,80,70,173
95MM09S1,1508,156,93,84,70,177
95MM09S2,1904,185,114,109,95,207
95MM10S1,1394,207,161,119,112,235
95MM10S2,1239,151,108,93,88,175
95MM11W1,2188,299,211,164,149,336
95MM12S1,1943,268,204,191,150,324
95MM12S2,1226,155,106,87,78,174
95MM12S3,2394,304,212,187,160,354
95MM13S1,1171,208,151,142,120,236
95MM13S2,1169,139,97,77,71,162
95MM13S3,1491,212,170,138,120,258
95MM13S4,2428,327,235,188,172,375
95MM13S5,2192,377,260,239,207,421
95MM14S1,808,69,40,35,26,81
95MM14S2,1651,128,75,74,52,141
95MM15S1,1706,112,71,66,62,130
95MM15S2,2528,180,107,91,79,209
95MM16S1,2258,223,139,114,101,270
95MM16S2,3139,279,180,159,134,324
95MM17S1,1908,348,247,200,181,400
95MM17S2,1714,238,161,144,129,265
95MM18S1,2153,197,100,85,67,217
95MM18S2,2779,324,198,185,164,360
95MM19S1,1514,70,44,43,36,82
95MM19S2,1390,100,58,53,49,116
95MM20S1,1565,48,25,21,23,54
95MM20S2,1694,63,32,30,24,74
95MM21S1,1573,42,32,25,23,44
95MM21S2,1704,204,138,116,99,227
95MM22S1,1199,180,112,106,90,204
95MM22S2,1225,246,166,148,130,274
95MM23W1,2442,365,251,211,178,419
95MM24W1,2406,367,251,217,189,400
95MM25S1,1228,162,122,99,90,193
95MM25S2,1363,178,137,96,76,219
95MM25S3,1457,187,159,123,111,225
95MM25S4,1974,361,269,220,199,407
95MM26S1,1670,244,174,158,133,283
95MM26S2,1351,261,174,153,129,292
95MM27S1,1940,364,264,213,192,410
95MM27S2,1784,342,222,215,185,392
95MM28W1,2276,298,218,168,154,348
95MM29W1,3214,437,310,248,221,498
95MM30W1,2020,326,238,201,192,380
95NN01S1,1443,170,84,65,56,193
95NN01S2,1604,174,99,82,71,200
95NN02W1,2143,257,169,147,122,302
95NN03S1,1254,41,31,22,18,49
95NN03S2,1509,29,13,12,12,33
95NN04W1,2755,318,180,140,124,356
95NN05W1,2381,128,86,75,66,154
95NN06S1,1042,195,145,105,91,229
95NN06S2,2295,433,304,249,229,476
95NN07S1,1602,200,117,100,89,223
95NN07S2,1494,135,77,63,53,161
95NN08S1,1460,91,47,42,35,102
95NN08S2,1706,151,83,80,60,168
95NN09S1,1634,97,67,54,41,120
95NN09S2,1287,23,10,10,5,27
95NN10S1,1467,168,109,93,71,188
95NN10S2,1623,240,140,132,110,260
95NN11S1,1701,159,106,81,67,194
95NN11S2,2010,190,120,103,85,220
95NN12W1,2718,272,178,141,119,330
95NN13W1,2942,189,102,90,74,209
95NN14S1,1716,215,168,124,105,256
95NN14S2,1672,121,59,44,42,135
95NN15W1,2867,116,82,68,55,135
95NN16S1,1555,50,31,30,26,56
95NN16S2,1626,80,47,41,33,92
95NN17W1,2163,217,134,112,103,252
95NN18S1,1141,115,69,55,42,132
95NN18S2,1472,192,114,87,77,214
95NN19S1,1637,71,54,49,44,87
95NN19S2,1641,70,38,26,22,79
95NN20W1,2885,251,148,124,106,282
95NN21W1,2593,303,196,171,139,350
95NN22W1,2584,274,161,133,115,318
95NN23S1,1507,290,202,162,138,341
95NN23S2,1753,255,150,132,116,284
95OO01W1,2458,468,281,241,214,525
95OO02W1,2088,344,237,199,168,387
95OO03W1,2514,263,155,137,122,279
95OO04W1,2401,447,296,242,224,506
95OO05W1,2564,402,261,224,200,463
95OO06W1,2731,394,252,215,185,462
95OO07W1,2401,360,271,227,211,407
95OO08W1,2601,383,262,219,185,438
95OO09W1,2162,416,286,245,223,472
95OO10W1,3329,865,567,473,413,980
95OO11W1,2363,513,330,267,222,599
95OO12W1,2665,514,352,300,260,595
95OO13W1,2584,184,109,96,85,212
95OO14W1,2466,470,316,274,229,538
95OO15W1,2239,388,255,221,197,443
95OO16W1,2025,73,51,39,37,87
95OO17W1,2577,130,81,68,60,144
95OO18W1,2737,341,243,199,176,386
95OO19W1,2843,414,297,243,209,481
95OO20W1,2094,166,121,97,88,189
95OO21W1,2260,453,338,290,254,517
95OO22W1,2973,803,601,485,414,940
95PP01W1,2478,109,73,54,50,129
95PP02W1,2465,426,273,237,210,504
95PP03W1,2452,338,229,192,161,405
95PP04W1,3048,310,170,156,132,362
95PP05W1,2282,172,98,91,83,198
95PP06S1,1881,164,100,96,84,184
95PP06S2,1833,217,116,117,86,248
95PP07W1,2684,274,171,143,124,339
95PP08W1,2543,390,248,210,189,442
95PP09W1,1646,179,98,82,66,197
95PP10W1,2293,363,250,207,181,416
95PP11W1,2529,296,196,181,156,348
95PP12W1,2536,367,249,212,185,436
95PP13W1,2455,246,165,133,121,301
95PP14S1,1488,122,85,79,72,148
95PP14S2,2015,111,58,61,47,128
95PP15W1,3041,171,108,93,87,203
95PP16W1,1848,103,88,66,60,124
95PP17W1,2461,318,247,195,168,395
95PP18W1,3012,272,156,144,109,306
95PP19W1,2385,398,283,229,198,467
95PP20W1,2981,350,198,173,155,393
95PP21W1,2075,405,257,206,172,475
95PP22W1,2359,312,188,145,130,347
95PP23W1,2492,233,132,101,87,271
95QQ01W1,1428,61,23,18,18,71
95QQ02W1,2473,37,24,20,16,48
95QQ03W1,1047,34,12,15,11,35
95QQ04W1,1583,53,29,23,20,57
95QQ05W1,2796,123,65,52,40,143
95QQ06W1,1966,221,135,117,97,261
95QQ07W1,1768,80,38,34,28,90
95QQ08W1,1416,39,25,19,16,46
95QQ09W1,1875,89,54,39,38,102
95QQ10W1,1793,125,70,52,42,138
95QQ11W1,1968,32,12,13,9,41
95QQ12W1,1765,67,35,32,30,67
95QQ13W1,2507,35,19,15,13,42
95QQ14S1,3416,93,47,41,38,103
95QQ14S2,1726,50,19,23,19,56
95QQ15W1,1538,52,26,21,13,65
95RR01S1,2367,120,61,41,32,136
95RR01S2,1799,114,70,66,53,130
95RR02W1,1690,104,65,53,47,124
95RR03W1,1370,89,58,51,42,101
95RR04W1,1952,388,229,214,174,449
95RR05S1,1232,67,40,35,34,80
95RR05S2,1166,47,31,26,22,55
95RR06W1,2124,277,155,146,115,308
95RR07W1,2343,164,100,76,67,186
95RR08W1,2035,159,103,78,65,192
95RR09S1,2036,161,109,79,71,209
95RR09S2,1416,96,60,54,43,119
95RR10W1,1266,72,50,34,28,90
95RR11W1,2340,200,116,101,82,236
95RR12W1,1420,87,51,48,38,94
95RR13W1,1401,78,50,47,40,89
95RR14W1,1884,164,108,88,75,189
95RR15W1,2309,433,278,209,180,483
95SS01S1,2222,114,73,68,62,138
95SS01S2,2709,100,63,50,43,118
95SS02S1,2124,58,38,27,21,65
95SS02S2,1997,99,49,42,35,107
95SS03S1,1540,20,9,14,8,25
95SS03S2,1736,46,31,27,26,56
95SS04S1,2218,50,23,18,11,55
95SS04S2,1796,49,37,23,19,58
95SS04S3,3157,117,68,50,41,134
95SS05S1,1502,37,28,27,24,48
95SS05S2,1729,59,34,36,35,65
95SS06S1,1495,271,206,165,158,315
95SS06S2,2211,365,258,186,174,438
95SS06S3,1867,308,219,164,142,354
95SS07S1,3465,782,639,467,436,911
95SS07S2,1609,361,236,198,178,391
95SS07S3,3778,326,214,160,136,377
95SS08S1,1924,54,32,28,24,67
95SS08S2,2611,83,50,48,42,92
95SS09S1,1640,79,54,53,42,94
95SS09S2,1621,74,55,51,42,87
95SS10S1,2090,340,214,179,153,386
95SS10S2,2141,546,351,278,256,602
95SS11S1,2793,469,320,243,227,506
95SS11S2,2639,174,113,78,73,196
95SS12W1,2966,135,65,60,50,148
95SS13S1,1447,39,22,17,14,44
95SS13S2,1317,28,16,20,13,35
95SS14S1,1351,23,15,12,14,34
95SS14S2,1412,32,20,17,15,32
95SS15S1,1724,42,27,27,23,45
95SS15S2,1898,45,23,19,16,49
95SS16S1,1432,352,234,207,186,384
95SS16S2,1625,293,211,156,139,332
95SS17S1,2597,75,37,33,28,80
95SS17S2,1490,35,15,12,13,37
95SS18S1,1342,51,37,29,27,59
95SS18S2,1587,44,31,24,22,53
95SS19S1,1262,44,30,25,22,45
95SS19S2,1351,27,19,19,15,31
95SS20W1,2537,50,23,21,16,54
95SS21S1,2219,30,26,24,21,41
95SS21S2,2288,58,34,30,23,70
95SS22S1,1488,68,35,32,28,80
95SS22S2,1638,120,66,50,43,134
95SS23S1,2054,60,32,36,26,69
95SS23S2,1595,20,12,16,12,25
95SS24S1,2697,81,50,46,33,101
95SS24S2,2193,80,46,48,36,91
95SS25W1,2429,75,34,29,29,79
95SS26S1,1882,291,188,138,119,321
95SS26S2,1715,400,250,216,191,447
95SS27W1,2396,79,45,37,30,90
95SS28W1,2468,96,52,37,35,112
95SS29S1,1193,192,144,114,110,224
95SS29S2,1323,229,163,125,120,253
95SS30S1,1081,46,23,20,18,49
95SS30S2,2214,73,31,34,27,78
95TT01W1,2623,449,271,215,194,519
95TT02W1,2543,450,299,233,202,529
95TT03S1,1508,148,90,70,64,174
95TT03S2,1627,253,145,112,101,287
95TT04W1,2828,645,397,323,284,726
95TT05S1,1728,281,169,152,133,319
95TT05S2,1230,190,144,110,101,211
95TT06W1,2595,456,312,265,231,523
95TT07W1,2629,276,188,140,123,323
