ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"QS412NI0001","Count","PERSONS","All usual residents in communal establishments"
"QS412NI0002","Count","PERSONS","All usual residents in communal establishments: Resident"
"QS412NI0003","Count","PERSONS","All usual residents in communal establishments: Staff or owner"
"QS412NI0004","Count","PERSONS","All usual residents in communal establishments: Family member or partner of staff or owner"
